"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","gene_set","database"
"R-HSA-913709","O-linked glycosylation of mucins","11/614","59/10634",0.186440677966102,3.22900679070281,4.2498679994403,0.000480457740283433,0.00904726355008294,0.007929052805748,"ST3GAL2/GALNT15/GALNT18/MUC5B/MUC4/MUC12/GALNT5/MUC1/B3GNT7/ST3GAL4/MUC17",11,"adjacent_vs_healthy_up","Reactome"
"R-HSA-419037","NCAM1 interactions","9/614","42/10634",0.214285714285714,3.71126105165193,4.35797993355394,0.000537960608290136,0.00986634632641894,0.00864689976023262,"COL6A3/COL6A1/COL5A1/COL4A1/COL4A5/PRNP/COL3A1/CACNA1H/COL4A2",9,"adjacent_vs_healthy_up","Reactome"
"R-HSA-9820448","Developmental Cell Lineages of the Exocrine Pancreas","13/614","79/10634",0.164556962025316,2.84999793839937,4.08539358857455,0.000541716584978898,0.00986634632641894,0.00864689976023262,"LAMC1/FN1/COL1A2/LAMB2/COL5A1/LAMA2/CXCR4/COL1A1/FGF7/ANXA1/COL3A1/HHEX/FGF2",13,"adjacent_vs_healthy_up","Reactome"
"R-HSA-500792","GPCR ligand binding","43/614","446/10634",0.0964125560538117,1.66979009947269,3.57717277403482,0.000617413749087305,0.0110636560521935,0.00969622611045428,"VIP/C3/GAL/TAC1/S1PR1/ACKR3/ACKR1/CHRM3/S1PR3/RAMP3/CCL21/RAMP2/CXCR4/GNG11/CXCL12/APLNR/AGTR1/AGT/S1PR2/ADRB2/FZD7/ANXA1/CXCL2/ADM/CCL2/P2RY14/CXCL1/CCL20/SAA1/CXCL11/RAMP1/TACR2/CXCL3/PENK/GPR183/GRP/HTR2B/CXCL13/INSL5/NPY/CCL19/CXCL10/PYY",43,"adjacent_vs_healthy_up","Reactome"
"R-HSA-6783783","Interleukin-10 signaling","9/614","43/10634",0.209302325581395,3.62495265510189,4.2693862806853,0.000646118544426024,0.0113942492517034,0.00998595912437881,"TIMP1/PTGS2/CXCL2/CCL2/IL1B/CXCL1/CCL20/CCL19/CXCL10",9,"adjacent_vs_healthy_up","Reactome"
"R-HSA-373760","L1CAM interactions","16/614","112/10634",0.142857142857143,2.47417403443462,3.88227997460498,0.000671726597417098,0.0116607539020374,0.0102195247139937,"GAP43/SPTBN1/L1CAM/LAMC1/SPTAN1/TUBB3/TUBA1A/FGFR1/TUBB6/TUBB2B/MSN/TUBB2A/ITGA5/SCN9A/DNM3/ITGA1",16,"adjacent_vs_healthy_up","Reactome"
"R-HSA-190840","Microtubule-dependent trafficking of connexons from Golgi to the plasma membrane","5/614","14/10634",0.357142857142857,6.18543508608655,4.80579446759892,0.000816583169770827,0.0139572907940829,0.0122322175228828,"TUBB3/TUBA1A/TUBB6/TUBB2B/TUBB2A",5,"adjacent_vs_healthy_up","Reactome"
"R-HSA-2022854","Keratan sulfate biosynthesis","7/614","28/10634",0.25,4.32980456026059,4.3671708227945,0.000843090865446901,0.0140126065253095,0.0122806964194527,"OGN/PRELP/OMD/ST3GAL2/LUM/B3GNT7/ST3GAL4",7,"adjacent_vs_healthy_up","Reactome"
"R-HSA-9913351","Formation of the dystrophin-glycoprotein complex (DGC)","8/614","36/10634",0.222222222222222,3.84871516467608,4.23805464365926,0.00084504467794396,0.0140126065253095,0.0122806964194527,"LAMC1/SSPN/HSPG2/LAMB2/LAMA2/ACTG2/SGCE/SGCD",8,"adjacent_vs_healthy_up","Reactome"
"R-HSA-418346","Platelet homeostasis","13/614","83/10634",0.156626506024096,2.71264864016326,3.87738334484701,0.000878482807339153,0.0143528588081441,0.0125788946871318,"PECAM1/PDE2A/PTPN11/GUCY1A1/GUCY1B1/ITPR1/PDE1A/GNG11/PDE9A/IRAG1/KCNMB4/SLC8A1/KCNMB1",13,"adjacent_vs_healthy_up","Reactome"
