gene_symbol,reference_model,adjusted_model,unadjusted_log2fc,adjusted_log2fc,effect_difference,unadjusted_fdr,adjusted_fdr,effect_direction_agreement,reference_significant,adjusted_significant,significance_retained,lost_significance,gained_significance,changed_direction
CCNB2,U0_unadjusted,U2_age_sex_location_adjusted,-0.284490524442125,-0.256739900923943,0.027750623518182027,0.0341298676556449,0.0906202343875662,True,False,False,False,False,False,False
SERPINA4,U0_unadjusted,U2_age_sex_location_adjusted,-0.0761321662136353,-0.0775156262717278,-0.0013834600580924922,0.0341327728745519,0.0533590047844044,True,False,False,False,False,False,False
BTBD17,U0_unadjusted,U2_age_sex_location_adjusted,-0.0583748647323103,-0.0485594666876455,0.009815398044664803,0.0341450109254133,0.117945732825593,True,False,False,False,False,False,False
RBPJL,U0_unadjusted,U2_age_sex_location_adjusted,-0.0895125262950822,-0.08705031190303,0.0024622143920522005,0.0341468678037261,0.0632820695424269,True,False,False,False,False,False,False
ZNF300,U0_unadjusted,U2_age_sex_location_adjusted,0.110243588106876,0.138338909783597,0.028095321676721005,0.0341514242552436,0.0156514817545445,True,False,False,False,False,False,False
KRT2,U0_unadjusted,U2_age_sex_location_adjusted,-0.0683603498438272,-0.0716374553331064,-0.003277105489279203,0.0341519202876562,0.0476726231433448,True,False,False,False,False,False,False
ZBTB24,U0_unadjusted,U2_age_sex_location_adjusted,0.106514902316144,0.120255173093575,0.013740270777431007,0.0341588419396244,0.0311632455199936,True,False,False,False,False,False,False
TRIM35,U0_unadjusted,U2_age_sex_location_adjusted,-0.0734039825933186,-0.0565360098438802,0.016867972749438395,0.0341656940954393,0.14644064635376,True,False,False,False,False,False,False
IQUB,U0_unadjusted,U2_age_sex_location_adjusted,-0.0648915986428174,-0.0566868047371458,0.008204793905671602,0.0341948924560127,0.101648550996558,True,False,False,False,False,False,False
CLNK,U0_unadjusted,U2_age_sex_location_adjusted,-0.0794451549481096,-0.0923611536473519,-0.012915998699242301,0.0342009854849406,0.0263592128640188,True,False,False,False,False,False,False
OR10G4,U0_unadjusted,U2_age_sex_location_adjusted,-0.0579053400784699,-0.0630882826915164,-0.005182942613046498,0.0342009854849406,0.0372477866534209,True,False,False,False,False,False,False
DZIP1L,U0_unadjusted,U2_age_sex_location_adjusted,0.0972335849788033,0.0831235559722737,-0.014110029006529606,0.0342142465523563,0.10737465596565,True,False,False,False,False,False,False
JSRP1,U0_unadjusted,U2_age_sex_location_adjusted,-0.100038151702151,-0.086689745502006,0.013348406200144991,0.0343510079969407,0.103774079667568,True,False,False,False,False,False,False
WDHD1,U0_unadjusted,U2_age_sex_location_adjusted,-0.0970191798068748,-0.0855819937470347,0.011437186059840107,0.0343902169988623,0.0940790345567911,True,False,False,False,False,False,False
CCDC92,U0_unadjusted,U2_age_sex_location_adjusted,0.130982785338763,0.12304866183008,-0.007934123508683014,0.034401681804737,0.074718370672965,True,False,False,False,False,False,False
KRTAP19-2,U0_unadjusted,U2_age_sex_location_adjusted,-0.0683174177872735,-0.0557471064711687,0.012570311316104803,0.0344279368695546,0.128726876529774,True,False,False,False,False,False,False
GNB1,U0_unadjusted,U2_age_sex_location_adjusted,-0.0992173098403119,-0.116437482530601,-0.017220172690289096,0.0344425939478965,0.0244600736577566,True,False,False,False,False,False,False
TECPR2,U0_unadjusted,U2_age_sex_location_adjusted,0.081874096140984,0.064430917461355,-0.017443178679628996,0.0344534664520327,0.133141337231052,True,False,False,False,False,False,False
MPPED1,U0_unadjusted,U2_age_sex_location_adjusted,-0.0835081515727151,-0.0822684163521156,0.0012397352205995027,0.0344534664520327,0.060379791253249,True,False,False,False,False,False,False
AMTN,U0_unadjusted,U2_age_sex_location_adjusted,-0.0674852906525372,-0.0652917902852413,0.002193500367295889,0.0344605451566165,0.0618925253142827,True,False,False,False,False,False,False
OR4K1,U0_unadjusted,U2_age_sex_location_adjusted,-0.0900783663532059,-0.104456814967778,-0.014378448614572104,0.0345487374792163,0.0268515727453126,True,False,False,False,False,False,False
PRRT4,U0_unadjusted,U2_age_sex_location_adjusted,-0.0818808682043932,-0.0814957458326479,0.00038512237174530284,0.0345854986164608,0.0546806275532917,True,False,False,False,False,False,False
SLFN14,U0_unadjusted,U2_age_sex_location_adjusted,-0.0806906635970631,-0.0728352209691385,0.007855442627924605,0.0346083123473238,0.0873014458958086,True,False,False,False,False,False,False
PLPPR1,U0_unadjusted,U2_age_sex_location_adjusted,-0.0619824485467143,-0.0555717859565454,0.006410662590168904,0.0346226153440679,0.0863348738140786,True,False,False,False,False,False,False
KRT84,U0_unadjusted,U2_age_sex_location_adjusted,-0.0850002118136799,-0.108691080416112,-0.023690868602432108,0.0346954364863704,0.0116332705859493,True,False,False,False,False,False,False
HTR6,U0_unadjusted,U2_age_sex_location_adjusted,-0.0731427610845257,-0.0711486968157382,0.00199406426878751,0.0347165645854207,0.0678871719728969,True,False,False,False,False,False,False
MKI67,U0_unadjusted,U2_age_sex_location_adjusted,0.206479627856481,0.238616913118031,0.03213728526154999,0.0347251957005915,0.0272400081653144,True,False,False,False,False,False,False
MTFMT,U0_unadjusted,U2_age_sex_location_adjusted,-0.0767483540185669,-0.101060385128699,-0.024312031110132096,0.0347283095370662,0.0077944327366277,True,False,False,False,False,False,False
ATG2A,U0_unadjusted,U2_age_sex_location_adjusted,0.0800830200469063,0.071086004519912,-0.008997015526994306,0.0347319134005737,0.0913395590205271,True,False,False,False,False,False,False
P3H4,U0_unadjusted,U2_age_sex_location_adjusted,-0.121613197480529,-0.195881681909499,-0.07426848442897001,0.0347319134005737,0.0005719285941228,True,False,False,False,False,False,False
CD83,U0_unadjusted,U2_age_sex_location_adjusted,0.220912361090006,0.284352719457949,0.06344035836794298,0.0347321067797993,0.0134879391604615,True,False,False,False,False,False,False
LIN28A,U0_unadjusted,U2_age_sex_location_adjusted,-0.0649645476576473,-0.0563027035767426,0.008661844080904695,0.0347613869638247,0.0998897767941997,True,False,False,False,False,False,False
ZNF615,U0_unadjusted,U2_age_sex_location_adjusted,-0.135003903338956,-0.122430445587838,0.012573457751118011,0.0348324981295142,0.0880269070679211,True,False,False,False,False,False,False
EBF4,U0_unadjusted,U2_age_sex_location_adjusted,0.116621725458278,0.113616312325267,-0.0030054131330109896,0.0348515459223815,0.0679593420531971,True,False,False,False,False,False,False
NAA15,U0_unadjusted,U2_age_sex_location_adjusted,0.130606117416093,0.138478125052695,0.007872007636602008,0.0348790608581446,0.0423200548308387,True,False,False,False,False,False,False
CLIC2,U0_unadjusted,U2_age_sex_location_adjusted,0.142151340571836,0.161956536353098,0.019805195781261997,0.0348798101160212,0.0300301755645947,True,False,False,False,False,False,False
EIF1AD,U0_unadjusted,U2_age_sex_location_adjusted,0.0696349796490675,0.0703770877332813,0.0007421080842138078,0.0348877578815947,0.056304479644871,True,False,False,False,False,False,False
PIGX,U0_unadjusted,U2_age_sex_location_adjusted,-0.105735874369757,-0.117273193601961,-0.01153731923220401,0.0348877578815947,0.0337131350625514,True,False,False,False,False,False,False
ZAN,U0_unadjusted,U2_age_sex_location_adjusted,-0.078833456831078,-0.0793467361526458,-0.0005132793215678055,0.0348877578815947,0.0567844649288823,True,False,False,False,False,False,False
FCER1A,U0_unadjusted,U2_age_sex_location_adjusted,-0.405210760042589,-0.423912354496764,-0.01870159445417502,0.0349135324016238,0.0437485232325055,True,False,False,False,False,False,False
MRO,U0_unadjusted,U2_age_sex_location_adjusted,-0.0444789110552541,-0.0416937014736483,0.002785209581605802,0.0349139862799676,0.0767979483338184,True,False,False,False,False,False,False
LCN6,U0_unadjusted,U2_age_sex_location_adjusted,0.149796593568512,0.123756201794994,-0.026040391773517996,0.0349219900058495,0.117090674954899,True,False,False,False,False,False,False
ERGIC2,U0_unadjusted,U2_age_sex_location_adjusted,0.122290587120386,0.095450283202676,-0.02684030391771,0.0349610042859204,0.144618025395343,True,False,False,False,False,False,False
RAB38,U0_unadjusted,U2_age_sex_location_adjusted,-0.0973098261249441,-0.0730893416136862,0.024220484511257898,0.0350028743772489,0.152603352293438,True,False,False,False,False,False,False
MYH7B,U0_unadjusted,U2_age_sex_location_adjusted,-0.0549051783340646,-0.0552501818911409,-0.00034500355707629826,0.0350304687904904,0.0588802804009273,True,False,False,False,False,False,False
MRTFA,U0_unadjusted,U2_age_sex_location_adjusted,-0.0656864312897432,-0.0646972667779705,0.0009891645117727083,0.0350862303773353,0.0628441372701994,True,False,False,False,False,False,False
PSMD3,U0_unadjusted,U2_age_sex_location_adjusted,-0.133421030655653,-0.117934638686357,0.015486391969296007,0.0350903372352204,0.0992943444798933,True,False,False,False,False,False,False
ABCA7,U0_unadjusted,U2_age_sex_location_adjusted,-0.0993286711435387,-0.0837575388185745,0.015571132324964196,0.0351164776791145,0.0990468003262934,True,False,False,False,False,False,False
ALDH3B1,U0_unadjusted,U2_age_sex_location_adjusted,-0.109454211705728,-0.158353940004183,-0.048899728298455014,0.0351399636092547,0.004221407003092,True,False,False,False,False,False,False
CCNK,U0_unadjusted,U2_age_sex_location_adjusted,-0.0982297361463725,-0.0813369673387052,0.016892768807667297,0.0351874388480524,0.12373513730018,True,False,False,False,False,False,False
LILRB3,U0_unadjusted,U2_age_sex_location_adjusted,-0.0849067390914603,-0.059141137539251,0.025765601552209305,0.0352032259492427,0.194147368190937,True,False,False,False,False,False,False
TGM3,U0_unadjusted,U2_age_sex_location_adjusted,-0.0710337802359803,-0.0461663407870019,0.024867439448978394,0.0352748164389605,0.222426771384968,True,False,False,False,False,False,False
SHROOM2,U0_unadjusted,U2_age_sex_location_adjusted,-0.151576098142963,-0.113612908741231,0.03796318940173199,0.0352867924972785,0.165711302695847,True,False,False,False,False,False,False
SELENOO,U0_unadjusted,U2_age_sex_location_adjusted,-0.118485378860331,-0.0987821335101037,0.0197032453502273,0.0353167569453904,0.114427713105321,True,False,False,False,False,False,False
PSMB5,U0_unadjusted,U2_age_sex_location_adjusted,-0.126004920362094,-0.152158495158292,-0.02615357479619801,0.0353438266602167,0.0205545427075294,True,False,False,False,False,False,False
NDUFAF7,U0_unadjusted,U2_age_sex_location_adjusted,-0.153347913685158,-0.17222132416435,-0.018873410479192,0.0353496533054817,0.0340893851813353,True,False,False,False,False,False,False
SPACA1,U0_unadjusted,U2_age_sex_location_adjusted,-0.0802338644802591,-0.0593760755369947,0.0208577889432644,0.0353496533054817,0.16934393811912,True,False,False,False,False,False,False
ITGAD,U0_unadjusted,U2_age_sex_location_adjusted,-0.0649240769135672,-0.0474240114855442,0.017500065428023008,0.0353561466976299,0.16934393811912,True,False,False,False,False,False,False
TARBP1,U0_unadjusted,U2_age_sex_location_adjusted,0.151350649311496,0.170322533114866,0.018971883803370004,0.0353661303297574,0.0337056647745908,True,False,False,False,False,False,False
CCDC181,U0_unadjusted,U2_age_sex_location_adjusted,0.0700463501221402,0.0694480670043146,-0.0005982831178255876,0.0353887368682228,0.0614447403968655,True,False,False,False,False,False,False
ARL13B,U0_unadjusted,U2_age_sex_location_adjusted,0.132743361841226,0.151148705331418,0.01840534349019199,0.0353893119054969,0.030756580543443,True,False,False,False,False,False,False
ASB4,U0_unadjusted,U2_age_sex_location_adjusted,-0.0676967758689464,-0.0656181795611486,0.002078596307797803,0.0353915862183467,0.0672628123743743,True,False,False,False,False,False,False
STRA8,U0_unadjusted,U2_age_sex_location_adjusted,-0.0699292314948808,-0.0620266360324032,0.007902595462477596,0.0354137323713101,0.0967827872525328,True,False,False,False,False,False,False
COL5A3,U0_unadjusted,U2_age_sex_location_adjusted,0.120336592775583,0.130549969037887,0.01021337626230398,0.0354271562434637,0.0243148193543969,True,False,False,False,False,False,False
TDRD7,U0_unadjusted,U2_age_sex_location_adjusted,-0.136025430409381,-0.0988093087662699,0.03721612164311111,0.0354271562434637,0.16199156787301,True,False,False,False,False,False,False
COL7A1,U0_unadjusted,U2_age_sex_location_adjusted,0.135602180228589,0.191052106959986,0.05544992673139701,0.0354584086481825,0.0055116949798483,True,False,False,False,False,False,False
VTCN1,U0_unadjusted,U2_age_sex_location_adjusted,-0.0419170026229116,-0.0432327170196094,-0.0013157143966978022,0.0354744835270845,0.0478982084913358,True,False,False,False,False,False,False
UBR5,U0_unadjusted,U2_age_sex_location_adjusted,0.107513926555771,0.0972381134214694,-0.010275813134301592,0.0355280550393387,0.0910043595310572,True,False,False,False,False,False,False
F8,U0_unadjusted,U2_age_sex_location_adjusted,-0.102778838444324,-0.128056082257712,-0.025277243813388,0.035586895861641,0.0157011208880261,True,False,False,False,False,False,False
UPP1,U0_unadjusted,U2_age_sex_location_adjusted,-0.338223256364028,-0.201432565490634,0.136790690873394,0.035586895861641,0.25191916470066,True,False,False,False,False,False,False
STX4,U0_unadjusted,U2_age_sex_location_adjusted,-0.0944660562603841,-0.0948891620071903,-0.00042310574680620716,0.035586895861641,0.0598956998024306,True,False,False,False,False,False,False
PON3,U0_unadjusted,U2_age_sex_location_adjusted,-0.223586906051296,-0.221102979829784,0.0024839262215120006,0.035586895861641,0.0494982035118678,True,False,False,False,False,False,False
TRIM31,U0_unadjusted,U2_age_sex_location_adjusted,-0.433668188358923,-0.323676337906997,0.109991850451926,0.035586895861641,0.162760754203174,True,False,False,False,False,False,False
ITSN1,U0_unadjusted,U2_age_sex_location_adjusted,-0.0644207838791518,-0.0514146182518301,0.013006165627321702,0.0356138937989977,0.136994281374809,True,False,False,False,False,False,False
CNTROB,U0_unadjusted,U2_age_sex_location_adjusted,-0.0748359570269967,-0.0595667490747578,0.015269207952238906,0.0356165780096139,0.139165182424932,True,False,False,False,False,False,False
KCNH3,U0_unadjusted,U2_age_sex_location_adjusted,-0.100575023647199,-0.0906027701435817,0.009972253503617301,0.0356326389156919,0.0904874497212441,True,False,False,False,False,False,False
USP28,U0_unadjusted,U2_age_sex_location_adjusted,-0.0651984722816498,-0.0650207251485468,0.00017774713310299284,0.0356342521307676,0.0611392330085145,True,False,False,False,False,False,False
MSX2,U0_unadjusted,U2_age_sex_location_adjusted,-0.098058711377474,-0.0879438265919031,0.010114884785570905,0.0356916232122454,0.0764200154560353,True,False,False,False,False,False,False
PTPRF,U0_unadjusted,U2_age_sex_location_adjusted,-0.139976041000101,-0.118872812561009,0.021103228439092,0.0357251749860988,0.107301424079191,True,False,False,False,False,False,False
KIF16B,U0_unadjusted,U2_age_sex_location_adjusted,-0.127140185166121,-0.0822686225059136,0.04487156266020739,0.03573228653497,0.230620560168827,True,False,False,False,False,False,False
MTNR1A,U0_unadjusted,U2_age_sex_location_adjusted,-0.0900386780596115,-0.0738948419038049,0.0161438361558066,0.0357564454859164,0.126748509266391,True,False,False,False,False,False,False
DDX25,U0_unadjusted,U2_age_sex_location_adjusted,-0.0585448661539512,-0.0506016992870811,0.007943166866870098,0.035842745097136,0.104664401306138,True,False,False,False,False,False,False
SLC1A5,U0_unadjusted,U2_age_sex_location_adjusted,0.18154423503425,0.192397968735089,0.010853733700839002,0.035842745097136,0.0423200548308387,True,False,False,False,False,False,False
CLIC3,U0_unadjusted,U2_age_sex_location_adjusted,0.222565796983802,0.104928166014933,-0.11763763096886899,0.035857403677201,0.361135725870895,True,False,False,False,False,False,False
ELFN2,U0_unadjusted,U2_age_sex_location_adjusted,-0.0808347175630605,-0.0699736598130254,0.010861057750035097,0.0358710534822359,0.104922352562631,True,False,False,False,False,False,False
CPA6,U0_unadjusted,U2_age_sex_location_adjusted,0.154103002621489,0.124145771925452,-0.029957230696036993,0.0359147229386592,0.092121653353203,True,False,False,False,False,False,False
