"gene_symbol","entrez_id","comparison","log2_fold_change","standard_error","moderated_statistic","p_value","adjusted_p_value","average_expression","confidence_interval_lower","confidence_interval_upper","direction","mapping_status","analysis_provenance"
"LINC01205",401082,"tumor_vs_healthy",-0.0788015450415784,0.0354406241147961,-2.21460801672376,0.028312198983301,0.0395148368962286,2.85594141925077,-0.14911586892906,-0.00848722115409639,"down","mapped_unique","raw_cel_rma_limma"
"EHD1",10938,"tumor_vs_healthy",-0.132492775048856,0.060104934330212,-2.21261235872784,0.02845260892463,0.0397078073074503,4.1194724485983,-0.250822213291318,-0.014163336806395,"down","mapped_unique","raw_cel_rma_limma"
"MYL2",4633,"tumor_vs_healthy",-0.0691954128876375,0.0310421013008488,-2.21230099982899,0.0284745699800223,0.0397354565230651,2.22818012141123,-0.131002607206545,-0.00738821856873052,"down","mapped_unique","raw_cel_rma_limma"
"EIF5A",1984,"tumor_vs_healthy",0.144336009160748,0.0655362971024745,2.21209094446532,0.0284893941306038,0.039753142968445,8.99414532780117,0.0153989812237644,0.273273037097731,"up","mapped_unique","raw_cel_rma_limma"
"SF3B5",83443,"tumor_vs_healthy",0.0845874664755986,0.0381523190968374,2.21182315899801,0.0285083021807403,0.039776524850731,9.80716444696947,0.00901535500886587,0.160159577942331,"up","mapped_unique","raw_cel_rma_limma"
"HTT",3064,"tumor_vs_healthy",-0.117645475231897,0.0533311059697978,-2.2117238313472,0.028515318377283,0.0397833122157974,5.13033119936873,-0.222756984263351,-0.0125339662004429,"down","mapped_unique","raw_cel_rma_limma"
"HEMGN",55363,"tumor_vs_healthy",-0.0504180998317065,0.0223148969133251,-2.21111069876709,0.028558661426867,0.0398407763530082,2.08979769464448,-0.0954771391427557,-0.00535906052065734,"down","mapped_unique","raw_cel_rma_limma"
"APOBEC3H",164668,"tumor_vs_healthy",-0.0690759064673347,0.0310081534280464,-2.21082425199393,0.0285789303164841,0.0398660446285773,3.00700816777079,-0.130817568043293,-0.00733424489137619,"down","mapped_unique","raw_cel_rma_limma"
"G2E3",55632,"tumor_vs_healthy",0.160458854413331,0.0729579598565935,2.21052226340477,0.0286003124915652,0.0398902902930568,4.75669067789802,0.0170173821472006,0.30390032667946,"up","mapped_unique","raw_cel_rma_limma"
"MAPKAPK5",8550,"tumor_vs_healthy",0.12515705541229,0.0568026706538003,2.21051783426098,0.028600626198759,0.0398902902930568,6.93502344330674,0.0132732436416905,0.23704086718289,"up","mapped_unique","raw_cel_rma_limma"
"PRRC1",133619,"tumor_vs_healthy",0.132100747854066,0.0599914365488591,2.21020442556536,0.0286228318971798,0.0399182502473114,7.89391650628917,0.013992895562402,0.25020860014573,"up","mapped_unique","raw_cel_rma_limma"
"FNDC4",64838,"tumor_vs_healthy",0.145627728889661,0.0661976192745758,2.20974474284556,0.0286554285648379,0.0399606964449697,3.65145723698183,0.0153986684108441,0.275856789368478,"up","mapped_unique","raw_cel_rma_limma"
"RALGDS",5900,"tumor_vs_healthy",0.146696684667104,0.0666905471518756,2.20962394021775,0.0286640001843583,0.0399696352495313,4.92180031390915,0.0155045277078776,0.27788884162633,"up","mapped_unique","raw_cel_rma_limma"
"LAMP5",24141,"tumor_vs_healthy",-0.0950470144490945,0.0430112639353558,-2.20936180473499,0.0286826078287927,0.0399919468457009,2.89680788808003,-0.180058494657694,-0.0100355342404954,"down","mapped_unique","raw_cel_rma_limma"
"HMGN4",10473,"tumor_vs_healthy",0.122805279927666,0.0557552614438238,2.20933759880444,0.0286843266126385,0.0399919468457009,8.79740940712912,0.0129651858888747,0.232645373966458,"up","mapped_unique","raw_cel_rma_limma"
"ZSCAN25",221785,"tumor_vs_healthy",0.0825743502348826,0.03728280743151,2.20847863410409,0.0287453769093844,0.0400740420006421,3.97711334819908,0.00868907370480071,0.156459626764964,"up","mapped_unique","raw_cel_rma_limma"
"ZNF311",282890,"tumor_vs_healthy",0.192513249585133,0.0876929693504074,2.20840186350996,0.0287508388219057,0.0400768001090175,4.38047354540529,0.0202516561777678,0.364774842992498,"up","mapped_unique","raw_cel_rma_limma"
"INO80",54617,"tumor_vs_healthy",-0.0896778585185256,0.0405587772708808,-2.20838989674881,0.0287516902891356,0.0400768001090175,4.77355328972312,-0.169922384775893,-0.00943333226115846,"down","mapped_unique","raw_cel_rma_limma"
"NATD1",256302,"tumor_vs_healthy",-0.134278685344965,0.0610656678048913,-2.20744341420374,0.0288191045736638,0.0401677403563278,3.88213801282413,-0.254483936761939,-0.0140734339279905,"down","mapped_unique","raw_cel_rma_limma"
"CDK10",8558,"tumor_vs_healthy",-0.128579885437229,0.0584826521956596,-2.20631619596161,0.0288995712783106,0.040276857837941,4.78130376506574,-0.243742421877369,-0.0134173489970883,"down","mapped_unique","raw_cel_rma_limma"
"PHF12",57649,"tumor_vs_healthy",0.064131917545168,0.0287789799743507,2.20616662489551,0.0289102631080585,0.0402887221034068,3.10898270938148,0.00668829029421425,0.121575544796122,"up","mapped_unique","raw_cel_rma_limma"
"SLC12A5",57468,"tumor_vs_healthy",-0.0477867985669462,0.0211282925567474,-2.20612424098892,0.028913293473929,0.0402899085336459,2.46523958246597,-0.0905907546488299,-0.00498284248506255,"down","mapped_unique","raw_cel_rma_limma"
"WDFY1",57590,"tumor_vs_healthy",-0.171117572977931,0.0779936457252558,-2.20593543683947,0.0289267959548883,0.0403056863003682,7.82162918340436,-0.324405430645666,-0.0178297153101955,"down","mapped_unique","raw_cel_rma_limma"
"KRT17P2",339241,"tumor_vs_healthy",-0.0841909610265206,0.0380754747705201,-2.20580739740415,0.0289359559181201,0.0403154114178315,2.41320307906783,-0.159613963718021,-0.00876795833501996,"down","mapped_unique","raw_cel_rma_limma"
"TBX22",50945,"tumor_vs_healthy",-0.0514414981567599,0.0228535362916391,-2.20576694776847,0.0289388502162347,0.0403164060049864,2.179037534712,-0.0975265333697714,-0.00535646294374845,"down","mapped_unique","raw_cel_rma_limma"
"PSMD11",5717,"tumor_vs_healthy",0.178082536938078,0.0812031128563835,2.20541034055085,0.0289643774738127,0.0403489293671963,8.58044697329069,0.0185174520646526,0.337647621811503,"up","mapped_unique","raw_cel_rma_limma"
"MRAP",56246,"tumor_vs_healthy",-0.120354393271324,0.0547332255085629,-2.20527560028819,0.0289740277732704,0.0403575775520644,2.43932542203362,-0.228200635107809,-0.0125081514348387,"down","mapped_unique","raw_cel_rma_limma"
"NEK1",4750,"tumor_vs_healthy",-0.171055653434559,0.0779891849708807,-2.20526271347538,0.0289749508925719,0.0403575775520644,5.34835694173857,-0.324334787403649,-0.0177765194654684,"down","mapped_unique","raw_cel_rma_limma"
"BRD7P3",23629,"tumor_vs_healthy",-0.0469490193425042,0.020745199912386,-2.20486432596343,0.0290035011487626,0.0403943007111043,2.14244160294469,-0.0890265838695975,-0.00487145481541086,"down","mapped_unique","raw_cel_rma_limma"
"TENT5B",115572,"tumor_vs_healthy",0.134238401461051,0.0611297362922667,2.20448690413046,0.0290305714688958,0.0404289573292072,2.95476046999628,0.0139080490062726,0.25456875391583,"up","mapped_unique","raw_cel_rma_limma"
"NPHP3",27031,"tumor_vs_healthy",-0.0674412054759519,0.0303429769396762,-2.2043322577337,0.02904166971774,0.0404413671547683,2.58128348677822,-0.127899265654762,-0.00698314529714217,"down","mapped_unique","raw_cel_rma_limma"
"MST1",4485,"tumor_vs_healthy",-0.0730653594668373,0.0329594634352715,-2.20393055662518,0.0290705151652247,0.0404784867388362,2.46955882102587,-0.138577163525508,-0.00755355540816716,"down","mapped_unique","raw_cel_rma_limma"
"SHOC1",158401,"tumor_vs_healthy",-0.038596850290622,0.0167787581382148,-2.2031696547573,0.0291252224667056,0.0405500486897727,2.10711009910953,-0.0732154792716135,-0.0039782213096305,"down","mapped_unique","raw_cel_rma_limma"
"KRT10",3858,"tumor_vs_healthy",0.160667967756663,0.073299260854632,2.20315474816774,0.0291262951135139,0.0405500486897727,7.1751902517507,0.0165592553531913,0.304776680160135,"up","mapped_unique","raw_cel_rma_limma"
"SPRR1B",6699,"tumor_vs_healthy",0.225845182189638,0.103225711967106,2.20212677153612,0.0292003490388435,0.0406488290081991,2.14650584917011,0.0231821883863201,0.428508175992955,"up","mapped_unique","raw_cel_rma_limma"
"COL6A2",1292,"tumor_vs_healthy",0.138614115556579,0.0632069456324485,2.20210881713646,0.0292016439002655,0.0406488290081991,3.68407128955206,0.0142272217953241,0.263001009317834,"up","mapped_unique","raw_cel_rma_limma"
"CPPED1",55313,"tumor_vs_healthy",-0.22432013400269,0.102537220539242,-2.20190104993398,0.0292166315874577,0.0406666303863364,5.61711080221049,-0.425635255411019,-0.0230050125943618,"down","mapped_unique","raw_cel_rma_limma"
"LIG4",3981,"tumor_vs_healthy",-0.182060459545712,0.0831885351437699,-2.20109972924185,0.0292744990389432,0.0407441089371517,4.95989705650409,-0.34550930393657,-0.0186116151548553,"down","mapped_unique","raw_cel_rma_limma"
"WFDC13",164237,"tumor_vs_healthy",-0.0611478612298986,0.0274600177720814,-2.2007359840633,0.0293007997878829,0.0407776447446903,2.1749228848811,-0.116053793099637,-0.0062419293601604,"down","mapped_unique","raw_cel_rma_limma"
"RAB21",23011,"tumor_vs_healthy",-0.0955696030645692,0.0434336959964791,-2.20024607040636,0.0293362556567022,0.0408239156387766,7.75249313530853,-0.181402637904981,-0.0097365682241576,"down","mapped_unique","raw_cel_rma_limma"
"ADGRF2P",222611,"tumor_vs_healthy",-0.0714569618794587,0.0322742351800794,-2.19989821730675,0.0293614529963274,0.040855905019724,2.40055919633392,-0.135644083354231,-0.00726984040468655,"down","mapped_unique","raw_cel_rma_limma"
"POU3F1",5453,"tumor_vs_healthy",-0.0520442914206947,0.0232060640847823,-2.19953091951707,0.0293880792577861,0.0408898777542678,2.45674883693496,-0.098801542318089,-0.00528704052330031,"down","mapped_unique","raw_cel_rma_limma"
"GRIN2B",2904,"tumor_vs_healthy",-0.050062448571671,0.0222777287064117,-2.19896599764921,0.0294290726972998,0.0409438340235571,2.42759495584784,-0.0950507414178598,-0.00507415572548217,"down","mapped_unique","raw_cel_rma_limma"
"VPS39",23339,"tumor_vs_healthy",0.100077429372048,0.045576040742938,2.19731793814216,0.0295489478402444,0.041107519792801,3.34743174590323,0.010076046927746,0.190078811816351,"up","mapped_unique","raw_cel_rma_limma"
"DSPP",1834,"tumor_vs_healthy",-0.0586100154193985,0.0263190567874928,-2.19708967980737,0.0295655841018142,0.0411275692177659,2.05769051531258,-0.111324503294499,-0.00589552754429758,"down","mapped_unique","raw_cel_rma_limma"
"GPR101",83550,"tumor_vs_healthy",-0.0677170641684479,0.0305823118146709,-2.19657246029295,0.0296033109717808,0.0411769517692189,2.67450243408505,-0.128636872340212,-0.00679725599668336,"down","mapped_unique","raw_cel_rma_limma"
"CYB5D1",124637,"tumor_vs_healthy",-0.102299512196649,0.046620945477416,-2.19646430790907,0.029611205075082,0.0411848338978687,4.04855865062411,-0.194335007212133,-0.0102640171811652,"down","mapped_unique","raw_cel_rma_limma"
"PXMP4",11264,"tumor_vs_healthy",0.168648478846617,0.0772214958809693,2.19573544511471,0.0296644528849528,0.041255790435711,5.31379209717871,0.0168706430640649,0.320426314629168,"up","mapped_unique","raw_cel_rma_limma"
"AFF4",27125,"tumor_vs_healthy",-0.0894738427209614,0.0407052501842571,-2.19557982043622,0.0296758329730961,0.0412685132124359,3.18972828824084,-0.170002934197101,-0.00894475124482209,"down","mapped_unique","raw_cel_rma_limma"
"EIF5AL1",143244,"tumor_vs_healthy",-0.0574350078211165,0.0257953988977895,-2.19486635814564,0.0297280536146883,0.0413380244668412,2.36025245282724,-0.109145008419672,-0.00572500722256088,"down","mapped_unique","raw_cel_rma_limma"
"SPAG17",200162,"tumor_vs_healthy",-0.0637073113476401,0.0287450042929516,-2.19405883096793,0.0297872554509129,0.0414172321617822,2.36072315036409,-0.121085515124,-0.00632910757127968,"down","mapped_unique","raw_cel_rma_limma"
"GSTA4",2941,"tumor_vs_healthy",-0.232632999563702,0.106753936825636,-2.19354623140569,0.0298248885118213,0.0414664402273536,5.92596317879444,-0.442203653515794,-0.0230623456116091,"down","mapped_unique","raw_cel_rma_limma"
"CTLA4",1493,"tumor_vs_healthy",0.0595284531631277,0.0267955253058187,2.19345809376347,0.0298313633923461,0.0414723239943218,2.55220037527846,0.0058992682694444,0.113157638056811,"up","mapped_unique","raw_cel_rma_limma"
"TBP",6908,"tumor_vs_healthy",0.125279744833906,0.0573078993694545,2.19335662008762,0.0298388194934509,0.0414752588899015,3.99455616535694,0.0124099981085895,0.238149491559223,"up","mapped_unique","raw_cel_rma_limma"
"RPA3",6119,"tumor_vs_healthy",0.191736844337851,0.0879396802649432,2.19334889544414,0.0298393871524856,0.0414752588899015,7.58701361332521,0.0189925167981728,0.364481171877529,"up","mapped_unique","raw_cel_rma_limma"
"TECRL",253017,"tumor_vs_healthy",-0.0419162240249009,0.0184598962938077,-2.19333778226369,0.0298402038405819,0.0414752588899015,2.03701825970479,-0.0796806226450345,-0.00415182540476729,"down","mapped_unique","raw_cel_rma_limma"
"MAT1A",4143,"tumor_vs_healthy",0.14773272816641,0.0676730107893737,2.19313764892363,0.0298549146107872,0.0414925865268683,2.54795074008423,0.0146208633231512,0.280844593009668,"up","mapped_unique","raw_cel_rma_limma"
"TAS2R19",259294,"tumor_vs_healthy",-0.0537770393878192,0.0240973187353317,-2.19294330427218,0.0298692059112802,0.0415093286207869,2.01588543969143,-0.102236148491088,-0.00531793028455049,"down","mapped_unique","raw_cel_rma_limma"
"MSTN",2660,"tumor_vs_healthy",-0.0398393699751356,0.0174657247635619,-2.19287481134949,0.0298742440126772,0.0415132099650084,2.05994081204047,-0.0757402060670151,-0.0039385338832561,"down","mapped_unique","raw_cel_rma_limma"
"HOXC8",3224,"tumor_vs_healthy",0.104419123587538,0.0477016585642025,2.19185544226912,0.0299493125250799,0.0416143975793738,2.54766294714047,0.0102791491936092,0.198559097981468,"up","mapped_unique","raw_cel_rma_limma"
"LMO7",4008,"tumor_vs_healthy",-0.198884508515706,0.091307151532256,-2.19151529615808,0.0299743980296932,0.0416461241034737,6.00990012835348,-0.378218407312221,-0.019550609719192,"down","mapped_unique","raw_cel_rma_limma"
"SRY",6736,"tumor_vs_healthy",-0.0644509197859713,0.0291352444802657,-2.19096856000753,0.0300147576150086,0.0416987104995549,2.55826525548725,-0.122580731223808,-0.00632110834813453,"down","mapped_unique","raw_cel_rma_limma"
"ZNF706",51123,"tumor_vs_healthy",0.131451204759598,0.0602232430565563,2.1909414918196,0.030016756990215,0.0416987104995549,8.73101447480355,0.0128907842776019,0.250011625241594,"up","mapped_unique","raw_cel_rma_limma"
"ZFP64",55734,"tumor_vs_healthy",0.0973228392953511,0.0444364990032841,2.19081802127158,0.030025878533802,0.0417082483727743,3.00253415381027,0.00953903337896229,0.18510664521174,"up","mapped_unique","raw_cel_rma_limma"
"SNX18",112574,"tumor_vs_healthy",0.154050135050169,0.0706623640778518,2.19076973477187,0.0300294464148669,0.0417100709293036,3.81370519017382,0.0150960589486506,0.293004211151688,"up","mapped_unique","raw_cel_rma_limma"
"ZNF284",342909,"tumor_vs_healthy",0.144515822878747,0.0662639451195439,2.19069287710941,0.0300351261733955,0.0417148263311111,3.96452223131326,0.0141571759222221,0.274874469835272,"up","mapped_unique","raw_cel_rma_limma"
"CCDC187",399693,"tumor_vs_healthy",-0.0818407707857371,0.0372515051848777,-2.19065883772536,0.0300376419718075,0.0417151870255912,2.62048531957705,-0.155665336892183,-0.00801620467929087,"down","mapped_unique","raw_cel_rma_limma"
"PROK2",60675,"tumor_vs_healthy",0.147177775579138,0.0675297957468813,2.18950234490035,0.0301232253432444,0.041830900232564,2.81945456919066,0.014345760717108,0.280009790441168,"up","mapped_unique","raw_cel_rma_limma"
"SIRT1",23411,"tumor_vs_healthy",0.0876302724063045,0.039968946316916,2.18922397176209,0.03014385723493,0.0418564073500943,4.99936751440418,0.00853147021940881,0.1667290745932,"up","mapped_unique","raw_cel_rma_limma"
"TANC2",26115,"tumor_vs_healthy",-0.269885428691349,0.124223890707043,-2.18768191619248,0.030258370488061,0.0420122602931778,3.75765794629791,-0.513667184466626,-0.0261036729160733,"down","mapped_unique","raw_cel_rma_limma"
"BTBD1",53339,"tumor_vs_healthy",-0.105895616888659,0.0484954016652602,-2.18693239802334,0.0303141660372158,0.0420865693068119,3.10740648545028,-0.201581653551228,-0.0102095802260906,"down","mapped_unique","raw_cel_rma_limma"
"C14orf93",60686,"tumor_vs_healthy",-0.108516066591568,0.0497405416484042,-2.1856365971264,0.0304108385446646,0.0422176142871723,4.2745535139703,-0.206628044148944,-0.0104040890341912,"down","mapped_unique","raw_cel_rma_limma"
"FAM78B",149297,"tumor_vs_healthy",-0.102048333250414,0.0467450445462019,-2.1853339918914,0.0304334527335592,0.0422458364146778,2.66757857892664,-0.194325453955252,-0.00977121254557553,"down","mapped_unique","raw_cel_rma_limma"
"TNFAIP8",25816,"tumor_vs_healthy",-0.216260308402024,0.0996044993358685,-2.18510188620051,0.030450808262359,0.0422667551062997,4.32099139083373,-0.411834284947017,-0.0206863318570311,"down","mapped_unique","raw_cel_rma_limma"
"OR2S2",56656,"tumor_vs_healthy",-0.0665422696823823,0.030199164952183,-2.18497567063419,0.0304602495408688,0.0422766862340988,2.54891950755601,-0.126722929457496,-0.00636160990726896,"down","mapped_unique","raw_cel_rma_limma"
"CHCHD4",131474,"tumor_vs_healthy",-0.138487189198396,0.0636649619834428,-2.18438232571975,0.0305046674494947,0.0423351573325195,5.34741271293648,-0.263768672576628,-0.0132057058201646,"down","mapped_unique","raw_cel_rma_limma"
"CYP26A1",1592,"tumor_vs_healthy",0.163896643630923,0.0754359287299903,2.18411286847647,0.0305248576165931,0.0423596147239379,2.51883374105867,0.015610379993115,0.31218290726873,"up","mapped_unique","raw_cel_rma_limma"
"RXFP2",122042,"tumor_vs_healthy",-0.0626866356993272,0.0284014065452013,-2.18408599096796,0.0305268721577324,0.0423596147239379,2.25510268284146,-0.11940336383856,-0.0059699075600948,"down","mapped_unique","raw_cel_rma_limma"
"ZBTB16",7704,"tumor_vs_healthy",-0.190349202096354,0.0877193396117338,-2.18292329298926,0.0306141299771581,0.0424775073748801,2.66306491354663,-0.362662393394,-0.0180360107987078,"down","mapped_unique","raw_cel_rma_limma"
"IFNA8",3445,"tumor_vs_healthy",-0.055473689854971,0.0250199507179233,-2.18263046264005,0.0306361403033399,0.042503451843712,2.21872911880314,-0.105697861428395,-0.00524951828154666,"down","mapped_unique","raw_cel_rma_limma"
"AMELY",266,"tumor_vs_healthy",-0.0623447984672758,0.0282604783794092,-2.18261336349151,0.0306374259693344,0.042503451843712,2.8199571221856,-0.118790302522606,-0.00589929441194588,"down","mapped_unique","raw_cel_rma_limma"
"FZD4",8322,"tumor_vs_healthy",-0.06193528563939,0.0280731996336678,-2.18220819186634,0.0306679040709312,0.0425425422966103,2.72240873895689,-0.118020437902219,-0.00585013337656134,"down","mapped_unique","raw_cel_rma_limma"
"ELOA2",51224,"tumor_vs_healthy",-0.0557975743801893,0.0251812257964837,-2.18195606859288,0.0306868827349167,0.0425656760516587,2.90439911383217,-0.106330594840896,-0.00526455391948297,"down","mapped_unique","raw_cel_rma_limma"
"GRM6",2916,"tumor_vs_healthy",0.0862213412831996,0.0394552781311921,2.18153698026457,0.0307184522912239,0.0426062698120718,2.74965108274929,0.00812006419018672,0.164322618376212,"up","mapped_unique","raw_cel_rma_limma"
"ZNF615",284370,"tumor_vs_healthy",-0.150556126479219,0.0693492568401222,-2.18137037345409,0.0307310104595477,0.0426204908038581,2.93996037280976,-0.286943750091766,-0.0141685028666714,"down","mapped_unique","raw_cel_rma_limma"
"FBH1",84893,"tumor_vs_healthy",0.0954478971786976,0.0437656726771916,2.18103611838293,0.0307562187258827,0.0426522526244334,7.34856736633358,0.0089691384470032,0.181926655910392,"up","mapped_unique","raw_cel_rma_limma"
"MAP3K15",389840,"tumor_vs_healthy",-0.10815487559984,0.0496811540021121,-2.18093422735882,0.0307639065314614,0.0426597143967843,2.60709034701013,-0.206151129434678,-0.010158621765002,"down","mapped_unique","raw_cel_rma_limma"
"FRS2",10818,"tumor_vs_healthy",-0.0962350437520856,0.0441371948139533,-2.18079715016168,0.0307742518072923,0.0426708598362831,3.96360595637597,-0.183436536073481,-0.00903355143069004,"down","mapped_unique","raw_cel_rma_limma"
"PARP6",56965,"tumor_vs_healthy",0.236617080935264,0.10924069924421,2.18045380210995,0.0308001776793402,0.0427036056756899,4.31127710298875,0.0221774046852051,0.451056757185322,"up","mapped_unique","raw_cel_rma_limma"
"ABRA",137735,"tumor_vs_healthy",-0.0425396690180473,0.01887980254335,-2.18036929535453,0.030806561605042,0.0427092542608702,2.01761100844087,-0.0810937174997399,-0.00398562053635464,"down","mapped_unique","raw_cel_rma_limma"
"TRIM11",81559,"tumor_vs_healthy",0.0905489965034825,0.0415094153425375,2.17966704734379,0.0308596561966583,0.0427796553513429,5.00776714364638,0.00845726362065255,0.172640729386312,"up","mapped_unique","raw_cel_rma_limma"
"MSMP",692094,"tumor_vs_healthy",0.078148090162065,0.0357187778488446,2.17953867115413,0.0308693708598736,0.042789914326341,2.73668953624094,0.00729484764672958,0.1490013326774,"up","mapped_unique","raw_cel_rma_limma"
"ZNF782",158431,"tumor_vs_healthy",-0.0798933311392518,0.0365379309880238,-2.17937846245408,0.0308814981174019,0.0428035157564289,2.96388126079021,-0.152334227387961,-0.00745243489054262,"down","mapped_unique","raw_cel_rma_limma"
"LOC100132686",100132686,"tumor_vs_healthy",-0.0746119385654986,0.0340721838529669,-2.1789811516463,0.0309115910329024,0.0428420147064213,2.24800042787782,-0.142276425095543,-0.00694745203545434,"down","mapped_unique","raw_cel_rma_limma"
"ZFPM2",23414,"tumor_vs_healthy",0.229396521244818,0.106030127827935,2.17775506383271,0.0310046171305634,0.0429677237853483,2.96851991930929,0.0212430127224376,0.437550029767199,"up","mapped_unique","raw_cel_rma_limma"
"SPOCK3",50859,"tumor_vs_healthy",-0.030546042295037,0.01302412931069,-2.17761253833569,0.0310154465993142,0.0429739298852338,2.10781257657077,-0.0582652160270086,-0.00282686856306539,"down","mapped_unique","raw_cel_rma_limma"
"NRBP1",29959,"tumor_vs_healthy",-0.128565297633584,0.0592535640918633,-2.17761109037213,0.031015556636288,0.0429739298852338,6.00260431884133,-0.245232660175061,-0.0118979350921059,"down","mapped_unique","raw_cel_rma_limma"
"HSF5",124535,"tumor_vs_healthy",-0.0403209194094676,0.0178337077797747,-2.17760436359186,0.0310160678376661,0.0429739298852338,2.13707521177832,-0.076910496385189,-0.00373134243374613,"down","mapped_unique","raw_cel_rma_limma"
"DEFB124",245937,"tumor_vs_healthy",-0.0580516078128199,0.0263029327026931,-2.1774349855665,0.0310289421214419,0.04298854636786,2.50545942839871,-0.110735153517907,-0.00536806210773289,"down","mapped_unique","raw_cel_rma_limma"
"DMBT1",1755,"tumor_vs_healthy",0.367070382590612,0.169844750551932,2.17723300768312,0.0310443003498975,0.0430066017434334,3.02599265227082,0.0339122839570988,0.700228481224125,"up","mapped_unique","raw_cel_rma_limma"
"TLR5",7100,"tumor_vs_healthy",0.219637253854452,0.101552238718023,2.17678448729885,0.0310784290323422,0.0430506557392874,3.41808625796462,0.020250404250118,0.419024103458785,"up","mapped_unique","raw_cel_rma_limma"
"SCTR",6344,"tumor_vs_healthy",-0.0799642992764014,0.0366177516553261,-2.17666457037927,0.0310875592246697,0.0430600771641428,2.57926113995876,-0.152559944195616,-0.00736865435718669,"down","mapped_unique","raw_cel_rma_limma"
"MAPKAP1",79109,"tumor_vs_healthy",0.0949633434383621,0.0436327419115348,2.17647144790624,0.0311022680037028,0.0430772236246042,6.13399325550449,0.00874315600293876,0.181183530873785,"up","mapped_unique","raw_cel_rma_limma"
"MDM4",4194,"tumor_vs_healthy",0.12743472643765,0.0587646121431526,2.17626579244131,0.0311179379652654,0.0430956986725907,3.57299448183791,0.0117218217875265,0.243147631087774,"up","mapped_unique","raw_cel_rma_limma"
"BRK1",55845,"tumor_vs_healthy",-0.156937275407174,0.0724788672976211,-2.17621755573734,0.0311216143618489,0.0430975621293129,7.26053503692785,-0.299442156211319,-0.0144323946030281,"down","mapped_unique","raw_cel_rma_limma"
"MRPL2",51069,"tumor_vs_healthy",0.187822592544105,0.0868210748967922,2.17614455134714,0.0311271791623854,0.0431020401941515,5.17747662332201,0.0172669739647631,0.358378211123447,"up","mapped_unique","raw_cel_rma_limma"
"GTF2H4",2968,"tumor_vs_healthy",-0.0667678318806515,0.0304357427726872,-2.17588214589718,0.0311471882876872,0.0431265172562031,2.35003035149165,-0.127404851263196,-0.0061308124981071,"down","mapped_unique","raw_cel_rma_limma"
"LSM6",11157,"tumor_vs_healthy",0.155230712359968,0.0717036557975619,2.17568942898084,0.0311618905742475,0.0431436433334209,9.03106558463458,0.014241238777428,0.296220185942508,"up","mapped_unique","raw_cel_rma_limma"
"RCN2",5955,"tumor_vs_healthy",0.21719405261614,0.100514835529678,2.17472078735166,0.031235878948208,0.0432428422995182,6.83898749975784,0.0198380394555444,0.414550065776736,"up","mapped_unique","raw_cel_rma_limma"
"SAP130",79595,"tumor_vs_healthy",0.080394667114227,0.0368534876247515,2.17468744279201,0.0312384286357896,0.0432431343472149,5.47917019807659,0.00734195655631943,0.153447377672135,"up","mapped_unique","raw_cel_rma_limma"
"CHRNB3",1142,"tumor_vs_healthy",-0.0534441644892809,0.0241543749314957,-2.17447544066638,0.0312546435716343,0.0432623416409281,2.00055501697339,-0.102012332833458,-0.00487599614510401,"down","mapped_unique","raw_cel_rma_limma"
"LINC02843",286238,"tumor_vs_healthy",-0.0580299545070475,0.0263365089732425,-2.17396396437252,0.0312937937571028,0.0433132904086258,2.12720578810892,-0.110777934076671,-0.00528197493742377,"down","mapped_unique","raw_cel_rma_limma"
"INSRR",3645,"tumor_vs_healthy",-0.0708428775927388,0.0323822451015651,-2.1739226497168,0.0312969579798738,0.0433144276233433,2.27642816515796,-0.135238752251242,-0.00644700293423529,"down","mapped_unique","raw_cel_rma_limma"
"ZNF644",84146,"tumor_vs_healthy",-0.191969199036723,0.0888529400898632,-2.17352227577848,0.0313276363402065,0.0433536408899348,6.47826101306745,-0.366500528760266,-0.0174378693131808,"down","mapped_unique","raw_cel_rma_limma"
"PRKAG3",53632,"tumor_vs_healthy",-0.0501143893764069,0.0225814762143316,-2.17330820936158,0.031344049712701,0.0433731087552644,2.40649681137178,-0.0956810353564403,-0.00454774339637343,"down","mapped_unique","raw_cel_rma_limma"
"PCGF3",10336,"tumor_vs_healthy",0.116529568217784,0.0537683705631462,2.17311430997729,0.0313589232258796,0.0433904430477074,3.15549649739852,0.0105652847529021,0.222493851682666,"up","mapped_unique","raw_cel_rma_limma"
"PSMD3",5709,"tumor_vs_healthy",0.1371433598877,0.0633733201249485,2.17306646941422,0.0313625938905664,0.043392274845598,7.88881576439286,0.0124315119280543,0.261855207847346,"up","mapped_unique","raw_cel_rma_limma"
"SERPINB1",1992,"tumor_vs_healthy",-0.191941325905761,0.0889053147350922,-2.17193132693421,0.0314497993092554,0.043509673717032,10.3691691611517,-0.366575140776115,-0.0173075110354065,"down","mapped_unique","raw_cel_rma_limma"
"H4C7",8369,"tumor_vs_healthy",-0.0625797980735361,0.0285166481945693,-2.17186921340154,0.0314545771343995,0.0435130279227178,2.19173288847402,-0.119518351387303,-0.00564124475976933,"down","mapped_unique","raw_cel_rma_limma"
"TNNT1",7138,"tumor_vs_healthy",0.254927589151595,0.118183330542711,2.17183041408524,0.0314575619295497,0.043513901404756,2.59080506320961,0.0229762584634776,0.486878919839713,"up","mapped_unique","raw_cel_rma_limma"
