gene_symbol,entrez_id,log2_fold_change,standard_error,test_statistic,p_value,adjusted_p_value,comparison,direction,annotation_status,method
ACO2,,-0.2022027959183647,0.0591926349477237,-3.416012753899893,0.0008508299067898,0.0021176211013436,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
ACOT11,,-0.231227632653062,0.0543543092819401,-4.254080968146716,4.486687408455879e-05,0.0001483872299062,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
ACOT12,,-0.0492788571428572,0.0227104755997018,-2.169873410467203,0.0321190836473863,0.0535552458749658,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
ACOT13,,-0.681084816326532,0.0561780918174272,-12.123673024352344,6.825401795664336e-22,3.1198425750119514e-20,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
ACOT4,,-0.5309300408163269,0.0778419336337594,-6.8206173206630965,4.2472422641356374e-10,3.394940919779284e-09,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
ACOT6,,-0.0141365714285706,0.0249769550145586,-0.5659845814003613,0.572427052915263,0.6399621620545757,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
ACOT7,,-0.0998830000000019,0.0364460487694642,-2.7405714301652204,0.0072596629186425,0.0144103400720343,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
ACOT8,,-0.2056691224489792,0.0310757338730738,-6.618319081023706,1.4242827069780036e-09,1.0486598120982674e-08,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
ACOT9,,0.1887143877551027,0.0592397134062744,3.185606021772464,0.0018359206952343,0.0042345160553921,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t
ACOX1,,-0.5375860816326536,0.0860814763674934,-6.245084358656048,4.579892536367732e-09,3.090047976344494e-08,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
ACOX2,,-0.0015444081632649,0.0766557777525523,-0.0201473158129105,0.983958602736867,0.9879019086748548,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
ACOX3,,0.1471599591836705,0.0629833577167811,2.3364895826197203,0.0211912299378383,0.0371392689632218,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t
ACOXL,,-0.044470775510204,0.0247485089762845,-1.796907262284708,0.0751274904365491,0.1126841194082902,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
ACP1,,-0.4468795918367378,0.0530678147317395,-8.420915654728505,5.335337329627981e-13,6.528587580727298e-12,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
ACP2,,-0.1682075102040832,0.0708370064133911,-2.374571127730277,0.0195485918868394,0.0345883458345342,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
ACP5,,-0.3685286530612233,0.1017510511302073,-3.62186580843897,0.0004195497056705,0.0011178598371072,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
ACP6,,-0.1637446530612258,0.0710339202198079,-2.3051614292796034,0.0230628919257487,0.039996125536593,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
ACPL2,,-0.1087223469387757,0.0274699519827691,-3.9578644697658434,0.0001510495995621,0.0004443733584152,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
ACPP,,-0.0471406122448967,0.0669767683532832,-0.7038352760802601,0.4830592009873548,0.5568473201428368,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
ACPT,,-0.1988399591836738,0.04666700899757,-4.260825012248536,4.673277482431488e-05,0.0001538102044347,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
ACRBP,,-0.1653245714285729,0.0589935366296588,-2.8024183812952903,0.0060143107528317,0.0122264015304202,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
ACRC,,-0.1189714693877559,0.0329502393215752,-3.61064052453954,0.0005196869313088,0.0013569603976512,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
ACRV1,,-0.127249959183672,0.039865009286767,-3.1920213104255266,0.0019279486505719,0.0044242668804253,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
ACSBG1,,-0.034677877551021,0.0211868335804141,-1.6367654665999052,0.1044066407186568,0.150132349466296,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
ACSBG2,,-0.0202920408163262,0.0248892540405264,-0.8152932499819153,0.4167589712494753,0.4923635832719519,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
ACSF2,,-0.6118768163265287,0.0952280754790717,-6.425382569670859,1.8347911193686158e-09,1.32528159760161e-08,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
ACSF3,,-0.0907310000000016,0.0321404968455376,-2.8229495155610427,0.0056940397273688,0.0116337070940124,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
ACSL1,,0.4753622653061207,0.0764754211331885,6.215882936796601,8.826196118051646e-09,5.669729220232907e-08,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t
ACSL3,,0.3921280408163294,0.0484224054898548,8.098070239374735,7.738174612567586e-13,9.266342429137538e-12,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t
ACSL4,,0.1463398775510214,0.0418349631580897,3.498028120594228,0.0006236889176423,0.0016025287803148,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t
ACSL5,,-0.3923507346938795,0.0900319031360476,-4.357907819642515,2.655083936923336e-05,9.193089317879672e-05,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
ACSL6,,0.0050926530612249,0.025373161739565,0.2007102273456072,0.8413307132770054,0.8735753835619527,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t
ACSM1,,-0.1224845714285716,0.0461321890730767,-2.6550782412373093,0.0091184915561658,0.0176045507229159,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
ACSM2A,,-0.0250921632653065,0.0232636799645248,-1.0785981969993534,0.2834311147681206,0.3552164756015012,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
ACSM3,,-0.753184061224486,0.0827291319004742,-9.104218114250132,6.544493990299227e-16,1.2435844867794142e-14,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
ACSM4,,-0.0652904081632654,0.0326827625038584,-1.9977016372333087,0.0491195915454397,0.0777162226213372,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
ACSM5,,-0.0163743265306122,0.0261957822344708,-0.6250749217584092,0.5332774681827633,0.6045610594938859,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
ACSS1,,-0.1311028571428583,0.0489484106078116,-2.6783884402966844,0.0088041878978114,0.0170878427700641,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
ACSS2,,-0.3938480816326564,0.0613413213534263,-6.420599898124905,1.791711156218851e-09,1.2976105140512332e-08,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
ACSS3,,0.1896284897959188,0.0391041136588093,4.849323307784514,3.373383113406932e-06,1.3905437211359166e-05,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t
ACTA1,,0.205689795918365,0.0513491669884706,4.0057085242404895,0.0001027375604207,0.0003144386996321,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t
ACTA2,,0.2616495102040805,0.0651907204012494,4.013600533843245,9.653121409359387e-05,0.0002970671272574,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t
ACTB,,0.2853610204081569,0.0402471127961764,7.09022338703677,1.1083774435061068e-10,9.734089725256583e-10,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t
ACTBL2,,0.0146048163265319,0.0194099078711154,0.7524413007784501,0.4536420011219627,0.5284848210674075,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t
ACTC1,,0.4702109795918363,0.0820117758564279,5.733456868620926,9.417743319577674e-08,5.105746947743705e-07,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t
ACTG1,,0.2046056326530596,0.0195437280658271,10.469119912224889,2.814143309328224e-19,8.930214768268229e-18,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t
ACTG2,,2.821243918367344,0.2651561100342808,10.63993553836115,6.359562297865462e-20,2.221762681676301e-18,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t
ACTL6A,,-0.1696433877550971,0.0350289534184954,-4.842947653283998,3.40238734959482e-06,1.4006801110548186e-05,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
ACTL6B,,-0.0432742448979595,0.0297495954756828,-1.454616246238763,0.149438840031215,0.2048315826214336,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
ACTL7A,,-0.0535674693877537,0.028446988901743,-1.883062898951372,0.0621363480752761,0.095463250815239,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
ACTL7B,,-0.0650397551020423,0.0344553334707302,-1.8876542047486904,0.062171720992132,0.0954944794845267,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
ACTL8,,-0.0368612244897952,0.037488923979064,-0.9832564015542468,0.3271740581825387,0.4013009126970004,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
ACTL9,,-0.0871507346938771,0.031571488456702,-2.76042527463974,0.0068030375192215,0.0136032172196995,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
ACTN1,,0.9764730612244924,0.116347469004484,8.392731441256009,9.715906364937665e-14,1.3270506254549005e-12,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t
ACTN2,,0.0275893877551021,0.0168050908041883,1.6417279785376715,0.1032453594990737,0.1486533306762222,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t
ACTN3,,-0.0215576326530611,0.0275056716856446,-0.7837522711474861,0.4349034318395803,0.5102009453004073,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
ACTN4,,0.0890737959183649,0.0648838589643528,1.3728190237159303,0.1719613294938565,0.2309964522056602,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t
ACTR10,,-0.1016423469387737,0.0307681238640586,-3.3034951168246507,0.0012312232544065,0.0029498541290928,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
ACTR1A,,0.1554291836734682,0.0315352816885729,4.928739346881723,2.9943949432873407e-06,1.2461919064522617e-05,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t
ACTR1B,,-0.2811398367346935,0.032287431144632,-8.70740801506702,2.061652556061164e-14,3.103072305723681e-13,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
ACTR2,,-0.1274988163265344,0.0805400523400644,-1.5830485903857612,0.1157674125528861,0.1644443102810318,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
ACTR3,,-0.2854910408163231,0.0403014081966349,-7.083897401881869,1.2817513777714688e-10,1.1169128710649324e-09,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
ACTR3C,,-0.1340717142857137,0.0719614678341701,-1.863104218422448,0.0647193159775705,0.0989366339793611,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
ACTR5,,0.1172819591836749,0.0427934238828475,2.7406537860758515,0.0071889695124813,0.0142863980291875,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t
ACTR6,,-0.5030836734693915,0.0474551050709413,-10.601255075029846,1.0658155127019201e-17,2.6388982265077446e-16,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
ACTR8,,0.0446682653061234,0.0296378723533878,1.5071346813806432,0.1348461895438459,0.187680661470382,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t
ACTRT1,,-0.0109356734693881,0.0329134843244964,-0.3322551134839624,0.7403520982528411,0.7890016764096102,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
ACTRT2,,-0.0738955918367336,0.0355410021789576,-2.07916455097837,0.0401479989397583,0.0650627013768401,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
ACVR1,,0.2919004897959159,0.0525299785710261,5.556836262577855,1.314404245061753e-07,6.976932485635845e-07,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t
ACVR1B,,-0.1647889387755094,0.0659848320761202,-2.4973760422002536,0.0139597926017024,0.0256905520139584,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
ACVR1C,,-0.3107533061224483,0.116585333689293,-2.665457963611656,0.0092076878998523,0.0177605488413725,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
ACVR2A,,-0.1843635510204064,0.0519083162658759,-3.551715106228661,0.0005548139338101,0.0014389943195402,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
ACVR2B,,0.0165367755102039,0.0424554736999086,0.3895086797780684,0.6975512266051366,0.7525711329647439,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t
ACVRL1,,0.2293332040816347,0.0645881276016342,3.550702158392217,0.0005270376354749,0.0013740649841768,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t
ACY1,,-0.4207879591836736,0.0901404829469834,-4.668135175525544,7.714997878520027e-06,2.9838220517371783e-05,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
ACY3,,-0.3496388163265314,0.0971351442543422,-3.599508900826092,0.0005866740724989,0.001515435400947,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
ACYP1,,-0.3087755510204104,0.0545191476296333,-5.663616627281578,1.511364868076524e-07,7.914297879036584e-07,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
ACYP2,,-0.2116465306122448,0.0662094371591167,-3.1966218063991185,0.0018680470792606,0.0043023607583309,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
ADA,,0.1394516122448994,0.0639830711078936,2.179507951560256,0.0310036750035233,0.0519136375048004,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t
ADAD1,,-0.0264006938775516,0.0290332162069166,-0.9093272233223024,0.3652761367306886,0.4405712430857919,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
ADAD2,,-0.0601964081632657,0.0383263879338989,-1.5706256552818314,0.1194795076237245,0.168986021776535,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
ADAL,,-0.1067085306122441,0.0675274715740593,-1.5802239906941242,0.1174763005501015,0.1665982990074433,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
ADAM10,,-0.2355109387755121,0.0664012226529307,-3.546786179021017,0.0005706238972456,0.0014763798075223,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
ADAM11,,-0.0777528571428569,0.0312859676619352,-2.485231014205028,0.0151859299910068,0.0276738700500966,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
ADAM12,,0.009639102040817,0.0255502754100797,0.3772602011567513,0.706860803258613,0.7597736081090658,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t
ADAM15,,-0.0861092653061224,0.0393748930572068,-2.186907915686688,0.0303875619093692,0.0510210916009163,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
ADAM17,,-0.0467407755102038,0.0282251271288329,-1.6559987594336292,0.1011822344248609,0.1460583581083663,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
ADAM18,,-0.0346585306122446,0.0266817910929391,-1.29895817306719,0.1977009211670028,0.2606984929025372,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
ADAM19,,-0.1368430408163257,0.0353303350643656,-3.873244920180399,0.0001981643665593,0.000568059250119,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
ADAM2,,-0.0272554693877551,0.0222489696902805,-1.2250216422229034,0.2233254882511724,0.2893974883483511,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
ADAM20,,-0.1354262448979599,0.0280157031551619,-4.833940599238797,5.507889882694408e-06,2.179800942974465e-05,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
ADAM21,,-0.0393804081632644,0.032862429317927,-1.1983413576117392,0.2339836113775895,0.3011795538554154,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
ADAM22,,-0.0169078979591832,0.017955350516709,-0.9416634859591791,0.3488666264919728,0.4237859237212685,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
ADAM23,,0.0019955102040807,0.0324405725634704,0.0615127923582879,0.9510843529251124,0.9621511120394316,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t
ADAM28,,-0.5103135102040817,0.0800287903194899,-6.376624064499965,4.129637076701034e-09,2.808153212156703e-08,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
ADAM29,,-0.077844448979591,0.0328378104493899,-2.3705736745014114,0.0199199432367736,0.0351609083282991,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
ADAM30,,-0.0921748979591829,0.0318351302833967,-2.895383092157654,0.0047004384314003,0.0098056697418496,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
ADAM32,,-0.0734191020408174,0.0444855075480048,-1.650404954053633,0.1017877223205354,0.1467310838994741,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
ADAM33,,0.0132124489795901,0.0301439325796542,0.4383120531694646,0.6620923757086179,0.7206447626760467,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t
ADAM3A,,-0.020592979591838,0.0310635590144534,-0.6629304640288132,0.5089041383740461,0.5822687816021777,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
