gene_symbol,healthy,adjacent_normal,tumor,healthy_to_adjacent,adjacent_to_tumor,trajectory_category,rule_tolerance
ACYP2,4.6142199999999995,4.402573469387755,4.459321428571428,-0.2116465306122448,0.05674795918367348,non_monotonic,0.15
ADA,4.708804,4.848255612244899,5.950331632653066,0.13945161224489944,1.102076020408167,tumor_specific,0.15
ADAD1,2.123316,2.0969153061224484,2.038319387755102,-0.026400693877551618,-0.05859591836734657,non_monotonic,0.15
ADAD2,2.515876,2.4556795918367342,2.5002357142857146,-0.06019640816326577,0.04455612244898033,non_monotonic,0.15
ADAL,4.1229320000000005,4.016223469387756,3.5847561224489786,-0.10670853061224417,-0.43146734693877775,non_monotonic,0.15
ADAM10,4.925889000000001,4.6903780612244885,4.4191173469387754,-0.2355109387755121,-0.2712607142857131,monotonic_down,0.15
ADAM11,2.5124600000000004,2.4347071428571434,2.3617479591836736,-0.07775285714285696,-0.07295918367346976,non_monotonic,0.15
ADAM12,2.508215999999999,2.517855102040816,2.818339795918367,0.009639102040817082,0.30048469387755095,non_monotonic,0.15
ADAM15,4.6565460000000005,4.570436734693878,4.827214285714287,-0.0861092653061224,0.25677755102040845,non_monotonic,0.15
ADAM17,2.9079019999999995,2.8611612244897957,3.0273591836734686,-0.046740775510203836,0.16619795918367286,non_monotonic,0.15
ADAM18,2.2337819999999997,2.199123469387755,2.196764285714286,-0.034658530612244665,-0.0023591836734691007,non_monotonic,0.15
ADAM19,2.8869659999999997,2.750122959183674,2.8153224489795923,-0.1368430408163257,0.06519948979591828,non_monotonic,0.15
ADAM2,2.0732820000000003,2.046026530612245,2.082160204081633,-0.027255469387755138,0.036133673469387784,non_monotonic,0.15
ADAM20,2.7272640000000012,2.5918377551020413,2.603774489795918,-0.13542624489795996,0.011936734693876794,non_monotonic,0.15
ADAM21,2.54246,2.5030795918367357,2.5423540816326535,-0.03938040816326449,0.039274489795917855,non_monotonic,0.15
ADAM22,2.281788,2.264880102040817,2.244342346938774,-0.016907897959183238,-0.0205377551020427,non_monotonic,0.15
ADAM23,2.2581300000000004,2.260125510204081,2.2498979591836736,0.0019955102040807304,-0.01022755102040751,non_monotonic,0.15
ADAM28,4.617988,4.107674489795919,3.4816188775510204,-0.5103135102040817,-0.6260556122448984,monotonic_down,0.15
ADAM29,2.4079219999999992,2.330077551020408,2.218175510204081,-0.07784444897959109,-0.11190204081632693,non_monotonic,0.15
ADAM30,2.35883,2.266655102040817,2.244174489795919,-0.09217489795918299,-0.022480612244898168,non_monotonic,0.15
ADAM32,2.8214640000000006,2.748044897959183,2.9901836734693865,-0.07341910204081747,0.24213877551020335,non_monotonic,0.15
ADAM33,2.8378600000000005,2.8510724489795907,2.686037755102042,0.013212448979590175,-0.16503469387754865,non_monotonic,0.15
ADAM3A,2.3141440000000006,2.2935510204081626,2.3639326530612235,-0.020592979591838034,0.07038163265306085,non_monotonic,0.15
ADAM7,2.485995999999999,2.506713265306122,2.4962326530612247,0.020717265306122723,-0.01048061224489727,non_monotonic,0.15
ADAM8,3.0704130000000003,2.914131122448979,2.9751724489795914,-0.15628187755102108,0.06104132653061223,non_monotonic,0.15
ADAM9,7.703261999999998,7.5418892857142845,8.05377244897959,-0.16137271428571331,0.5118831632653054,non_monotonic,0.15
ADAMDEC1,9.057497999999997,7.447691836734692,5.142652040816325,-1.6098061632653051,-2.3050397959183666,monotonic_down,0.15
ADAMTS1,3.8676939999999984,6.516313775510204,4.929301020408162,2.6486197755102054,-1.5870127551020419,adjacent_specific,0.15
ADAMTS10,2.0556059999999996,1.9958877551020398,1.957243877551021,-0.05971824489795985,-0.038643877551018724,non_monotonic,0.15
ADAMTS12,2.398182,2.3880551020408167,2.4482367346938774,-0.01012689795918309,0.060181632653060646,non_monotonic,0.15
ADAMTS13,2.783684,2.7271346938775496,2.5775392857142845,-0.05654930612245046,-0.1495954081632651,non_monotonic,0.15
ADAMTS14,2.64028,2.5954714285714284,2.6793714285714296,-0.04480857142857175,0.0839000000000012,non_monotonic,0.15
ADAMTS15,2.967798,2.8424056122448977,2.7914367346938778,-0.12539238775510242,-0.050968877551019975,non_monotonic,0.15
ADAMTS16,2.2518880000000006,2.41212857142857,2.316254591836735,0.1602405714285693,-0.09587397959183486,non_monotonic,0.15
ADAMTS17,3.028796,3.006153061224489,2.7548908163265295,-0.022642938775510935,-0.25126224489795934,non_monotonic,0.15
ADAMTS18,2.3796339999999994,2.3200852040816327,2.410669387755101,-0.059548795918366704,0.09058418367346821,non_monotonic,0.15
ADAMTS19,3.0206519999999997,3.015268877551021,2.7880142857142856,-0.00538312244897865,-0.22725459183673546,non_monotonic,0.15
ADAMTS2,2.621322,2.741607142857143,2.842679081632654,0.12028514285714298,0.1010719387755108,non_monotonic,0.15
ADAMTS20,2.3370189999999997,2.2821311224489795,2.2137418367346946,-0.0548878775510202,-0.06838928571428493,non_monotonic,0.15
ADAMTS3,2.3869399999999996,2.4502,2.473152040816327,0.06326000000000054,0.022952040816326846,non_monotonic,0.15
ADAMTS4,2.6652229999999992,3.5374122448979586,4.278911224489796,0.8721892448979593,0.7414989795918379,monotonic_up,0.15
ADAMTS5,3.8033400000000004,5.124092857142859,4.721497448979592,1.3207528571428586,-0.40259540816326744,non_monotonic,0.15
ADAMTS6,2.4663279999999994,2.5397204081632667,2.9364316326530613,0.07339240816326731,0.39671122448979457,non_monotonic,0.15
ADAMTS7,2.5007040000000007,2.3933020408163275,2.4121612244897954,-0.10740195918367323,0.01885918367346795,non_monotonic,0.15
ADAMTS8,2.3213760000000003,2.979687755102041,2.516020408163265,0.6583117551020408,-0.463667346938776,non_monotonic,0.15
ADAMTS9,2.9890360000000005,3.3663734693877543,3.7293882653061226,0.3773374693877538,0.36301479591836827,monotonic_up,0.15
ADAMTSL1,2.584755000000001,2.533701530612246,2.4307668367346937,-0.0510534693877549,-0.10293469387755216,non_monotonic,0.15
ADAMTSL2,3.475319000000001,3.4600770408163264,3.7620051020408156,-0.01524195918367477,0.30192806122448923,non_monotonic,0.15
ADAMTSL3,2.4937780000000007,3.6380755102040805,2.5045846938775504,1.1442975102040798,-1.13349081632653,adjacent_specific,0.15
ADAMTSL4,2.5020659999999992,2.6320897959183664,2.508269387755101,0.1300237959183672,-0.12382040816326523,non_monotonic,0.15
ADAMTSL5,2.5427539999999995,2.4571520408163257,2.455008163265305,-0.08560195918367386,-0.0021438775510205232,non_monotonic,0.15
ADAP1,5.3920129999999995,5.037277040816327,5.149427551020408,-0.35473595918367273,0.1121505102040814,non_monotonic,0.15
ADAP2,4.990933000000001,5.15341530612245,4.655532142857144,0.16248230612244896,-0.497883163265306,non_monotonic,0.15
ADAR,6.597375,6.865029591836734,6.840674489795919,0.2676545918367337,-0.024355102040814813,non_monotonic,0.15
ADARB1,2.9915680000000004,3.000693877551021,3.031612244897959,0.009125877551020345,0.030918367346938425,non_monotonic,0.15
ADARB2,2.398872000000001,2.334536734693878,2.3013816326530603,-0.06433526530612266,-0.03315510204081784,non_monotonic,0.15
ADAT1,3.6578750000000007,3.691879591836734,4.0686418367346935,0.03400459183673332,0.3767622448979595,non_monotonic,0.15
ADAT2,3.0847940000000005,3.226315306122448,3.7844244897959185,0.1415213061224474,0.5581091836734706,tumor_specific,0.15
ADAT3,4.447518,4.227757142857144,4.223898979591838,-0.21976085714285531,-0.0038581632653063025,non_monotonic,0.15
ADC,3.579846,3.349981632653061,3.144788775510205,-0.2298643673469387,-0.20519285714285607,monotonic_down,0.15
ADCK1,4.870093,4.863505612244896,5.039181632653061,-0.006587387755104146,0.1756760204081651,non_monotonic,0.15
ADCK2,4.710999999999999,4.509794897959185,4.79446530612245,-0.20120510204081477,0.28467040816326517,non_monotonic,0.15
ADCK4,5.691992,5.645622448979592,5.808683673469387,-0.046369551020408295,0.16306122448979554,non_monotonic,0.15
ADCK5,4.580362000000002,4.355841836734693,4.5996846938775535,-0.22452016326530888,0.24384285714286058,non_monotonic,0.15
ADCY1,3.296574,3.334857142857142,3.3379806122448983,0.03828314285714196,0.003123469387756206,non_monotonic,0.15
ADCY10,2.1222399999999997,2.084138775510204,2.0724724489795925,-0.038101224489795804,-0.011666326530611393,non_monotonic,0.15
ADCY2,2.5428889999999997,2.6926887755102036,2.516633163265306,0.14979977551020385,-0.17605561224489774,non_monotonic,0.15
ADCY3,5.332239999999998,5.9216255102040805,6.823357142857144,0.5893855102040826,0.9017316326530631,monotonic_up,0.15
ADCY4,3.379826,3.921067346938776,3.579215306122449,0.5412413469387758,-0.3418520408163266,non_monotonic,0.15
ADCY5,2.3119099999999992,2.4127785714285728,2.2048897959183673,0.10086857142857353,-0.20788877551020546,non_monotonic,0.15
ADCY6,4.454165000000001,4.146884693877552,3.687387755102043,-0.3072803061224487,-0.459496938775509,monotonic_down,0.15
ADCY7,3.921724000000001,3.768427551020409,3.9032948979591846,-0.15329644897959227,0.13486734693877578,non_monotonic,0.15
ADCY8,2.18849,2.158644897959184,2.116917346938776,-0.029845102040815696,-0.04172755102040826,non_monotonic,0.15
ADCY9,3.8621540000000003,4.06802551020408,3.3151877551020412,0.20587151020408,-0.7528377551020391,non_monotonic,0.15
ADCYAP1,2.374746,2.7509663265306115,2.5061010204081637,0.37622032653061144,-0.24486530612244772,non_monotonic,0.15
ADCYAP1R1,2.7525299999999997,2.6830316326530617,2.6616755102040814,-0.06949836734693804,-0.02135612244898022,non_monotonic,0.15
ADD1,5.172923999999998,5.285911224489795,5.000356122448978,0.11298722448979692,-0.28555510204081713,non_monotonic,0.15
ADD2,2.6851789999999998,2.6491030612244897,2.5428979591836733,-0.036075938775510075,-0.10620510204081635,non_monotonic,0.15
ADD3,9.700736000000001,9.276855102040813,9.382218367346942,-0.4238808979591884,0.1053632653061296,non_monotonic,0.15
ADH1A,3.564625,3.355005102040815,2.9408454081632645,-0.2096198979591848,-0.4141596938775507,monotonic_down,0.15
ADH1B,6.445238000000001,8.695306122448981,3.6707051020408166,2.2500681224489805,-5.024601020408165,adjacent_specific,0.15
ADH1C,11.602218,10.868982142857142,5.750300510204078,-0.7332358571428585,-5.118681632653064,monotonic_down,0.15
ADH4,2.6076939999999995,2.377793877551021,2.532462244897959,-0.22990012244897873,0.15466836734693823,non_monotonic,0.15
ADH5,8.279875000000002,8.097397448979592,7.629210204081634,-0.1824775510204102,-0.46818724489795827,monotonic_down,0.15
ADH6,4.575002,3.850916326530613,3.209604081632653,-0.7240856734693866,-0.6413122448979598,monotonic_down,0.15
ADH7,2.369532,2.281800510204081,2.2291841836734703,-0.08773148979591916,-0.05261632653061055,non_monotonic,0.15
ADHFE1,3.0650589999999984,3.1276489795918354,2.62731275510204,0.06258997959183699,-0.5003362244897955,tumor_specific,0.15
ADI1,8.48997,8.168938775510206,8.128870408163266,-0.3210312244897935,-0.04006836734694019,non_monotonic,0.15
ADIG,2.235258,2.1796428571428574,2.1388397959183676,-0.05561514285714253,-0.040803061224489845,non_monotonic,0.15
ADIPOQ,2.621092,3.7880290816326525,2.6110836734693876,1.1669370816326525,-1.1769454081632649,adjacent_specific,0.15
ADIPOR1,6.457200000000001,6.0434290816326515,6.337788775510204,-0.4137709183673497,0.2943596938775528,non_monotonic,0.15
ADIPOR2,7.333347000000001,7.3024821428571425,6.90787193877551,-0.03086485714285825,-0.3946102040816326,non_monotonic,0.15
ADK,5.3188130000000005,4.927756632653061,6.000743367346941,-0.3910563673469394,1.0729867346938802,non_monotonic,0.15
ADM,7.9389639999999995,8.568751020408166,7.677971428571429,0.629787020408167,-0.8907795918367372,adjacent_specific,0.15
ADM2,3.313932,3.149183163265305,3.214174489795918,-0.16474883673469476,0.06499132653061279,non_monotonic,0.15
ADNP,8.139394,8.016742857142859,9.128895918367348,-0.12265114285714063,1.1121530612244896,tumor_specific,0.15
ADNP2,5.832008000000001,6.211709693877553,6.251083163265305,0.3797016938775517,0.0393734693877521,non_monotonic,0.15
ADO,6.613163999999999,6.558458163265308,7.122915306122448,-0.05470583673469154,0.5644571428571403,tumor_specific,0.15
ADORA1,2.5638080000000003,2.4883071428571437,2.5581285714285715,-0.07550085714285659,0.06982142857142781,non_monotonic,0.15
ADORA2B,8.428686,7.76239489795918,7.22641224489796,-0.6662911020408204,-0.53598265306122,monotonic_down,0.15
ADORA3,4.051048000000001,3.526882653061224,3.0650556122448975,-0.5241653469387768,-0.4618270408163263,monotonic_down,0.15
ADPGK,3.42946,3.30037857142857,3.7098020408163275,-0.12908142857143012,0.4094234693877574,non_monotonic,0.15
ADPRH,2.3245020000000003,2.712213265306123,2.863162244897958,0.38771126530612277,0.15094897959183484,monotonic_up,0.15
ADPRHL1,4.267405999999999,4.047540816326532,3.926736734693877,-0.21986518367346708,-0.12080408163265544,non_monotonic,0.15
ADPRHL2,5.978731999999999,6.095817346938775,6.242200510204082,0.11708534693877581,0.1463831632653072,non_monotonic,0.15
ADRA1A,2.676518,2.5733418367346923,2.4949316326530604,-0.10317616326530787,-0.0784102040816319,non_monotonic,0.15
ADRA1B,2.168492,2.0596224489795922,2.054536734693877,-0.10886955102040785,-0.005085714285715248,non_monotonic,0.15
ADRA1D,2.450327,2.4816158163265314,2.4648010204081636,0.031288816326531244,-0.016814795918367764,non_monotonic,0.15
ADRA2A,7.901462000000001,7.266480612244899,4.880455102040817,-0.6349813877551025,-2.3860255102040817,monotonic_down,0.15
ADRA2B,3.1611740000000004,3.0507479591836724,3.0327489795918363,-0.11042604081632801,-0.01799897959183605,non_monotonic,0.15
ADRA2C,3.150405,3.4647341836734706,3.9647331632653056,0.3143291836734705,0.4999989795918349,monotonic_up,0.15
ADRB1,3.5074499999999995,3.8471193877551015,2.850748469387755,0.339669387755102,-0.9963709183673464,non_monotonic,0.15
ADRB2,4.445324000000001,5.003773469387756,3.60880306122449,0.5584494693877549,-1.3949704081632661,adjacent_specific,0.15
ADRB3,2.630314000000001,2.573781632653063,2.487219387755102,-0.056532367346938006,-0.08656224489796127,non_monotonic,0.15
ADRBK1,4.073130999999998,3.932135714285714,4.354936734693878,-0.14099528571428444,0.4228010204081638,non_monotonic,0.15
ADRBK2,2.56229,2.8042969387755092,3.4506122448979584,0.24200693877550927,0.6463153061224491,monotonic_up,0.15
ADRM1,7.114594000000002,7.139137755102039,8.205288775510203,0.024543755102037323,1.0661510204081637,tumor_specific,0.15
ADSL,5.094441,5.158307142857143,5.55088418367347,0.06386614285714298,0.3925770408163274,non_monotonic,0.15
ADSS,7.547536000000001,7.331861224489797,7.752923469387751,-0.21567477551020353,0.4210622448979535,non_monotonic,0.15
ADSSL1,3.7554059999999994,3.733712244897957,3.0994602040816326,-0.02169375510204219,-0.6342520408163246,tumor_specific,0.15
AEBP1,6.21445,7.906443877551021,7.961070408163267,1.6919938775510204,0.05462653061224643,field_shift_then_plateau,0.15
AEBP2,2.802313999999999,2.9232826530612237,3.3814153061224492,0.12096865306122462,0.4581326530612255,non_monotonic,0.15
AEN,4.523549999999999,4.881680612244899,5.964374489795917,0.3581306122448993,1.0826938775510184,monotonic_up,0.15
AES,8.564330000000002,8.469313265306116,8.109973469387757,-0.0950167346938855,-0.3593397959183591,non_monotonic,0.15
AFAP1,4.71216,4.87292193877551,4.9112510204081605,0.1607619387755097,0.03832908163265092,non_monotonic,0.15
AFAP1L1,2.345253,2.4686423469387755,2.563358163265306,0.12338934693877546,0.0947158163265307,non_monotonic,0.15
AFAP1L2,3.1462520000000014,3.310485714285715,3.0523346938775515,0.16423371428571354,-0.2581510204081634,non_monotonic,0.15
AFF1,2.7087760000000003,2.7115132653061216,2.4529438775510206,0.0027372653061212837,-0.25856938775510097,non_monotonic,0.15
AFF2,2.338244,2.298010204081633,2.232919387755102,-0.040233795918366955,-0.06509081632653091,non_monotonic,0.15
AFF3,2.8117649999999994,3.5705505102040838,2.443658163265306,0.7587855102040844,-1.126892346938778,adjacent_specific,0.15
AFF4,3.2556079999999996,3.228338265306123,3.164756632653063,-0.027269734693876835,-0.06358163265305983,non_monotonic,0.15
AFG3L2,7.555805999999999,7.38402551020408,6.518838775510205,-0.17178048979591853,-0.8651867346938751,monotonic_down,0.15
AFM,2.3757520000000008,2.298708163265306,2.3085846938775507,-0.07704383673469462,0.009876530612244583,non_monotonic,0.15
AFMID,3.254516000000001,3.0650576530612246,3.3861999999999988,-0.1894583469387765,0.3211423469387742,non_monotonic,0.15
AFP,2.2637750000000008,2.2352086734693883,2.3002923469387766,-0.028566326530612418,0.06508367346938826,non_monotonic,0.15
AFTPH,7.744653999999998,7.683113265306117,7.405273979591834,-0.06154073469388077,-0.2778392857142835,non_monotonic,0.15
AG2,6.008864000000001,8.025527551020406,7.596965306122452,2.0166635510204056,-0.4285622448979547,non_monotonic,0.15
AGA,6.179512999999999,5.759388265306121,5.920710204081631,-0.42012473469387857,0.1613219387755107,non_monotonic,0.15
AGAP1,5.363615999999999,5.085939795918368,4.984802551020407,-0.2776762040816303,-0.10113724489796105,non_monotonic,0.15
AGAP11,2.2252880000000004,2.2137132653061222,2.1317714285714278,-0.011574734693878153,-0.08194183673469446,non_monotonic,0.15
AGAP2,2.7986880000000003,2.720654081632653,2.6118642857142853,-0.07803391836734708,-0.1087897959183679,non_monotonic,0.15
AGAP3,4.247236000000002,4.435195918367346,5.073313265306122,0.18795991836734416,0.6381173469387758,monotonic_up,0.15
AGAP4,3.7341999999999995,3.9476765306122443,3.9891061224489794,0.2134765306122448,0.041429591836735113,non_monotonic,0.15
AGAP5,4.0513520000000005,4.1723153061224485,4.158405102040816,0.12096330612244799,-0.013910204081632571,non_monotonic,0.15
AGBL1,3.0924240000000003,2.9801469387755106,2.944738265306122,-0.11227706122448966,-0.035408673469388585,non_monotonic,0.15
AGBL2,2.3233500000000005,2.2855903061224487,2.24785918367347,-0.03775969387755174,-0.037731122448978915,non_monotonic,0.15
AGBL3,1.9838980000000002,1.9414081632653057,1.897004081632652,-0.04248983673469442,-0.044404081632653636,non_monotonic,0.15
AGBL4,2.496146,2.361502040816326,2.3820193877551015,-0.1346439591836739,0.020517346938775383,non_monotonic,0.15
AGBL5,4.5274529999999995,4.438949489795918,4.897419897959185,-0.08850351020408187,0.4584704081632678,non_monotonic,0.15
AGER,3.3208810000000004,3.2005862244897982,3.128614285714286,-0.12029477551020218,-0.07197193877551245,non_monotonic,0.15
AGFG1,5.697487999999998,5.86236887755102,6.064390816326533,0.1648808775510222,0.20202193877551267,monotonic_up,0.15
AGFG2,4.4921,4.246879591836735,3.3092438775510216,-0.24522040816326474,-0.9376357142857135,monotonic_down,0.15
AGGF1,5.948341999999999,5.683097959183672,5.729367346938774,-0.26524404081632724,0.046269387755101477,non_monotonic,0.15
