gene_symbol,log2_fold_change_reference,adjusted_p_value_reference,log2_fold_change_adjusted,adjusted_p_value_adjusted,reference_significant,adjusted_significant,sign_agreement,lost_significance,gained_significance,changed_direction,reference_model,adjusted_model,effect_difference,effect_direction_agreement,significance_retained
GLDC,0.0059778802191362,0.942767462568099,-0.0193363884698905,0.836038094117385,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,-0.0253142686890267,False,False
CPLANE2,-0.003715007128772,0.943280261215853,0.0136218894120156,0.812159193315706,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0173368965407876,False,False
CCDC167,0.0080848543902804,0.943280261215853,-0.009705018206456,0.939212793966211,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,-0.0177898725967364,False,False
ACSL6,0.0023727649691811,0.943280261215853,-0.0029338223159371,0.93896940416211,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,-0.0053065872851182,False,False
OR5K4,0.0022782787586464,0.94356073131102,-0.0089431017796766,0.799365378612433,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,-0.011221380538323,False,False
KCNK17,0.002546424408783,0.943734101083931,-0.0013766989065067,0.973118143520724,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,-0.0039231233152896994,False,False
FAM83D,0.017074592823703,0.943817916469699,-0.121972232494783,0.630986653635482,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,-0.139046825318486,False,False
SLC16A7,0.0039310385393728,0.944033270529256,-0.0160662729507026,0.790837663773049,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,-0.0199973114900754,False,False
ARID3A,0.0055518061701415,0.94516345334492,-0.0573923211457025,0.482808352449717,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,-0.062944127315844,False,False
FABP3,-0.0108085968094771,0.94516345334492,0.000944486986012,0.995575539118946,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.011753083795489101,False,False
CAPZA3,0.0025649096156789,0.94516345334492,-0.0112823170832751,0.782486368290585,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,-0.013847226698954,False,False
RCOR3,0.0035040316474765,0.945837884822135,-0.0163267377552008,0.771332725327754,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,-0.0198307694026773,False,False
RRN3P1,-0.002759451828652,0.945837884822135,0.0043780450985466,0.926235876341536,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0071374969271986,False,False
RIN1,-0.0041340378298335,0.945837884822135,0.0309777909064707,0.628584197572569,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.035111828736304196,False,False
GUCY1A2,-0.0026925195157044,0.946186487517261,0.0206764955159182,0.622917350728502,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0233690150316226,False,False
AMPD2,0.00291519033189,0.946555179830343,-0.0047827111680461,0.924544700743334,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,-0.0076979014999360995,False,False
OR4Q3,-0.0030498569681609,0.946570700864813,0.0047324310065087,0.928975306333849,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.007782287974669601,False,False
FAAH2,-0.0066245177895129,0.947040766431812,0.0079424739465087,0.94471532437918,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0145669917360216,False,False
INSL4,-0.0029226526520338,0.947112282596803,0.0233443446171593,0.614379993233393,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0262669972691931,False,False
OR5H14,0.0020841959692353,0.948813420696795,-0.0108777751465149,0.756767069236689,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,-0.0129619711157502,False,False
CKM,0.0028502286901883,0.948853892780725,-0.0011612466885549,0.981599516961655,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,-0.0040114753787432005,False,False
TMEM154,0.0052303772731923,0.949202022915805,-0.026116848046156,0.767352504968167,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,-0.031347225319348304,False,False
COMP,-0.0030775469342062,0.952025658704333,0.002928194318173,0.959046100024198,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.006005741252379199,False,False
KRT75,-0.0021929816275312,0.952045918554527,0.0236984043608494,0.521158901212291,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0258913859883806,False,False
PHACTR3,-0.003027062963233,0.953197041168819,0.0134238465110251,0.808725777276194,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0164509094742581,False,False
MYLK4,0.0023145487687247,0.953272954031839,-0.0034529763986715,0.938524393207094,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,-0.0057675251673962,False,False
SHPRH,-0.0043333369876272,0.954168957901442,0.0154904344546109,0.853848419571619,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0198237714422381,False,False
PICK1,-0.002212917845759,0.954169037953591,0.0185234313028074,0.638105918171547,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0207363491485664,False,False
CSPP1,0.003418864664882,0.954708801542295,-0.0121328123799515,0.856089264601697,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,-0.015551677044833501,False,False
PPDPF,-0.0030390294863546,0.956694199940672,0.0083966498700101,0.893025169060861,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.011435679356364699,False,False
ZDHHC9,0.0043177389754025,0.957061354725094,-0.0003466274551959,0.99666356336282,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,-0.0046643664305983995,False,False
NDUFAF8,-0.003591063002155,0.957314016061978,0.0039757831254004,0.955834277802754,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.007566846127555401,False,False
PPARGC1B,-0.003232258420629,0.957314016061978,0.0160332983810703,0.805831613156872,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0192655568016993,False,False
UBR2,-0.0022800057684808,0.958453512995131,0.0040789980023609,0.932267853623488,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0063590037708417,False,False
OR14J1,-0.0024660290169848,0.958946573260134,0.0057221312584693,0.914982243003816,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0081881602754541,False,False
CLEC2D,-0.0041438108028917,0.959703177090876,0.0222479386159311,0.794448553977075,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0263917494188228,False,False
CCDC152,-0.0053602417021681,0.960356960403464,0.0320300419349756,0.778165443246391,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.037390283637143695,False,False
REST,-0.00263070212902,0.960427211599499,0.0251081135860899,0.643393873220769,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.027738815715109902,False,False
ODAD4,0.0020358936753616,0.961395009749706,-0.0146406459645216,0.737638693985736,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,-0.0166765396398832,False,False
SPANXN1,0.003484610231594,0.961395009749706,-0.0059788291910863,0.94070230299751,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,-0.009463439422680301,False,False
IFI27,-0.0064772899697836,0.961660294896191,0.0428771713998142,0.758770058771524,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0493544613695978,False,False
CLDN23,-0.0091807981234185,0.962158383650624,0.121746466118136,0.527053039091861,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.1309272642415545,False,False
CA6,-0.0011586197531702,0.962283627171116,0.0096498973396933,0.699749271745358,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0108085170928635,False,False
TBC1D10C,-0.0073899617178074,0.962405878804647,0.0623707888211706,0.68804602027944,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.069760750538978,False,False
CD5,-0.0028186583356861,0.963245399369999,0.04893603447361,0.405605020062624,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0517546928092961,False,False
ARMC2,-0.0021614983361742,0.963970320112455,0.0009370364544751,0.985253266648236,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0030985347906493,False,False
EBP,0.0052623178415386,0.964190951033511,-0.0053742912624677,0.9657624023579,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,-0.0106366091040063,False,False
ZUP1,-0.0031779425360062,0.96426859488678,0.0134050374317501,0.861768548975985,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0165829799677563,False,False
OR13C4,0.0020734958231019,0.964865819266922,-0.0151607878456673,0.757441738943154,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,-0.0172342836687692,False,False
ABCD1,0.003303415585115,0.965063352138918,-0.00213095242118,0.979164322864118,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,-0.005434368006294999,False,False
THUMPD2,-0.0022624823265997,0.965070401633474,0.0109575509502443,0.843998778629506,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.013220033276844,False,False
MMP11,-0.0023329263551442,0.965157991659181,0.0087313593992567,0.879128599077751,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0110642857544009,False,False
FAU,0.001058625107474,0.965187617820779,-0.0073668797128981,0.768158852401977,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,-0.0084255048203721,False,False
THSD7B,0.0014348773832274,0.967729813629704,-0.0031676074549266,0.935745792619632,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,-0.004602484838154,False,False
PGAM2,-0.0017689111859808,0.967729813629704,0.0054830492171724,0.908126382249966,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0072519604031532,False,False
POLR3GL,0.0028796477660374,0.967842375526179,-0.0418953821960068,0.545560465610134,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,-0.0447750299620442,False,False
LAMA3,-0.0069468511585067,0.968054382100051,0.100183792408175,0.560321083872771,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.1071306435666817,False,False
LINC00260,0.0029065074932323,0.96824572823616,-0.0022647326931495,0.977013992538773,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,-0.0051712401863817994,False,False
MT1H,-0.0118959597236444,0.96824572823616,0.0275341544758502,0.933606890437185,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.039430114199494604,False,False
ZBED2,-0.0020817819542857,0.968677599271733,0.0017978607563518,0.975002100393259,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0038796427106375002,False,False
TDRD9,0.0017036584015581,0.968762029084372,-0.002463260450852,0.958707150061967,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,-0.0041669188524100995,False,False
ZNF329,0.0034688101609783,0.969184688630261,-0.0046111234373926,0.962382390473158,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,-0.0080799335983709,False,False
C10orf120,-0.0018042091040356,0.970240364025493,0.0133138912769757,0.792422370161091,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.015118100381011301,False,False
NLRC4,-0.001187015900901,0.970977080104369,0.0263863922343668,0.394843891071039,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.027573408135267798,False,False
CLTCL1,-0.0013501422751626,0.971076251014212,0.0034999779957732,0.933016094541591,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0048501202709358,False,False
PAH,0.0013343461623776,0.971076251014212,-0.0040866048752845,0.919525099306809,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,-0.0054209510376621,False,False
CCDC150,-0.0009160020161487,0.971176935437787,0.0029581589179904,0.916188126961393,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0038741609341391,False,False
IL27RA,-0.0027455404490562,0.9713060035562,0.0396040673316203,0.606861722973629,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0423496077806765,False,False
ERVK-6,-0.0015916999438822,0.971500128260083,0.000577645253008,0.990071221311395,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0021693451968902,False,False
SPATC1L,-0.0028233987381549,0.971832783156305,0.0192815529822047,0.821784008981958,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0221049517203596,False,False
WNT10B,-0.0027502187813779,0.971832783156305,0.0453828176935665,0.550323218434276,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0481330364749444,False,False
CTDSP1,-0.0014613024404605,0.972127918683432,0.0060864165776941,0.895824968983957,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0075477190181546,False,False
RAB8B,0.0022222691001143,0.972244203653156,-0.0060537860402801,0.932811108345938,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,-0.0082760551403944,False,False
OTULIN,-0.0017789660276265,0.972251690753345,0.0001007906058154,0.998458982216813,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0018797566334418998,False,False
LCE1B,0.0014678568091776,0.972296047924412,-0.0021509747104559,0.96210269163009,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,-0.0036188315196335,False,False
USHBP1,-0.0017731683282153,0.972565452234045,0.0006828407641472,0.989911650992197,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0024560090923625,False,False
C1orf185,0.001168891921084,0.97325807655162,-0.014601567130175,0.678911041305694,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,-0.015770459051259,False,False
OR52E6,-0.0013112142329049,0.975367018840717,0.0077034098372165,0.865713097864415,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0090146240701214,False,False
KLHL26,0.0010545166383623,0.975717087347355,-0.0037884240536357,0.920319554798544,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,-0.004842940691998,False,False
TMED9,0.0019948180822962,0.976558143158958,-0.0212849405904043,0.741898614614269,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,-0.0232797586727005,False,False
SLC35B3,-0.0013745303469566,0.978756541442792,0.0049502410732082,0.927838201558656,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0063247714201648,False,False
TACR3,-0.0013189107573467,0.978756541442792,0.003497096265297,0.947606110857682,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0048160070226437,False,False
DVL3,-0.0013151479783237,0.978846357281744,0.0161442020920108,0.746702648130578,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0174593500703345,False,False
