"gene_symbol","entrez_id","model","contrast","comparison","log2_fold_change","standard_error","moderated_statistic","p_value","adjusted_p_value","average_expression","confidence_interval_lower","confidence_interval_upper","direction","mapping_status","analysis_provenance"
"RSL24D1",51187,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.705565875545155,0.0623913370975604,-11.3568409891773,8.66740956484379e-22,2.05462054940977e-19,8.88512002590052,-0.828355767366477,-0.582775983723834,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"EBF1",1879,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",1.44878007053157,0.128902801637577,11.3471762422813,9.19019241369323e-22,2.15097035100238e-19,4.6808633565782,1.19643358732135,1.70112655374179,"up","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"MANEA",79694,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.989001072580678,0.0879593507157984,-11.3305470558652,1.01645067792822e-21,2.34927162936159e-19,4.33117057451632,-1.16151671414059,-0.816485431020769,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"VBP1",7411,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.696571812905204,0.0619139356248979,-11.2973201797998,1.24313345490303e-21,2.83772068903174e-19,7.34928488873825,-0.818435146158283,-0.574708479652124,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"PIGP",51227,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.83996288184462,0.0748414600925552,-11.2947539573014,1.26261183624871e-21,2.84703571368765e-19,7.49037214414966,-0.986945477942154,-0.692980285747085,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"IGF2R",3482,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",0.697328044004284,0.0622133048992582,11.2559195240861,1.59749436995787e-21,3.55875553018325e-19,7.54981818313656,0.574883695250781,0.819772392757786,"up","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"NDUFA4",4697,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.592804806462648,0.0528366627900886,-11.2368283562608,1.79332701293586e-21,3.94745434156952e-19,10.9194772771201,-0.697072691150996,-0.488536921774301,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"ATP6V1G1",9550,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.584368102956241,0.0520959403821106,-11.2313307822665,1.85404486969904e-21,4.03309289891003e-19,9.25572096014994,-0.687202374993448,-0.481533830919034,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"MFAP5",8076,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",1.94637190494883,0.175467355589612,11.2073663327124,2.14363785958678e-21,4.60882139811157e-19,5.12406027447706,1.60312640437242,2.28961740552524,"up","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"SRP9",6726,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.944229111953471,0.0852829380588105,-11.154619144942,2.95025265032082e-21,6.27013465568183e-19,8.78634996421428,-1.11153269162392,-0.776925532283019,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"EFHD1",80303,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",0.697254428263974,0.063024848311574,11.1117791982791,3.82370620349336e-21,8.03412814802185e-19,3.26540692724062,0.573234843784024,0.821274012743925,"up","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"EIF4G3",8672,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",0.564066117815096,0.0508254329138046,11.1066138794,3.94513746774893e-21,8.1961339077166e-19,7.53158814408866,0.463689875534982,0.664442360095211,"up","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"FAM200B",285550,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.678637272205645,0.0614037354992931,-11.0966063636467,4.19147461229597e-21,8.61115173126138e-19,8.25388571694504,-0.799510500589706,-0.557764043821584,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"HTRA1",5654,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",1.30215453802955,0.118648625965556,11.0769397669735,4.72123631043242e-21,9.59292960218632e-19,6.0807862975548,1.06981381934571,1.5344952567134,"up","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"MORF4L1",10933,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.446372173817206,0.0400891437501938,-11.0738955356728,4.80901583476535e-21,9.66507638965341e-19,9.9798494997786,-0.52603932452493,-0.366705023109481,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"MED11",400569,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.520600906751697,0.0472945918150887,-10.9985072377058,7.5880896615133e-21,1.50864277248797e-18,6.62744156411168,-0.61415305592901,-0.427048757574384,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"GTF3C1",2975,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",0.560102996168608,0.0509889594228056,10.9939351531475,7.80085160202024e-21,1.52757338553798e-18,6.24100698388087,0.459410450971865,0.660795541365351,"up","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"IFT25",51668,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.635146077066881,0.0579602211582001,-10.9929275021297,7.84853821666349e-21,1.52757338553798e-18,7.49096377426846,-0.749339962485879,-0.520952191647882,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"LMNA",4000,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",0.601439410644017,0.0548537652319256,10.9888599395441,8.04401203572049e-21,1.54931023479658e-18,8.63503243833756,0.493265672327624,0.709613148960411,"up","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"ALDH1A1",216,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-1.26509513714774,0.116348203738932,-10.973624860084,8.82036909437773e-21,1.66221648756682e-18,8.82552155350944,-1.49294861960628,-1.0372416546892,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"COL6A3",1293,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",1.14468164259511,0.105232830082497,10.9730381333363,8.85172018367446e-21,1.66221648756682e-18,7.07317149570901,0.93850454420633,1.3508587409839,"up","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"TCIM",56892,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",1.61817115627951,0.148956271879919,10.972140212785,8.89991521195863e-21,1.66221648756682e-18,8.03540181282691,1.32668649858103,1.90965581397799,"up","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"CREG1",8804,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.639238261115606,0.0588729148657683,-10.89490543271,1.41960760123731e-20,2.62485445468779e-18,7.79290118253644,-0.755201914793517,-0.523274607437695,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"DTWD1",56986,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.741270911891004,0.0684923062765022,-10.8815150492974,1.53926413965066e-20,2.81792019229115e-18,3.61270661580513,-0.875909697275296,-0.606632126506711,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"NDUFB3",4709,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.6812853042175,0.0629361879728063,-10.8723756126505,1.62666712792348e-20,2.94873286228482e-18,8.35456704501406,-0.805132782183493,-0.557437826251507,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"ETFRF1",144363,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-1.07090360694437,0.0995381742312872,-10.8499879698596,1.86228189658009e-20,3.34306721046271e-18,5.95729266747575,-1.26597955149446,-0.875827662394274,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"PLEKHA6",22874,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",0.795079729877344,0.0737808128354086,10.8434058523207,1.93782845104626e-20,3.44523539036975e-18,5.78687445513334,0.650159984542224,0.939999475212465,"up","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"JUN",3725,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",1.29556535923871,0.120795741275105,10.8257284928637,2.15621401920295e-20,3.78193865229341e-18,7.59252004582988,1.05903614435487,1.53209457412255,"up","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"TYROBP",7305,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-1.05670047447939,0.0984403851866093,-10.8248168274683,2.16812059028178e-20,3.78193865229341e-18,7.23718572959664,-1.24963677197268,-0.863764176986101,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"CRADD",8738,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.58141692997893,0.0540665446966635,-10.7748986837932,2.93092804891257e-20,5.06475323592462e-18,5.38581227920305,-0.688065999857758,-0.474767860100102,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"ZFAND1",79752,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.778885710067647,0.072928400838295,-10.7454599014266,3.50096877712975e-20,5.9937882119564e-18,5.36991813961479,-0.922147813040518,-0.635623607094776,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"RPE",6120,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.636839059055619,0.0594887102848296,-10.7433689023532,3.54543619838233e-20,6.01423076221003e-18,5.7707738804908,-0.753997018010495,-0.519681100100743,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"PHF5A",84844,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.628590892258772,0.0587705929262297,-10.7317997972134,3.80185493583584e-20,6.39057252396406e-18,7.62391991193445,-0.744356116048424,-0.512825668469121,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"RPS23",6228,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.373987727732169,0.0344986657982968,-10.7203475194348,4.07391522202006e-20,6.72870113361599e-18,12.1337174655332,-0.442937221348679,-0.305038234115659,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"RERGL",79785,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",2.36210747776964,0.222696404517947,10.7202710700708,4.07579517017302e-20,6.72870113361599e-18,4.51228605604122,1.92661918810536,2.79759576743392,"up","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"COX16",51241,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.569977343825246,0.053309974252244,-10.7100106560288,4.33612884311616e-20,7.09513471762989e-18,8.74211041155256,-0.675161489516798,-0.464793198133693,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"BICD2",23299,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-1.08613547441289,0.102359963956271,-10.7025408217996,4.53604132750766e-20,7.35714071452778e-18,5.1264422046878,-1.28671181299453,-0.885559135831249,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"LMF2",91289,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",0.531889500572853,0.0498497511022291,10.6736816346044,5.39870827630628e-20,8.6136592109828e-18,7.03042289152255,0.433400038294496,0.630378962851211,"up","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"SFRP1",6422,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",1.53616044056123,0.145354300086843,10.6735217293753,5.40391816373177e-20,8.6136592109828e-18,4.72313802334155,1.25170684214551,1.82061403897696,"up","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"THAP1",55145,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.599522908916735,0.0563424069399718,-10.6693686725235,5.54100158921296e-20,8.75667687047415e-18,5.77541707879915,-0.710580859416905,-0.488464958416566,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"RTRAF",51637,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.47967749698093,0.0452183014298439,-10.5874576440882,9.07973118982969e-20,1.42274770932162e-17,8.70438073059639,-0.569222272654575,-0.390132721307286,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"PRRC2C",23215,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",0.707779875063518,0.0672473687331325,10.5799625774409,9.49926112992333e-20,1.47597763270826e-17,7.85596440351444,0.575560021451256,0.83999972867578,"up","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"GABARAPL2",11345,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.429338812006426,0.0404558495460683,-10.557892409688,1.08503800379934e-19,1.67186272418748e-17,9.57753135522137,-0.509710948291928,-0.348966675720923,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"MED12",9968,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",0.760166782726734,0.0724658938710904,10.5534644098791,1.11437373232309e-19,1.70148353206219e-17,5.56311551750698,0.617804011937593,0.902529553515876,"up","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"SMAD4",4089,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.596046139664358,0.0566425073913486,-10.5522338014844,1.12266625695828e-19,1.70148353206219e-17,5.62163226238779,-0.707685687338638,-0.484406591990079,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"TIMM8B",26521,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.494755512768394,0.046927673119608,-10.5322465741421,1.26630934336329e-19,1.90358209421034e-17,8.38423585535788,-0.587599165345496,-0.401911860191293,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"ENC1",8507,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",0.807644409474871,0.0772177106029864,10.5290403182524,1.29100139972067e-19,1.92504966780929e-17,6.81157834699193,0.656039244877301,0.959249574072441,"up","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"TMEM14A",28978,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.683625831818405,0.0652567527825051,-10.5267531231321,1.30890871554075e-19,1.93613777202788e-17,7.36863627482663,-0.811979008206678,-0.555272655430132,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"TRRAP",8295,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",0.429759296250278,0.0406582074025305,10.5173134879041,1.3854763643276e-19,2.03313158542994e-17,4.22407013722968,0.348998042104635,0.510520550395922,"up","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"SLIT3",6586,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",1.36570065021895,0.131453380547688,10.4895939964119,1.63713843541578e-19,2.38351887171951e-17,4.15882397648961,1.10837716142331,1.6230241390146,"up","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"PECAM1",5175,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",0.763624309108183,0.0732571396362836,10.4881148678834,1.6517817792723e-19,2.38605039833945e-17,6.71191208395824,0.619722947339333,0.907525670877033,"up","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"NDUFA12",55967,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.445635520067197,0.0424629750907566,-10.4561881856925,2.00175362435613e-19,2.86918019491045e-17,10.2022449036208,-0.52986982615203,-0.361401213982365,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"SIK1",150094,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",2.25744622437702,0.218495158276819,10.4420478182303,2.17953694832222e-19,3.09997216726752e-17,6.0660964703047,1.83016448818125,2.6847279605728,"up","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"OST4",100128731,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.438355189491781,0.0418629079993442,-10.4283898246608,2.36619921021545e-19,3.33977277838807e-17,10.48499203622,-0.521434233199278,-0.355276145784284,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"SMIM19",114926,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.608252487724647,0.0585317031349963,-10.4262887767598,2.39629690275819e-19,3.35663104030295e-17,8.48192986086377,-0.72355446055741,-0.492950514891884,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"TARDBP",23435,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",0.45315944381099,0.0434126918672373,10.4067149444421,2.6957128149674e-19,3.74764886832686e-17,8.13234495287032,0.367095752329494,0.539223135292486,"up","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"PRKAG1",5571,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.509931404254617,0.0490385600283872,-10.3985978311715,2.83057370584583e-19,3.90576924037981e-17,6.76890497264334,-0.606852780119268,-0.413010028389966,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
