gene_symbol,entrez_id,comparison,log2_fold_change,standard_error,moderated_statistic,p_value,adjusted_p_value,average_expression,confidence_interval_lower,confidence_interval_upper,direction,mapping_status,analysis_provenance_x,adjacent_direction_consistency,healthy,adjacent_normal,tumor,healthy_to_adjacent,adjacent_to_tumor,trajectory_category,rule_tolerance,analysis_provenance_y,deposited_log2fc,deposited_adjusted_p_value,deposited_sign_agreement,outlier_sensitivity_status,analysis_provenance,candidate_rule
JAM2,58494,adjacent_vs_healthy,1.10131644115853,0.112789158372793,9.84740519404173,6.27801925230317e-18,2.12213118784434e-16,3.82583298202883,0.880320608917008,1.32231227340006,up,mapped_unique,raw_cel_rma_limma,0.9387755102040817,3.0965829061265633,4.197899347285097,2.894502146365977,1.1013164411585339,-1.3033972009191204,adjacent_specific,0.15,raw_cel_rma,1.0974186122448968,2.928998123693489e-22,True,no_qc_exclusions_applied,raw_cel_rma_limma_primary,raw FDR<0.05; |log2FC|>=0.5; direction consistency>=0.70; deposited sign agreement
ZCCHC2,54877,adjacent_vs_healthy,0.598062336919588,0.0610860660460882,9.846510111842,6.31195055510876e-18,2.12970740445184e-16,3.54034557320062,0.478041157184115,0.718083516655061,up,mapped_unique,raw_cel_rma_limma,0.9591836734693877,3.1443313230781906,3.7423936599977785,3.3358380997262276,0.5980623369195879,-0.40655556027155093,non_monotonic,0.15,raw_cel_rma,0.6420943265306129,6.874910684768313e-24,True,no_qc_exclusions_applied,raw_cel_rma_limma_primary,raw FDR<0.05; |log2FC|>=0.5; direction consistency>=0.70; deposited sign agreement
MANEA,79694,adjacent_vs_healthy,-0.710532629519482,0.0726601470893913,-9.84605977190065,6.3290913659722895e-18,2.13160108118083e-16,4.33117057451632,-0.8531312512141,-0.567934007824863,down,mapped_unique,raw_cel_rma_limma,0.9693877551020408,4.801658396765705,4.0911257672462265,4.721300100694434,-0.7105326295194789,0.630174333448208,adjacent_specific,0.15,raw_cel_rma,-0.7092577142857133,9.848048671438033e-16,True,no_qc_exclusions_applied,raw_cel_rma_limma_primary,raw FDR<0.05; |log2FC|>=0.5; direction consistency>=0.70; deposited sign agreement
GCA,25801,adjacent_vs_healthy,-0.515333360581149,0.0525914073378522,-9.84150608165381,6.5050416309856196e-18,2.18687672285316e-16,6.47480335170533,-0.618804793080317,-0.411861928081981,down,mapped_unique,raw_cel_rma_limma,0.9693877551020408,6.8160376039820365,6.300704243400889,6.849108851667369,-0.5153333605811472,0.5484046082664795,adjacent_specific,0.15,raw_cel_rma,-0.5158527755102043,4.431147110873156e-19,True,no_qc_exclusions_applied,raw_cel_rma_limma_primary,raw FDR<0.05; |log2FC|>=0.5; direction consistency>=0.70; deposited sign agreement
TMEM38B,55151,adjacent_vs_healthy,-0.673712023934128,0.0689455070472237,-9.83581707180763,6.73172508430656e-18,2.2589763486175697e-16,6.62937694401582,-0.809061825806433,-0.538362222061822,down,mapped_unique,raw_cel_rma_limma,0.9693877551020408,7.0754835544586925,6.4017715305245675,6.638283488661476,-0.673712023934125,0.23651195813690862,non_monotonic,0.15,raw_cel_rma,-0.6719343061224485,5.316651111778599e-18,True,no_qc_exclusions_applied,raw_cel_rma_limma_primary,raw FDR<0.05; |log2FC|>=0.5; direction consistency>=0.70; deposited sign agreement
NUDT6,11162,adjacent_vs_healthy,-0.669648040708514,0.0685751777353641,-9.82895545553507,7.01563079745651e-18,2.34573261202479e-16,5.65882011628176,-0.804275300012256,-0.535020781404773,down,mapped_unique,raw_cel_rma_limma,0.9693877551020408,6.102235710804966,5.432587670096446,4.757376073362334,-0.6696480407085206,-0.6752115967341119,monotonic_down,0.15,raw_cel_rma,-0.6682352857142844,2.6093587043956507e-17,True,no_qc_exclusions_applied,raw_cel_rma_limma_primary,raw FDR<0.05; |log2FC|>=0.5; direction consistency>=0.70; deposited sign agreement
NAP1L5,266812,adjacent_vs_healthy,1.52532518723021,0.156729612071074,9.82039964494631,7.386408483880189e-18,2.4652471636632597e-16,4.17063479774307,1.21840387326252,1.83224650119789,up,mapped_unique,raw_cel_rma_limma,0.9693877551020408,3.1606221737663094,4.685947360996515,4.07658673177243,1.5253251872302056,-0.609360629224085,adjacent_specific,0.15,raw_cel_rma,1.5315472244897954,1.0352261252783016e-22,True,no_qc_exclusions_applied,raw_cel_rma_limma_primary,raw FDR<0.05; |log2FC|>=0.5; direction consistency>=0.70; deposited sign agreement
UQCRQ,27089,adjacent_vs_healthy,-0.742458587735891,0.0761737623812108,-9.8163400916332,7.569104157153e-18,2.5081135459813397e-16,5.14333107193132,-0.891915638357049,-0.593001537114733,down,mapped_unique,raw_cel_rma_limma,0.9693877551020408,5.634959055702379,4.892500467966487,4.454977623272675,-0.742458587735892,-0.4375228446938122,monotonic_down,0.15,raw_cel_rma,-0.7410510612244892,3.926204429636634e-18,True,no_qc_exclusions_applied,raw_cel_rma_limma_primary,raw FDR<0.05; |log2FC|>=0.5; direction consistency>=0.70; deposited sign agreement
COL4A1,1282,adjacent_vs_healthy,1.50364465206081,0.154585354219156,9.81493481823363,7.63339067683503e-18,2.52178996427635e-16,5.07653763681781,1.20091736893375,1.80637193518787,up,mapped_unique,raw_cel_rma_limma,0.9897959183673469,4.080881042885644,5.58452569494646,7.1063095910381255,1.5036446520608155,1.5217838960916659,monotonic_up,0.15,raw_cel_rma,1.509308448979592,5.999038417797813e-23,True,no_qc_exclusions_applied,raw_cel_rma_limma_primary,raw FDR<0.05; |log2FC|>=0.5; direction consistency>=0.70; deposited sign agreement
ANGPT2,285,adjacent_vs_healthy,0.688433978124274,0.0706246933906004,9.81319344336335,7.71380819803522e-18,2.54239418149147e-16,2.90539007345844,0.549807654423207,0.827060301825341,up,mapped_unique,raw_cel_rma_limma,0.9897959183673469,2.44953514199777,3.1379691201220448,4.314094287834769,0.6884339781242748,1.1761251677127245,monotonic_up,0.15,raw_cel_rma,0.6769059591836739,3.120735481327255e-21,True,no_qc_exclusions_applied,raw_cel_rma_limma_primary,raw FDR<0.05; |log2FC|>=0.5; direction consistency>=0.70; deposited sign agreement
MXRA7,439921,adjacent_vs_healthy,1.7193166785572,0.17703219457366,9.80115714694199,8.29322030699804e-18,2.71882346589351e-16,5.24550799306412,1.37268177350762,2.06595158360678,up,mapped_unique,raw_cel_rma_limma,0.9897959183673469,4.10704154374922,5.826358222306418,5.243040244378275,1.719316678557198,-0.583317977928143,adjacent_specific,0.15,raw_cel_rma,1.717635224489797,1.0956003495708826e-22,True,no_qc_exclusions_applied,raw_cel_rma_limma_primary,raw FDR<0.05; |log2FC|>=0.5; direction consistency>=0.70; deposited sign agreement
ZNFX1,57169,adjacent_vs_healthy,0.710869104029125,0.0730622767630246,9.7968015350502,8.51341549693909e-18,2.78114933813434e-16,5.88869223884773,0.567485630182507,0.854252577875743,up,mapped_unique,raw_cel_rma_limma,0.9591836734693877,5.417981615909528,6.128850719938647,6.132345581041367,0.7108691040291193,0.003494861102719682,field_shift_then_plateau,0.15,raw_cel_rma,0.7110018775510198,1.6800408502565124e-20,True,no_qc_exclusions_applied,raw_cel_rma_limma_primary,raw FDR<0.05; |log2FC|>=0.5; direction consistency>=0.70; deposited sign agreement
LRRC17,10234,adjacent_vs_healthy,1.43416835301327,0.147770711867881,9.79258221251072,8.73227499521455e-18,2.84260149051967e-16,4.17362273448861,1.14476958520051,1.72356712082603,up,mapped_unique,raw_cel_rma_limma,0.9183673469387755,3.223970716952788,4.658139069966064,3.7303232427137405,1.4341683530132765,-0.9278158272523238,adjacent_specific,0.15,raw_cel_rma,1.4266749795918363,2.060315195349497e-21,True,no_qc_exclusions_applied,raw_cel_rma_limma_primary,raw FDR<0.05; |log2FC|>=0.5; direction consistency>=0.70; deposited sign agreement
PCDH9,5101,adjacent_vs_healthy,0.953155947525586,0.0981837806437089,9.78682432678401,9.04001567310021e-18,2.93760790501974e-16,3.45656123739203,0.76070682362846,1.14560507142271,up,mapped_unique,raw_cel_rma_limma,0.9795918367346939,2.8254174343007588,3.778573381826345,2.9012471163925326,0.9531559475255862,-0.8773262654338123,adjacent_specific,0.15,raw_cel_rma,0.960033469387756,1.0876191445446936e-22,True,no_qc_exclusions_applied,raw_cel_rma_limma_primary,raw FDR<0.05; |log2FC|>=0.5; direction consistency>=0.70; deposited sign agreement
SDR42E1,93517,adjacent_vs_healthy,-0.510749972073473,0.052484037059692,-9.77372002295643,9.78128864691671e-18,3.16735599091926e-16,3.93480029131461,-0.61401237489939,-0.407487569247557,down,mapped_unique,raw_cel_rma_limma,0.9387755102040817,4.272999597147048,3.762249625073575,3.712318192141082,-0.510749972073473,-0.049931432932492914,field_shift_then_plateau,0.15,raw_cel_rma,-0.5107056938775507,9.031818749582978e-15,True,no_qc_exclusions_applied,raw_cel_rma_limma_primary,raw FDR<0.05; |log2FC|>=0.5; direction consistency>=0.70; deposited sign agreement
STAMBPL1,57559,adjacent_vs_healthy,-0.679346130529366,0.0699934589250912,-9.7704667225384,9.97451763570595e-18,3.22428026370984e-16,6.18989654035325,-0.816740699256767,-0.541951561801965,down,mapped_unique,raw_cel_rma_limma,0.9795918367346939,6.639733843001077,5.960387712471709,6.54144134774663,-0.6793461305293675,0.5810536352749214,adjacent_specific,0.15,raw_cel_rma,-0.6791770204081633,9.64861657792828e-18,True,no_qc_exclusions_applied,raw_cel_rma_limma_primary,raw FDR<0.05; |log2FC|>=0.5; direction consistency>=0.70; deposited sign agreement
ABHD5,51099,adjacent_vs_healthy,-0.774084976407563,0.0798619382614475,-9.7640509934703,1.03667971680972e-17,3.33940905292887e-16,4.97770380924594,-0.930742901041336,-0.61742705177379,down,mapped_unique,raw_cel_rma_limma,0.9387755102040817,5.490273590921214,4.716188614513649,3.6831543895128718,-0.7740849764075657,-1.033034225000777,monotonic_down,0.15,raw_cel_rma,-0.7750269591836751,2.6966684027596445e-15,True,no_qc_exclusions_applied,raw_cel_rma_limma_primary,raw FDR<0.05; |log2FC|>=0.5; direction consistency>=0.70; deposited sign agreement
OXR1,55074,adjacent_vs_healthy,-0.751706720726142,0.0776466563995063,-9.75100659681463,1.1212417149375501e-17,3.59302587681027e-16,5.05340853894599,-0.904039284690217,-0.599374156762068,down,mapped_unique,raw_cel_rma_limma,0.9591836734693877,5.551160286453841,4.799453565727695,4.719415063970504,-0.7517067207261467,-0.08003850175719052,field_shift_then_plateau,0.15,raw_cel_rma,-0.5024332244897955,5.36586545297686e-16,True,no_qc_exclusions_applied,raw_cel_rma_limma_primary,raw FDR<0.05; |log2FC|>=0.5; direction consistency>=0.70; deposited sign agreement
FGFR1,2260,adjacent_vs_healthy,1.3885587626345,0.143802979797951,9.74239097950102,1.1808284116856401e-17,3.77742514395632e-16,4.1398665939124,1.10691996738661,1.67019755788239,up,mapped_unique,raw_cel_rma_limma,0.9693877551020408,3.2204155213571233,4.608974283991624,3.79625765633933,1.3885587626345006,-0.8127166276522937,adjacent_specific,0.15,raw_cel_rma,1.3891566122448982,1.012102386897107e-22,True,no_qc_exclusions_applied,raw_cel_rma_limma_primary,raw FDR<0.05; |log2FC|>=0.5; direction consistency>=0.70; deposited sign agreement
C1QTNF7,114905,adjacent_vs_healthy,0.894146708330832,0.0927964658169699,9.71217081773028,1.41589936099846e-17,4.4982782104573e-16,3.09491247467413,0.712224282285912,1.07606913437575,up,mapped_unique,raw_cel_rma_limma,0.9795918367346939,2.5028423569956053,3.396989065326437,2.4530442988401133,0.8941467083308319,-0.9439447664863239,adjacent_specific,0.15,raw_cel_rma,0.8971159591836737,1.1190740952520882e-22,True,no_qc_exclusions_applied,raw_cel_rma_limma_primary,raw FDR<0.05; |log2FC|>=0.5; direction consistency>=0.70; deposited sign agreement
TUBB6,84617,adjacent_vs_healthy,1.72484226979289,0.179363833982691,9.70495391013689,1.47861191869424e-17,4.6814271192905e-16,7.0513453037533,1.37364617463047,2.07603836495531,up,mapped_unique,raw_cel_rma_limma,0.9897959183673469,5.9092200169985505,7.634062286791433,7.11674348373742,1.724842269792883,-0.517318803054013,adjacent_specific,0.15,raw_cel_rma,1.7224725306122437,1.4612342295328105e-22,True,no_qc_exclusions_applied,raw_cel_rma_limma_primary,raw FDR<0.05; |log2FC|>=0.5; direction consistency>=0.70; deposited sign agreement
ESRRA,2101,adjacent_vs_healthy,-0.563443707263505,0.0584124075016903,-9.69761817575748,1.54519389071329e-17,4.86722913786861e-16,6.6598244312893,-0.678253576233422,-0.448633838293588,down,mapped_unique,raw_cel_rma_limma,0.9795918367346939,7.0329155347475645,6.469471827484064,6.375339629205905,-0.5634437072635006,-0.09413219827815933,field_shift_then_plateau,0.15,raw_cel_rma,-0.5634697142857137,4.8200966390866524e-20,True,no_qc_exclusions_applied,raw_cel_rma_limma_primary,raw FDR<0.05; |log2FC|>=0.5; direction consistency>=0.70; deposited sign agreement
SKI,6497,adjacent_vs_healthy,0.659931017516918,0.0685152954392065,9.69474434470913,1.57208498725793e-17,4.94351214530596e-16,6.81192274592728,0.525420591177649,0.794441443856187,up,mapped_unique,raw_cel_rma_limma,0.9591836734693877,6.374941396490405,7.0348724140073156,7.045642101247498,0.6599310175169109,0.01076968724018279,field_shift_then_plateau,0.15,raw_cel_rma,0.6570456326530607,9.69801779194378e-21,True,no_qc_exclusions_applied,raw_cel_rma_limma_primary,raw FDR<0.05; |log2FC|>=0.5; direction consistency>=0.70; deposited sign agreement
AFF3,3899,adjacent_vs_healthy,0.759693915164362,0.0789852553755026,9.68839194794429,1.63319190325848e-17,5.11825733749987e-16,3.30957834681944,0.604747791125827,0.914640039202896,up,mapped_unique,raw_cel_rma_limma,0.9693877551020408,2.8065377813727705,3.566231696537134,2.4382466424396285,0.7596939151643634,-1.1279850540975054,adjacent_specific,0.15,raw_cel_rma,0.7587855102040812,5.796625665380683e-19,True,no_qc_exclusions_applied,raw_cel_rma_limma_primary,raw FDR<0.05; |log2FC|>=0.5; direction consistency>=0.70; deposited sign agreement
CCNG1,900,adjacent_vs_healthy,-0.860529142257334,0.0896329941183527,-9.67573019446591,1.76214121622587e-17,5.4944335730213e-16,7.17854484877395,-1.03627115738897,-0.684787127125698,down,mapped_unique,raw_cel_rma_limma,0.9795918367346939,7.748354686214611,6.887825543957279,7.183743054717463,-0.8605291422573327,0.2959175107601846,non_monotonic,0.15,raw_cel_rma,-0.8615394285714268,1.685613282832853e-15,True,no_qc_exclusions_applied,raw_cel_rma_limma_primary,raw FDR<0.05; |log2FC|>=0.5; direction consistency>=0.70; deposited sign agreement
BEX1,55859,adjacent_vs_healthy,1.61687654894505,0.168652472711639,9.6746936298869,1.77313650183471e-17,5.51013343175189e-16,5.04678320808843,1.28663370919787,1.94711938869222,up,mapped_unique,raw_cel_rma_limma,0.9795918367346939,3.976148736489685,5.593025285434729,3.3321118209224823,1.616876548945044,-2.260913464512247,adjacent_specific,0.15,raw_cel_rma,1.6133121632653062,4.3732402182279176e-21,True,no_qc_exclusions_applied,raw_cel_rma_limma_primary,raw FDR<0.05; |log2FC|>=0.5; direction consistency>=0.70; deposited sign agreement
TEK,7010,adjacent_vs_healthy,0.76266516744272,0.0795036081978987,9.66316391981248,1.90014377695268e-17,5.885034913878579e-16,3.91098753724345,0.606706924384173,0.918623410501267,up,mapped_unique,raw_cel_rma_limma,0.9285714285714286,3.4059795209638124,4.168644688406531,3.6584749231632565,0.762665167442719,-0.5101697652432748,adjacent_specific,0.15,raw_cel_rma,0.7660288163265316,6.600668443820769e-21,True,no_qc_exclusions_applied,raw_cel_rma_limma_primary,raw FDR<0.05; |log2FC|>=0.5; direction consistency>=0.70; deposited sign agreement
TPD52,7163,adjacent_vs_healthy,-0.733584140843568,0.0765327152459261,-9.65374431648973,2.0106045203189e-17,6.1960129301160895e-16,9.18110930135267,-0.883741945698641,-0.583426335988496,down,mapped_unique,raw_cel_rma_limma,1.0,9.66686096218152,8.933276821337959,8.585915912430407,-0.7335841408435613,-0.347360908907552,monotonic_down,0.15,raw_cel_rma,-0.7323178979591844,7.474445776590493e-21,True,no_qc_exclusions_applied,raw_cel_rma_limma_primary,raw FDR<0.05; |log2FC|>=0.5; direction consistency>=0.70; deposited sign agreement
LIFR,3977,adjacent_vs_healthy,0.960696405476348,0.100341292739748,9.65277211302518,2.0223633136324802e-17,6.22187981182438e-16,3.5576810855669,0.764031040916439,1.15736177003626,up,mapped_unique,raw_cel_rma_limma,0.9489795918367347,2.9215442765352617,3.8822406820116107,2.440392564464777,0.9606964054763489,-1.4418481175468338,adjacent_specific,0.15,raw_cel_rma,0.960205428571428,6.896015049729425e-21,True,no_qc_exclusions_applied,raw_cel_rma_limma_primary,raw FDR<0.05; |log2FC|>=0.5; direction consistency>=0.70; deposited sign agreement
UGT2A3,79799,adjacent_vs_healthy,-1.19008735432863,0.124406383950493,-9.6494394871858,2.0631938537878998e-17,6.33695255091999e-16,6.74306129142082,-1.43379576785754,-0.946378940799731,down,mapped_unique,raw_cel_rma_limma,1.0,7.531092107124912,6.3410047527962785,3.395294692473562,-1.1900873543286332,-2.9457100603227167,monotonic_down,0.15,raw_cel_rma,-1.1894383265306132,2.0672354791981065e-20,True,no_qc_exclusions_applied,raw_cel_rma_limma_primary,raw FDR<0.05; |log2FC|>=0.5; direction consistency>=0.70; deposited sign agreement
TCEAL4,79921,adjacent_vs_healthy,0.876805383372828,0.0916646792582768,9.64099490249209,2.17036986274525e-17,6.633080787133819e-16,8.25076734911565,0.697094191952722,1.05651657479293,up,mapped_unique,raw_cel_rma_limma,0.9387755102040817,7.670180000666071,8.546985384038901,9.00326783009842,0.8768053833728304,0.45628244605951807,monotonic_up,0.15,raw_cel_rma,0.8754557142857164,8.485840552166138e-22,True,no_qc_exclusions_applied,raw_cel_rma_limma_primary,raw FDR<0.05; |log2FC|>=0.5; direction consistency>=0.70; deposited sign agreement
SLC7A2,6542,adjacent_vs_healthy,0.681465907273475,0.0711886313111639,9.63736138546413,2.21817551721081e-17,6.76799757644025e-16,2.98148953637629,0.541739092800304,0.821192721746647,up,mapped_unique,raw_cel_rma_limma,0.9591836734693877,2.5302485977762843,3.211714505049755,2.6979997534489395,0.6814659072734708,-0.5137147516008156,adjacent_specific,0.15,raw_cel_rma,0.6792905918367347,2.94441848686485e-20,True,no_qc_exclusions_applied,raw_cel_rma_limma_primary,raw FDR<0.05; |log2FC|>=0.5; direction consistency>=0.70; deposited sign agreement
NFAT5,10725,adjacent_vs_healthy,0.601219706700694,0.0627832681700064,9.63291182812834,2.2781489434927702e-17,6.92812071795744e-16,6.61424927542126,0.477889519329907,0.724549894071481,up,mapped_unique,raw_cel_rma_limma,0.9183673469387755,6.216144334497826,6.81736404119852,7.322786278222475,0.6012197067006939,0.5054222370239554,monotonic_up,0.15,raw_cel_rma,0.6002314489795921,5.923304126706843e-15,True,no_qc_exclusions_applied,raw_cel_rma_limma_primary,raw FDR<0.05; |log2FC|>=0.5; direction consistency>=0.70; deposited sign agreement
EGFL7,51162,adjacent_vs_healthy,0.655965802566112,0.0685443202152712,9.63243795781336,2.28463044118764e-17,6.936423129320101e-16,2.98338662910647,0.521398747705273,0.790532857426951,up,mapped_unique,raw_cel_rma_limma,0.9897959183673469,2.5490308949748584,3.204996697540972,2.9643414243868467,0.6559658025661137,-0.24065527315412538,non_monotonic,0.15,raw_cel_rma,0.6553939183673467,4.684586803072238e-22,True,no_qc_exclusions_applied,raw_cel_rma_limma_primary,raw FDR<0.05; |log2FC|>=0.5; direction consistency>=0.70; deposited sign agreement
