probe_id,gene_symbol,entrez_id,symbol_count,entrez_count,mapping_status,accession
207582_at,PIN1P1,5301.0,1,1,mapped_unique,GSE41258
207583_at,ABCD2,225.0,1,1,mapped_unique,GSE41258
207584_at,LPA,4018.0,1,1,mapped_unique,GSE41258
207585_s_at,RPL36AL,6166.0,1,1,mapped_unique,GSE41258
207586_at,SHH,6469.0,1,1,mapped_unique,GSE41258
207587_at,CRYGA,1418.0,1,1,mapped_unique,GSE41258
207588_at,,,0,0,missing,GSE41258
207589_at,ADRA1B,147.0,1,1,mapped_unique,GSE41258
207590_s_at,CENPI,2491.0,1,1,mapped_unique,GSE41258
207591_s_at,ARID1A,8289.0,1,1,mapped_unique,GSE41258
207592_s_at,HCN2,610.0,1,1,mapped_unique,GSE41258
207593_at,ABCG4,64137.0,1,1,mapped_unique,GSE41258
207594_s_at,SYNJ1,8867.0,1,1,mapped_unique,GSE41258
207595_s_at,BMP1,649.0,1,1,mapped_unique,GSE41258
207596_at,,,0,0,missing,GSE41258
207597_at,ADAM18,8749.0,1,1,mapped_unique,GSE41258
207598_x_at,XRCC2,7516.0,1,1,mapped_unique,GSE41258
207599_at,MMP20,9313.0,1,1,mapped_unique,GSE41258
207600_at,KCNC3,3748.0,1,1,mapped_unique,GSE41258
207601_at,SULT1B1,27284.0,1,1,mapped_unique,GSE41258
207602_at,TMPRSS11D,9407.0,1,1,mapped_unique,GSE41258
207603_at,SLC4A7,9497.0,1,1,mapped_unique,GSE41258
207604_s_at,SLC4A7,9497.0,1,1,mapped_unique,GSE41258
207605_x_at,ZNF117,51351.0,1,1,mapped_unique,GSE41258
207606_s_at,ARHGAP12,94134.0,1,1,mapped_unique,GSE41258
207607_at,ASCL2,430.0,1,1,mapped_unique,GSE41258
207608_x_at,CYP1A2,1544.0,1,1,mapped_unique,GSE41258
207609_s_at,CYP1A2,1544.0,1,1,mapped_unique,GSE41258
207610_s_at,ADGRE2,30817.0,1,1,mapped_unique,GSE41258
207611_at,H2BC13,8340.0,1,1,mapped_unique,GSE41258
207612_at,WNT8B,7479.0,1,1,mapped_unique,GSE41258
207613_s_at,CAMK2A,815.0,1,1,mapped_unique,GSE41258
207614_s_at,CUL1,8454.0,1,1,mapped_unique,GSE41258
207615_s_at,GAS8-AS1,750.0,1,1,mapped_unique,GSE41258
207616_s_at,TANK,10010.0,1,1,mapped_unique,GSE41258
207617_at,DDX3X,1654.0,1,1,mapped_unique,GSE41258
207618_s_at,BCS1L,617.0,1,1,mapped_unique,GSE41258
207619_at,HCRTR1,3061.0,1,1,mapped_unique,GSE41258
207620_s_at,CASK,8573.0,1,1,mapped_unique,GSE41258
207621_s_at,PEMT,10400.0,1,1,mapped_unique,GSE41258
207622_s_at,ABCF2,10061.0,2,2,ambiguous,GSE41258
207622_s_at,ABCF2-H2BK1,114483834.0,2,2,ambiguous,GSE41258
207623_at,ABCF2,10061.0,2,2,ambiguous,GSE41258
207623_at,ABCF2-H2BK1,114483834.0,2,2,ambiguous,GSE41258
207624_s_at,RPGR,6103.0,1,1,mapped_unique,GSE41258
207625_s_at,CBFA2T2,9139.0,1,1,mapped_unique,GSE41258
207626_s_at,SLC7A2,6542.0,1,1,mapped_unique,GSE41258
207627_s_at,TFCP2,7024.0,1,1,mapped_unique,GSE41258
207628_s_at,BUD23,114049.0,1,1,mapped_unique,GSE41258
207629_s_at,ARHGEF2,9181.0,1,1,mapped_unique,GSE41258
207630_s_at,CREM,1390.0,1,1,mapped_unique,GSE41258
207631_at,NBR2,10230.0,1,1,mapped_unique,GSE41258
207632_at,MUSK,4593.0,1,1,mapped_unique,GSE41258
207633_s_at,MUSK,4593.0,1,1,mapped_unique,GSE41258
207634_at,PDCD1,5133.0,1,1,mapped_unique,GSE41258
207635_s_at,KCNH1,3756.0,1,1,mapped_unique,GSE41258
207636_at,SERPINI2,5276.0,1,1,mapped_unique,GSE41258
207637_at,WSCD2,9671.0,1,1,mapped_unique,GSE41258
207638_at,TMPRSS15,5651.0,1,1,mapped_unique,GSE41258
207639_at,FZD9,8326.0,1,1,mapped_unique,GSE41258
207640_x_at,NTN3,4917.0,1,1,mapped_unique,GSE41258
207641_at,TNFRSF13B,23495.0,1,1,mapped_unique,GSE41258
207642_at,HCRT,3060.0,1,1,mapped_unique,GSE41258
207643_s_at,TNFRSF1A,7132.0,1,1,mapped_unique,GSE41258
207644_at,FOXH1,8928.0,1,1,mapped_unique,GSE41258
207645_s_at,CHD1L,9557.0,1,1,mapped_unique,GSE41258
207646_s_at,CDY1,9085.0,4,4,ambiguous,GSE41258
207646_s_at,CDY1B,253175.0,4,4,ambiguous,GSE41258
207646_s_at,CDY2A,9426.0,4,4,ambiguous,GSE41258
207646_s_at,CDY2B,203611.0,4,4,ambiguous,GSE41258
207647_at,CDY1,9085.0,1,1,mapped_unique,GSE41258
207648_at,DRP2,1821.0,1,1,mapped_unique,GSE41258
207649_at,KRT37,8688.0,1,1,mapped_unique,GSE41258
207650_x_at,PTGER1,5731.0,1,1,mapped_unique,GSE41258
207651_at,GPR171,29909.0,1,1,mapped_unique,GSE41258
207652_s_at,CMKLR1,1240.0,1,1,mapped_unique,GSE41258
207653_at,FOXD2,2306.0,1,1,mapped_unique,GSE41258
207654_x_at,DR1,1810.0,1,1,mapped_unique,GSE41258
207655_s_at,BLNK,29760.0,1,1,mapped_unique,GSE41258
207656_s_at,ACOX1,51.0,1,1,mapped_unique,GSE41258
207657_x_at,TNPO1,3842.0,1,1,mapped_unique,GSE41258
207658_s_at,FOXG1,2290.0,1,1,mapped_unique,GSE41258
207659_s_at,MOBP,4336.0,1,1,mapped_unique,GSE41258
207660_at,DMD,1756.0,1,1,mapped_unique,GSE41258
207661_s_at,SH3PXD2A,9644.0,1,1,mapped_unique,GSE41258
207662_at,TBX1,6899.0,1,1,mapped_unique,GSE41258
207663_x_at,,,0,0,missing,GSE41258
207664_at,ADAM2,2515.0,1,1,mapped_unique,GSE41258
207665_at,ADAM21,8747.0,1,1,mapped_unique,GSE41258
207666_x_at,SSX3,10214.0,1,1,mapped_unique,GSE41258
207667_s_at,MAP2K3,5606.0,1,1,mapped_unique,GSE41258
207668_x_at,PDIA6,10130.0,1,1,mapped_unique,GSE41258
207669_at,KRT83,3889.0,1,1,mapped_unique,GSE41258
207670_at,KRT85,3891.0,1,1,mapped_unique,GSE41258
207671_s_at,BEST1,7439.0,1,1,mapped_unique,GSE41258
207672_at,RFX4,5992.0,1,1,mapped_unique,GSE41258
207673_at,NPHS1,4868.0,1,1,mapped_unique,GSE41258
207674_at,FCAR,2204.0,1,1,mapped_unique,GSE41258
207675_x_at,ARTN,9048.0,1,1,mapped_unique,GSE41258
207676_at,ONECUT2,9480.0,1,1,mapped_unique,GSE41258
207677_s_at,NCF4,4689.0,1,1,mapped_unique,GSE41258
207678_s_at,SOX30,11063.0,1,1,mapped_unique,GSE41258
207679_at,PAX3,5077.0,1,1,mapped_unique,GSE41258
207680_x_at,PAX3,5077.0,1,1,mapped_unique,GSE41258
207681_at,CXCR3,2833.0,1,1,mapped_unique,GSE41258
207682_s_at,KIF25,3834.0,1,1,mapped_unique,GSE41258
207683_at,FOXN1,8456.0,1,1,mapped_unique,GSE41258
207684_at,TBX6,6911.0,1,1,mapped_unique,GSE41258
207685_at,CRYBB3,1417.0,1,1,mapped_unique,GSE41258
207686_s_at,CASP8,841.0,1,1,mapped_unique,GSE41258
207687_at,INHBC,3626.0,1,1,mapped_unique,GSE41258
207688_s_at,INHBC,3626.0,1,1,mapped_unique,GSE41258
207689_at,TBX10,347853.0,1,1,mapped_unique,GSE41258
207690_at,ALX3,257.0,1,1,mapped_unique,GSE41258
207691_x_at,ENTPD1,953.0,1,1,mapped_unique,GSE41258
207692_s_at,ACAN,176.0,1,1,mapped_unique,GSE41258
207693_at,CACNB4,785.0,1,1,mapped_unique,GSE41258
207694_at,POU3F4,5456.0,1,1,mapped_unique,GSE41258
207695_s_at,IGSF1,3547.0,1,1,mapped_unique,GSE41258
207696_at,FUT9,10690.0,1,1,mapped_unique,GSE41258
207697_x_at,LILRB2,10288.0,1,1,mapped_unique,GSE41258
207698_at,LINC01558,26238.0,1,1,mapped_unique,GSE41258
207699_at,ZFHX2,85446.0,1,1,mapped_unique,GSE41258
207700_s_at,NCOA3,8202.0,1,1,mapped_unique,GSE41258
207701_at,YWHAH-AS1,25775.0,1,1,mapped_unique,GSE41258
207702_s_at,MAGI2,9863.0,1,1,mapped_unique,GSE41258
207703_at,NLGN4Y,22829.0,1,1,mapped_unique,GSE41258
207704_s_at,GAS7,8522.0,1,1,mapped_unique,GSE41258
207705_s_at,NINL,22981.0,1,1,mapped_unique,GSE41258
207706_at,USH2A,7399.0,1,1,mapped_unique,GSE41258
207707_s_at,SEC13,6396.0,1,1,mapped_unique,GSE41258
207708_at,ALOXE3,59344.0,1,1,mapped_unique,GSE41258
207709_at,PRKAA2,5563.0,1,1,mapped_unique,GSE41258
207710_at,LCE2B,26239.0,1,1,mapped_unique,GSE41258
207711_at,MTCL2,140710.0,1,1,mapped_unique,GSE41258
207712_at,BAGE,574.0,1,1,mapped_unique,GSE41258
207713_s_at,RBCK1,10616.0,1,1,mapped_unique,GSE41258
207714_s_at,SERPINH1,871.0,1,1,mapped_unique,GSE41258
207715_at,CRYGB,1419.0,1,1,mapped_unique,GSE41258
207716_at,KRT38,8687.0,1,1,mapped_unique,GSE41258
207717_s_at,PKP2,5318.0,1,1,mapped_unique,GSE41258
207718_x_at,CYP2A7,1549.0,1,1,mapped_unique,GSE41258
207719_x_at,CEP170,9859.0,1,1,mapped_unique,GSE41258
207720_at,LORICRIN,4014.0,1,1,mapped_unique,GSE41258
207721_x_at,HINT1,3094.0,1,1,mapped_unique,GSE41258
207722_s_at,BTBD2,55643.0,1,1,mapped_unique,GSE41258
207723_s_at,KLRC3,3823.0,1,1,mapped_unique,GSE41258
207724_s_at,SPAST,6683.0,1,1,mapped_unique,GSE41258
207725_at,POU4F2,5458.0,1,1,mapped_unique,GSE41258
207726_at,ESRRB,2103.0,1,1,mapped_unique,GSE41258
207727_s_at,MUTYH,4595.0,1,1,mapped_unique,GSE41258
207728_at,ATF7IP,55729.0,1,1,mapped_unique,GSE41258
207729_at,CDH9,1007.0,1,1,mapped_unique,GSE41258
207730_x_at,TNFAIP8L1,126282.0,1,1,mapped_unique,GSE41258
207731_at,,,0,0,missing,GSE41258
207732_s_at,DLG3,1741.0,1,1,mapped_unique,GSE41258
207733_x_at,PSG9,5678.0,1,1,mapped_unique,GSE41258
207734_at,LAX1,54900.0,1,1,mapped_unique,GSE41258
207735_at,RNF125,54941.0,1,1,mapped_unique,GSE41258
207736_s_at,TNP2,7142.0,1,1,mapped_unique,GSE41258
207737_at,,,0,0,missing,GSE41258
207738_s_at,NCKAP1,10787.0,1,1,mapped_unique,GSE41258
207739_s_at,GAGE1,2543.0,17,17,ambiguous,GSE41258
207739_s_at,GAGE12D,100132399.0,17,17,ambiguous,GSE41258
207739_s_at,GAGE12F,100008586.0,17,17,ambiguous,GSE41258
207739_s_at,GAGE12G,645073.0,17,17,ambiguous,GSE41258
207739_s_at,GAGE12I,26748.0,17,17,ambiguous,GSE41258
207739_s_at,GAGE12J,729396.0,17,17,ambiguous,GSE41258
207739_s_at,GAGE13,645051.0,17,17,ambiguous,GSE41258
207739_s_at,GAGE2A,729447.0,17,17,ambiguous,GSE41258
207739_s_at,GAGE2B,645037.0,17,17,ambiguous,GSE41258
207739_s_at,GAGE2C,2574.0,17,17,ambiguous,GSE41258
207739_s_at,GAGE2D,729408.0,17,17,ambiguous,GSE41258
207739_s_at,GAGE2E,26749.0,17,17,ambiguous,GSE41258
207739_s_at,GAGE4,2576.0,17,17,ambiguous,GSE41258
207739_s_at,GAGE5,2577.0,17,17,ambiguous,GSE41258
207739_s_at,GAGE6,2578.0,17,17,ambiguous,GSE41258
207739_s_at,GAGE7,2579.0,17,17,ambiguous,GSE41258
207739_s_at,GAGE8,100101629.0,17,17,ambiguous,GSE41258
207740_s_at,NUP62,23636.0,1,1,mapped_unique,GSE41258
207741_x_at,TPSAB1,7177.0,1,1,mapped_unique,GSE41258
207742_s_at,NR6A1,2649.0,1,1,mapped_unique,GSE41258
207743_at,,,0,0,missing,GSE41258
207744_at,,,0,0,missing,GSE41258
207745_at,CABP2,51475.0,1,1,mapped_unique,GSE41258
207746_at,POLQ,10721.0,1,1,mapped_unique,GSE41258
207747_s_at,DOK4,55715.0,1,1,mapped_unique,GSE41258
207748_at,,,0,0,missing,GSE41258
207749_s_at,PPP2R3A,5523.0,1,1,mapped_unique,GSE41258
207750_at,,,0,0,missing,GSE41258
207751_at,,,0,0,missing,GSE41258
207752_x_at,PRB1,5542.0,1,1,mapped_unique,GSE41258
207753_at,ZNF304,57343.0,1,1,mapped_unique,GSE41258
207754_at,RASSF8,11228.0,1,1,mapped_unique,GSE41258
207755_at,,,0,0,missing,GSE41258
207756_at,,,0,0,missing,GSE41258
207757_at,ZFP2,80108.0,1,1,mapped_unique,GSE41258
207758_at,,,0,0,missing,GSE41258
207759_s_at,DISC1,27185.0,2,2,ambiguous,GSE41258
207759_s_at,TSNAX-DISC1,100303453.0,2,2,ambiguous,GSE41258
207760_s_at,NCOR2,9612.0,1,1,mapped_unique,GSE41258
207761_s_at,TMT1A,25840.0,1,1,mapped_unique,GSE41258
207762_at,LPAL2,80350.0,1,1,mapped_unique,GSE41258
207763_at,S100A5,6276.0,1,1,mapped_unique,GSE41258
207764_s_at,HIPK3,10114.0,1,1,mapped_unique,GSE41258
207765_s_at,ATOSB,80256.0,1,1,mapped_unique,GSE41258
207766_at,CDKL1,8814.0,1,1,mapped_unique,GSE41258
207767_s_at,EGR4,1961.0,1,1,mapped_unique,GSE41258
207768_at,EGR4,1961.0,1,1,mapped_unique,GSE41258
207769_s_at,PQBP1,10084.0,1,1,mapped_unique,GSE41258
207770_x_at,CSH2,1443.0,1,1,mapped_unique,GSE41258
207771_at,SLC5A2,6524.0,1,1,mapped_unique,GSE41258
207772_s_at,PRMT8,56341.0,1,1,mapped_unique,GSE41258
207773_x_at,CYP3A43,64816.0,1,1,mapped_unique,GSE41258
207774_at,ATG10,83734.0,1,1,mapped_unique,GSE41258
207775_at,MGC4859,79150.0,1,1,mapped_unique,GSE41258
207776_s_at,CACNB2,783.0,1,1,mapped_unique,GSE41258
207777_s_at,SP140,11262.0,1,1,mapped_unique,GSE41258
207778_at,REG1CP,5969.0,1,1,mapped_unique,GSE41258
207779_at,,,0,0,missing,GSE41258
207780_at,CYLC2,1539.0,1,1,mapped_unique,GSE41258
207781_s_at,ZNF711,7552.0,1,1,mapped_unique,GSE41258
207782_s_at,PSEN1,5663.0,1,1,mapped_unique,GSE41258
207783_x_at,HUWE1,10075.0,1,1,mapped_unique,GSE41258
207784_at,ARSD,414.0,1,1,mapped_unique,GSE41258
207785_s_at,RBPJ,3516.0,1,1,mapped_unique,GSE41258
207786_at,CYP2R1,120227.0,1,1,mapped_unique,GSE41258
207787_at,KRT33B,3884.0,1,1,mapped_unique,GSE41258
207788_s_at,SORBS3,10174.0,1,1,mapped_unique,GSE41258
207789_s_at,DPP6,1804.0,1,1,mapped_unique,GSE41258
207790_at,LRRC1,55227.0,1,1,mapped_unique,GSE41258
207791_s_at,RAB1A,5861.0,1,1,mapped_unique,GSE41258
207792_at,OPRD1,4985.0,1,1,mapped_unique,GSE41258
207793_s_at,EPB41,2035.0,1,1,mapped_unique,GSE41258
207794_at,CCR2,729230.0,1,1,mapped_unique,GSE41258
207795_s_at,KLRD1,3824.0,1,1,mapped_unique,GSE41258
207796_x_at,KLRD1,3824.0,1,1,mapped_unique,GSE41258
207797_s_at,LRP2BP,55805.0,1,1,mapped_unique,GSE41258
207798_s_at,ATXN2L,11273.0,1,1,mapped_unique,GSE41258
207799_x_at,ARMCX4,100131755.0,1,1,mapped_unique,GSE41258
207800_at,AKAP5,9495.0,1,1,mapped_unique,GSE41258
207801_s_at,RNF10,9921.0,1,1,mapped_unique,GSE41258
207802_at,CRISP3,10321.0,1,1,mapped_unique,GSE41258
207803_s_at,CSN3,1448.0,1,1,mapped_unique,GSE41258
207804_s_at,FCN2,2220.0,1,1,mapped_unique,GSE41258
207805_s_at,PSMD9,5715.0,1,1,mapped_unique,GSE41258
207808_s_at,PROS1,5627.0,1,1,mapped_unique,GSE41258
207809_s_at,ATP6AP1,537.0,1,1,mapped_unique,GSE41258
207810_at,F13B,2165.0,1,1,mapped_unique,GSE41258
207811_at,KRT12,3859.0,1,1,mapped_unique,GSE41258
207812_s_at,GORASP2,26003.0,1,1,mapped_unique,GSE41258
207813_s_at,FDXR,2232.0,1,1,mapped_unique,GSE41258
207814_at,DEFA6,1671.0,1,1,mapped_unique,GSE41258
207815_at,PF4V1,5197.0,1,1,mapped_unique,GSE41258
207816_at,LALBA,3906.0,1,1,mapped_unique,GSE41258
207817_at,IFNW1,3467.0,1,1,mapped_unique,GSE41258
207818_s_at,HTR7,3363.0,1,1,mapped_unique,GSE41258
207819_s_at,ABCB4,5244.0,1,1,mapped_unique,GSE41258
207820_at,ADH1A,124.0,1,1,mapped_unique,GSE41258
207821_s_at,PTK2,5747.0,1,1,mapped_unique,GSE41258
207822_at,FGFR1,2260.0,1,1,mapped_unique,GSE41258
207823_s_at,AIF1,199.0,1,1,mapped_unique,GSE41258
207824_s_at,MAZ,4150.0,1,1,mapped_unique,GSE41258
207825_s_at,GHRHR,2692.0,1,1,mapped_unique,GSE41258
207826_s_at,ID3,3399.0,1,1,mapped_unique,GSE41258
207827_x_at,SNCA,6622.0,1,1,mapped_unique,GSE41258
207828_s_at,CENPF,1063.0,1,1,mapped_unique,GSE41258
207829_s_at,BNIP1,662.0,1,1,mapped_unique,GSE41258
207830_s_at,PPP1R8,5511.0,1,1,mapped_unique,GSE41258
207831_x_at,DHPS,1725.0,1,1,mapped_unique,GSE41258
207832_at,BAIAP2,10458.0,1,1,mapped_unique,GSE41258
207833_s_at,HLCS,3141.0,1,1,mapped_unique,GSE41258
207834_at,FBLN1,2192.0,1,1,mapped_unique,GSE41258
207835_at,FBLN1,2192.0,1,1,mapped_unique,GSE41258
207836_s_at,RBPMS,11030.0,1,1,mapped_unique,GSE41258
207837_at,RBPMS,11030.0,1,1,mapped_unique,GSE41258
207838_x_at,PBXIP1,57326.0,1,1,mapped_unique,GSE41258
207839_s_at,TMEM8B,51754.0,1,1,mapped_unique,GSE41258
207840_at,CD160,11126.0,1,1,mapped_unique,GSE41258
207841_at,SPIN2A,54466.0,1,1,mapped_unique,GSE41258
207842_s_at,CASC3,22794.0,1,1,mapped_unique,GSE41258
207843_x_at,CYB5A,1528.0,1,1,mapped_unique,GSE41258
207844_at,IL13,3596.0,1,1,mapped_unique,GSE41258
207845_s_at,ANAPC10,10393.0,1,1,mapped_unique,GSE41258
207846_at,POU1F1,5449.0,1,1,mapped_unique,GSE41258
207847_s_at,MUC1,4582.0,1,1,mapped_unique,GSE41258
207848_at,AVP,551.0,1,1,mapped_unique,GSE41258
207849_at,IL2,3558.0,1,1,mapped_unique,GSE41258
207850_at,CXCL3,2921.0,1,1,mapped_unique,GSE41258
207851_s_at,INSR,3643.0,1,1,mapped_unique,GSE41258
207852_at,CXCL5,6374.0,1,1,mapped_unique,GSE41258
207853_s_at,SNCB,6620.0,1,1,mapped_unique,GSE41258
207854_at,GYPE,2996.0,1,1,mapped_unique,GSE41258
207855_s_at,CLCC1,23155.0,1,1,mapped_unique,GSE41258
207856_s_at,SMPD4,55627.0,2,2,ambiguous,GSE41258
207856_s_at,SMPD4BP,150776.0,2,2,ambiguous,GSE41258
207857_at,LILRA2,11027.0,1,1,mapped_unique,GSE41258
207858_s_at,PKLR,5313.0,1,1,mapped_unique,GSE41258
207859_s_at,CHRNB3,1142.0,1,1,mapped_unique,GSE41258
207860_at,NCR1,9437.0,1,1,mapped_unique,GSE41258
207861_at,CCL22,6367.0,1,1,mapped_unique,GSE41258
207862_at,UPK2,7379.0,1,1,mapped_unique,GSE41258
207863_at,ADPRH,141.0,1,1,mapped_unique,GSE41258
207864_at,SCN7A,6332.0,1,1,mapped_unique,GSE41258
207865_s_at,BMP8B,656.0,1,1,mapped_unique,GSE41258
207866_at,BMP8A,353500.0,2,2,ambiguous,GSE41258
207866_at,BMP8B,656.0,2,2,ambiguous,GSE41258
207867_at,PAX4,5078.0,1,1,mapped_unique,GSE41258
207868_at,CHRNA2,1135.0,1,1,mapped_unique,GSE41258
207869_s_at,CACNA1G,8913.0,1,1,mapped_unique,GSE41258
207870_at,AKAP9,10142.0,1,1,mapped_unique,GSE41258
207871_s_at,ST7,7982.0,2,2,ambiguous,GSE41258
207871_s_at,ST7-OT3,93655.0,2,2,ambiguous,GSE41258
207872_s_at,LILRA1,11024.0,1,1,mapped_unique,GSE41258
207873_x_at,SEZ6L,23544.0,1,1,mapped_unique,GSE41258
207874_s_at,CFHR4,10877.0,1,1,mapped_unique,GSE41258
207875_at,,,0,0,missing,GSE41258
207876_s_at,FLNC,2318.0,1,1,mapped_unique,GSE41258
207877_s_at,NVL,4931.0,1,1,mapped_unique,GSE41258
207878_at,KRT76,51350.0,1,1,mapped_unique,GSE41258
207879_at,,,0,0,missing,GSE41258
207880_at,ADAM11,4185.0,1,1,mapped_unique,GSE41258
207881_at,,,0,0,missing,GSE41258
207882_at,,,0,0,missing,GSE41258
207883_s_at,TFR2,7036.0,1,1,mapped_unique,GSE41258
207884_at,GUCY2D,3000.0,1,1,mapped_unique,GSE41258
207885_at,S100G,795.0,1,1,mapped_unique,GSE41258
207886_s_at,CALCR,799.0,1,1,mapped_unique,GSE41258
207887_s_at,CALCR,799.0,1,1,mapped_unique,GSE41258
207888_at,,,0,0,missing,GSE41258
207889_at,SARDH,1757.0,1,1,mapped_unique,GSE41258
207890_s_at,MMP25,64386.0,1,1,mapped_unique,GSE41258
207891_s_at,HAUS7,55559.0,2,2,ambiguous,GSE41258
207891_s_at,TREX2,11219.0,2,2,ambiguous,GSE41258
207892_at,CD40LG,959.0,1,1,mapped_unique,GSE41258
207893_at,SRY,6736.0,1,1,mapped_unique,GSE41258
207894_s_at,TCL6,27004.0,1,1,mapped_unique,GSE41258
207895_at,NAALADL1,10004.0,1,1,mapped_unique,GSE41258
207896_s_at,DLEC1,9940.0,1,1,mapped_unique,GSE41258
207897_at,CRHR2,1395.0,1,1,mapped_unique,GSE41258
207899_at,GIP,2695.0,1,1,mapped_unique,GSE41258
207900_at,CCL17,6361.0,1,1,mapped_unique,GSE41258
207901_at,IL12B,3593.0,1,1,mapped_unique,GSE41258
207902_at,IL5RA,3568.0,1,1,mapped_unique,GSE41258
207904_s_at,LNPEP,4012.0,1,1,mapped_unique,GSE41258
207906_at,IL3,3562.0,1,1,mapped_unique,GSE41258
207907_at,TNFSF14,8740.0,1,1,mapped_unique,GSE41258
207908_at,KRT2,3849.0,1,1,mapped_unique,GSE41258
207909_x_at,DAZ1,1617.0,4,4,ambiguous,GSE41258
207909_x_at,DAZ2,57055.0,4,4,ambiguous,GSE41258
207909_x_at,DAZ3,57054.0,4,4,ambiguous,GSE41258
207909_x_at,DAZ4,57135.0,4,4,ambiguous,GSE41258
207910_at,SCGB1D1,10648.0,1,1,mapped_unique,GSE41258
207911_s_at,TGM5,9333.0,1,1,mapped_unique,GSE41258
207912_s_at,DAZ1,1617.0,4,4,ambiguous,GSE41258
207912_s_at,DAZ2,57055.0,4,4,ambiguous,GSE41258
207912_s_at,DAZ3,57054.0,4,4,ambiguous,GSE41258
207912_s_at,DAZ4,57135.0,4,4,ambiguous,GSE41258
207913_at,CYP2F1,1572.0,1,1,mapped_unique,GSE41258
207914_x_at,EVX1,2128.0,1,1,mapped_unique,GSE41258
207915_at,,,0,0,missing,GSE41258
207916_at,RBMY2BP,375850.0,1,1,mapped_unique,GSE41258
207917_at,NUDT13,25961.0,1,1,mapped_unique,GSE41258
207918_s_at,TSPY1,7258.0,6,6,ambiguous,GSE41258
207918_s_at,TSPY10,100289087.0,6,6,ambiguous,GSE41258
207918_s_at,TSPY2,64591.0,6,6,ambiguous,GSE41258
207918_s_at,TSPY3,728137.0,6,6,ambiguous,GSE41258
207918_s_at,TSPY4,728395.0,6,6,ambiguous,GSE41258
207918_s_at,TSPY8,728403.0,6,6,ambiguous,GSE41258
207919_at,ART1,417.0,1,1,mapped_unique,GSE41258
207920_x_at,ZFX,7543.0,1,1,mapped_unique,GSE41258
207921_x_at,PAX8,7849.0,1,1,mapped_unique,GSE41258
207922_s_at,MAEA,10296.0,1,1,mapped_unique,GSE41258
207923_x_at,PAX8,7849.0,1,1,mapped_unique,GSE41258
207924_x_at,PAX8,7849.0,1,1,mapped_unique,GSE41258
207925_at,CST5,1473.0,1,1,mapped_unique,GSE41258
207926_at,GP5,2814.0,1,1,mapped_unique,GSE41258
207927_at,HTR7,3363.0,1,1,mapped_unique,GSE41258
207928_s_at,GLRA3,8001.0,1,1,mapped_unique,GSE41258
207929_at,GRPR,2925.0,1,1,mapped_unique,GSE41258
207930_at,LCN1,3933.0,1,1,mapped_unique,GSE41258
207931_s_at,PFKFB2,5208.0,1,1,mapped_unique,GSE41258
207932_at,IFNA8,3445.0,1,1,mapped_unique,GSE41258
207933_at,ZP2,7783.0,1,1,mapped_unique,GSE41258
207934_at,RFPL1,5988.0,1,1,mapped_unique,GSE41258
207935_s_at,KRT13,3860.0,1,1,mapped_unique,GSE41258
207936_x_at,RFPL3,10738.0,1,1,mapped_unique,GSE41258
207937_x_at,FGFR1,2260.0,1,1,mapped_unique,GSE41258
207938_at,PI15,51050.0,1,1,mapped_unique,GSE41258
207939_x_at,RNPS1,10921.0,1,1,mapped_unique,GSE41258
207940_x_at,CNR1,1268.0,1,1,mapped_unique,GSE41258
207941_s_at,RBM39,9584.0,1,1,mapped_unique,GSE41258
207943_x_at,PLAGL1,5325.0,1,1,mapped_unique,GSE41258
207944_at,OCM2,4951.0,1,1,mapped_unique,GSE41258
207945_s_at,CSNK1D,1453.0,1,1,mapped_unique,GSE41258
207946_at,MAML3,55534.0,1,1,mapped_unique,GSE41258
207949_s_at,ICA1,3382.0,1,1,mapped_unique,GSE41258
207950_s_at,ANK3,288.0,1,1,mapped_unique,GSE41258
207951_at,CSN2,1447.0,1,1,mapped_unique,GSE41258
207952_at,IL5,3567.0,1,1,mapped_unique,GSE41258
207953_at,,,0,0,missing,GSE41258
207954_at,GATA2,2624.0,1,1,mapped_unique,GSE41258
207955_at,CCL27,10850.0,1,1,mapped_unique,GSE41258
207956_x_at,PDS5B,23047.0,1,1,mapped_unique,GSE41258
207957_s_at,PRKCB,5579.0,1,1,mapped_unique,GSE41258
207958_at,UGT2A1,10941.0,2,2,ambiguous,GSE41258
207958_at,UGT2A2,574537.0,2,2,ambiguous,GSE41258
207959_s_at,DNAH9,1770.0,1,1,mapped_unique,GSE41258
207960_at,,,0,0,missing,GSE41258
207961_x_at,MYH11,4629.0,1,1,mapped_unique,GSE41258
207962_at,CAPN11,11131.0,1,1,mapped_unique,GSE41258
207963_at,KIF25-AS1,100505879.0,1,1,mapped_unique,GSE41258
207964_x_at,IFNA4,3441.0,1,1,mapped_unique,GSE41258
207965_at,NEUROG3,50674.0,1,1,mapped_unique,GSE41258
207966_s_at,GLG1,2734.0,1,1,mapped_unique,GSE41258
207967_at,VPS45,11311.0,1,1,mapped_unique,GSE41258
207968_s_at,MEF2C,4208.0,1,1,mapped_unique,GSE41258
207969_x_at,ACRV1,56.0,1,1,mapped_unique,GSE41258
207971_s_at,CEP68,23177.0,1,1,mapped_unique,GSE41258
207972_at,GLRA1,2741.0,1,1,mapped_unique,GSE41258
207973_x_at,ACRV1,56.0,1,1,mapped_unique,GSE41258
