probe_id,gene_symbol_raw,entrez_id_raw,gene_symbol,entrez_id
219977_at,AIPL1,23746,AIPL1,23746
208090_s_at,AIRE,326,AIRE,326
206460_at,AJAP1,55966,AJAP1,55966
215149_at,AJAP1,55966,AJAP1,55966
215789_s_at,AJAP1,55966,AJAP1,55966
215790_at,AJAP1,55966,AJAP1,55966
202587_s_at,AK1,203,AK1,203
202588_at,AK1,203,AK1,203
205996_s_at,AK2,204,AK2,204
208967_s_at,AK2,204,AK2,204
212172_at,AK2,204,AK2,204
212173_at,AK2,204,AK2,204
212174_at,AK2,204,AK2,204
212175_s_at,AK2,204,AK2,204
219308_s_at,AK5,26289,AK5,26289
203893_at,AK6,102157402,AK6,102157402
202168_at,AK6///TAF9,102157402///6880,AK6///TAF9,102157402///6880
201674_s_at,AKAP1,8165,AKAP1,8165
201675_at,AKAP1,8165,AKAP1,8165
210625_s_at,AKAP1,8165,AKAP1,8165
210626_at,AKAP1,8165,AKAP1,8165
205045_at,AKAP10,11216,AKAP10,11216
213396_s_at,AKAP10,11216,AKAP10,11216
203156_at,AKAP11,11215,AKAP11,11215
215336_at,AKAP11,11215,AKAP11,11215
210517_s_at,AKAP12,9590,AKAP12,9590
208324_at,AKAP13,11214,AKAP13,11214
208325_s_at,AKAP13,11214,AKAP13,11214
209534_x_at,AKAP13,11214,AKAP13,11214
213516_at,AKAP13,11214,AKAP13,11214
221718_s_at,AKAP13,11214,AKAP13,11214
222023_at,AKAP13,11214,AKAP13,11214
222024_s_at,AKAP13,11214,AKAP13,11214
203624_at,AKAP17A,8227,AKAP17A,8227
210269_s_at,AKAP17A,8227,AKAP17A,8227
207344_at,AKAP3,10566,AKAP3,10566
207019_s_at,AKAP4,8852,AKAP4,8852
207800_at,AKAP5,9495,AKAP5,9495
205359_at,AKAP6,9472,AKAP6,9472
217669_s_at,AKAP6,9472,AKAP6,9472
205771_s_at,AKAP7,9465,AKAP7,9465
205772_s_at,AKAP7,9465,AKAP7,9465
211172_x_at,AKAP7,9465,AKAP7,9465
203847_s_at,AKAP8,10270,AKAP8,10270
203848_at,AKAP8,10270,AKAP8,10270
215741_x_at,AKAP8L,26993,AKAP8L,26993
218064_s_at,AKAP8L,26993,AKAP8L,26993
222160_at,AKAP8L,26993,AKAP8L,26993
207870_at,AKAP9,10142,AKAP9,10142
210962_s_at,AKAP9,10142,AKAP9,10142
215483_at,AKAP9,10142,AKAP9,10142
219953_s_at,AKIP1,56672,AKIP1,56672
217893_s_at,AKIRIN1,79647,AKIRIN1,79647
213810_s_at,AKIRIN2,55122,AKIRIN2,55122
201900_s_at,AKR1A1,10327,AKR1A1,10327
201272_at,AKR1B1,231,AKR1B1,231
206561_s_at,AKR1B10,57016,AKR1B10,57016
204151_x_at,AKR1C1,1645,AKR1C1,1645
216594_x_at,AKR1C1,1645,AKR1C1,1645
217626_at,AKR1C1,1645,AKR1C1,1645
209160_at,AKR1C3,8644,AKR1C3,8644
210558_at,AKR1C4,1109,AKR1C4,1109
207102_at,AKR1D1,6718,AKR1D1,6718
202139_at,AKR7A2,8574,AKR7A2,8574
214259_s_at,AKR7A2,8574,AKR7A2,8574
206469_x_at,AKR7A3,22977,AKR7A3,22977
216381_x_at,AKR7A3,22977,AKR7A3,22977
207163_s_at,AKT1,207,AKT1,207
203808_at,AKT2,208,AKT2,208
203809_s_at,AKT2,208,AKT2,208
211453_s_at,AKT2,208,AKT2,208
212607_at,AKT3,10000,AKT3,10000
212609_s_at,AKT3,10000,AKT3,10000
219393_s_at,AKT3,10000,AKT3,10000
218373_at,AKTIP,64400,AKTIP,64400
218487_at,ALAD,210,ALAD,210
218489_s_at,ALAD,210,ALAD,210
205633_s_at,ALAS1,211,ALAS1,211
211560_s_at,ALAS2,212,ALAS2,212
211298_s_at,ALB,213,ALB,213
214837_at,ALB,213,ALB,213
214842_s_at,ALB,213,ALB,213
201951_at,ALCAM,214,ALCAM,214
201952_at,ALCAM,214,ALCAM,214
217791_s_at,ALDH18A1,5832,ALDH18A1,5832
212224_at,ALDH1A1,216,ALDH1A1,216
207015_s_at,ALDH1A2,8854,ALDH1A2,8854
203180_at,ALDH1A3,220,ALDH1A3,220
209645_s_at,ALDH1B1,219,ALDH1B1,219
209646_x_at,ALDH1B1,219,ALDH1B1,219
205208_at,ALDH1L1,10840,ALDH1L1,10840
215798_at,ALDH1L1,10840,ALDH1L1,10840
201425_at,ALDH2,217,ALDH2,217
205623_at,ALDH3A1,218,ALDH3A1,218
202053_s_at,ALDH3A2,224,ALDH3A2,224
202054_s_at,ALDH3A2,224,ALDH3A2,224
210544_s_at,ALDH3A2,224,ALDH3A2,224
205640_at,ALDH3B1,221,ALDH3B1,221
211004_s_at,ALDH3B1,221,ALDH3B1,221
204941_s_at,ALDH3B2,222,ALDH3B2,222
204942_s_at,ALDH3B2,222,ALDH3B2,222
203722_at,ALDH4A1,8659,ALDH4A1,8659
211552_s_at,ALDH4A1,8659,ALDH4A1,8659
203608_at,ALDH5A1,7915,ALDH5A1,7915
203609_s_at,ALDH5A1,7915,ALDH5A1,7915
204289_at,ALDH6A1,4329,ALDH6A1,4329
204290_s_at,ALDH6A1,4329,ALDH6A1,4329
221588_x_at,ALDH6A1,4329,ALDH6A1,4329
221589_s_at,ALDH6A1,4329,ALDH6A1,4329
221590_s_at,ALDH6A1,4329,ALDH6A1,4329
208950_s_at,ALDH7A1,501,ALDH7A1,501
208951_at,ALDH7A1,501,ALDH7A1,501
213591_at,ALDH7A1,501,ALDH7A1,501
220148_at,ALDH8A1,64577,ALDH8A1,64577
201612_at,ALDH9A1,223,ALDH9A1,223
200966_x_at,ALDOA,226,ALDOA,226
214687_x_at,ALDOA,226,ALDOA,226
211617_at,ALDOAP2,228,ALDOAP2,228
204704_s_at,ALDOB,229,ALDOB,229
204705_x_at,ALDOB,229,ALDOB,229
211357_s_at,ALDOB,229,ALDOB,229
214423_x_at,ALDOB,229,ALDOB,229
214424_s_at,ALDOB,229,ALDOB,229
216600_x_at,ALDOB,229,ALDOB,229
217238_s_at,ALDOB,229,ALDOB,229
202022_at,ALDOC,230,ALDOC,230
221513_s_at,ALG11///UTP14A///UTP14C,440138///10813///9724,ALG11///UTP14A///UTP14C,440138///10813///9724
203614_at,ALG11///UTP14C,440138///9724,ALG11///UTP14C,440138///9724
218444_at,ALG12,79087,ALG12,79087
205583_s_at,ALG13,79868,ALG13,79868
205584_at,ALG13,79868,ALG13,79868
219015_s_at,ALG13,79868,ALG13,79868
207396_s_at,ALG3,10195,ALG3,10195
218203_at,ALG5,29880,ALG5,29880
219649_at,ALG6,29929,ALG6,29929
203545_at,ALG8,79053,ALG8,79053
219374_s_at,ALG9,79796,ALG9,79796
208211_s_at,ALK,238,ALK,238
208212_s_at,ALK,238,ALK,238
205621_at,ALKBH1,8846,ALKBH1,8846
222228_s_at,ALKBH4,54784,ALKBH4,54784
220365_at,ALLC,55821,ALLC,55821
214220_s_at,ALMS1,7840,ALMS1,7840
214221_at,ALMS1,7840,ALMS1,7840
214707_x_at,ALMS1,7840,ALMS1,7840
207206_s_at,ALOX12,239,ALOX12,239
207381_at,ALOX12B,242,ALOX12B,242
214340_at,ALOX12P2,245,ALOX12P2,245
207328_at,ALOX15,246,ALOX15,246
206714_at,ALOX15B,247,ALOX15B,247
204445_s_at,ALOX5,240,ALOX5,240
204446_s_at,ALOX5,240,ALOX5,240
213952_s_at,ALOX5,240,ALOX5,240
214366_s_at,ALOX5,240,ALOX5,240
204174_at,ALOX5AP,241,ALOX5AP,241
207708_at,ALOXE3,59344,ALOXE3,59344
222383_s_at,ALOXE3,59344,ALOXE3,59344
207140_at,ALPI,248,ALPI,248
211618_s_at,ALPI,248,ALPI,248
207133_x_at,ALPK1,80216,ALPK1,80216
214846_s_at,ALPK3,57538,ALPK3,57538
215783_s_at,ALPL,249,ALPL,249
204664_at,ALPP,250,ALPP,250
210431_at,ALPPL2,251,ALPPL2,251
216377_x_at,ALPPL2,251,ALPPL2,251
211619_s_at,ALPPL2///ALPP,251///250,ALPPL2///ALPP,251///250
222333_at,ALS2CL,259173,ALS2CL,259173
206837_at,ALX1,8092,ALX1,8092
207690_at,ALX3,257,ALX3,257
208330_at,ALX4,60529,ALX4,60529
217111_at,AMACR,23600,AMACR,23600
217113_at,AMACR,23600,AMACR,23600
221114_at,AMBN,258,AMBN,258
205477_s_at,AMBP,259,AMBP,259
214425_at,AMBP,259,AMBP,259
219141_s_at,AMBRA1,55626,AMBRA1,55626
222189_at,AMBRA1,55626,AMBRA1,55626
52731_at,AMBRA1,55626,AMBRA1,55626
201196_s_at,AMD1,262,AMD1,262
201197_at,AMD1,262,AMD1,262
208410_x_at,AMELX,265,AMELX,265
208220_x_at,AMELY,266,AMELY,266
202203_s_at,AMFR,267,AMFR,267
202204_s_at,AMFR,267,AMFR,267
206892_at,AMHR2,269,AMHR2,269
222108_at,AMIGO2,347902,AMIGO2,347902
219920_s_at,AMIGO3///GMPPB,386724///29925,AMIGO3///GMPPB,386724///29925
204976_s_at,AMMECR1,9949,AMMECR1,9949
220989_s_at,AMN,81693,AMN,81693
209521_s_at,AMOT,154796,AMOT,154796
203002_at,AMOTL2,51421,AMOTL2,51421
206121_at,AMPD1,270,AMPD1,270
212360_at,AMPD2,271,AMPD2,271
207992_s_at,AMPD3,272,AMPD3,272
205257_s_at,AMPH,273,AMPH,273
204294_at,AMT,275,AMT,275
218167_at,AMZ2,51321,AMZ2,51321
207845_s_at,ANAPC10,10393,ANAPC10,10393
209001_s_at,ANAPC13,25847,ANAPC13,25847
215282_at,ANAPC13,25847,ANAPC13,25847
204218_at,ANAPC15,25906,ANAPC15,25906
218555_at,ANAPC2,29882,ANAPC2,29882
200098_s_at,ANAPC5,51433,ANAPC5,51433
208721_s_at,ANAPC5,51433,ANAPC5,51433
208722_s_at,ANAPC5,51433,ANAPC5,51433
211036_x_at,ANAPC5,51433,ANAPC5,51433
205141_at,ANG,283,ANG,283
213099_at,ANGEL1,23357,ANGEL1,23357
36865_at,ANGEL1,23357,ANGEL1,23357
217630_at,ANGEL2,90806,ANGEL2,90806
221825_at,ANGEL2,90806,ANGEL2,90806
221826_at,ANGEL2,90806,ANGEL2,90806
205608_s_at,ANGPT1,284,ANGPT1,284
205609_at,ANGPT1,284,ANGPT1,284
205572_at,ANGPT2,285,ANGPT2,285
211148_s_at,ANGPT2,285,ANGPT2,285
221134_at,ANGPT4,51378,ANGPT4,51378
213001_at,ANGPTL2,23452,ANGPTL2,23452
213004_at,ANGPTL2,23452,ANGPTL2,23452
219514_at,ANGPTL2,23452,ANGPTL2,23452
219803_at,ANGPTL3,27329,ANGPTL3,27329
221009_s_at,ANGPTL4,51129,ANGPTL4,51129
206423_at,ANGPTL7,10218,ANGPTL7,10218
220437_at,ANGPTL8,55908,ANGPTL8,55908
205389_s_at,ANK1,286,ANK1,286
205390_s_at,ANK1,286,ANK1,286
205391_x_at,ANK1,286,ANK1,286
207087_x_at,ANK1,286,ANK1,286
208352_x_at,ANK1,286,ANK1,286
208353_x_at,ANK1,286,ANK1,286
202920_at,ANK2,287,ANK2,287
202921_s_at,ANK2,287,ANK2,287
216195_at,ANK2,287,ANK2,287
206385_s_at,ANK3,288,ANK3,288
207950_s_at,ANK3,288,ANK3,288
209442_x_at,ANK3,288,ANK3,288
220144_s_at,ANKEF1,63926,ANKEF1,63926
219868_s_at,ANKFY1,51479,ANKFY1,51479
220076_at,ANKH,56172,ANKH,56172
208772_at,ANKHD1-EIF4EBP3///ANKHD1,404734///54882,ANKHD1-EIF4EBP3///ANKHD1,404734///54882
208773_s_at,ANKHD1-EIF4EBP3///ANKHD1,404734///54882,ANKHD1-EIF4EBP3///ANKHD1,404734///54882
219081_at,ANKHD1-EIF4EBP3///ANKHD1,404734///54882,ANKHD1-EIF4EBP3///ANKHD1,404734///54882
214919_s_at,ANKHD1-EIF4EBP3///ANKHD1///EIF4EBP3,404734///54882///8637,ANKHD1-EIF4EBP3///ANKHD1///EIF4EBP3,404734///54882///8637
212200_at,ANKLE2,23141,ANKLE2,23141
212201_at,ANKLE2,23141,ANKLE2,23141
213962_s_at,ANKLE2,23141,ANKLE2,23141
210486_at,ANKMY1,51281,ANKMY1,51281
220280_s_at,ANKMY1,51281,ANKMY1,51281
212798_s_at,ANKMY2,57037,ANKMY2,57037
218769_s_at,ANKRA2,57763,ANKRA2,57763
206029_at,ANKRD1,27063,ANKRD1,27063
218093_s_at,ANKRD10,55608,ANKRD10,55608
215504_x_at,ANKRD10-IT1,100505494,ANKRD10-IT1,100505494
219437_s_at,ANKRD11,29123,ANKRD11,29123
212286_at,ANKRD12,23253,ANKRD12,23253
212289_at,ANKRD12,23253,ANKRD12,23253
216550_x_at,ANKRD12,23253,ANKRD12,23253
216563_at,ANKRD12,23253,ANKRD12,23253
212211_at,ANKRD17,26057,ANKRD17,26057
221232_s_at,ANKRD2,26287,ANKRD2,26287
205705_at,ANKRD26,22852,ANKRD26,22852
205706_s_at,ANKRD26,22852,ANKRD26,22852
221522_at,ANKRD27,84079,ANKRD27,84079
213035_at,ANKRD28,23243,ANKRD28,23243
216073_at,ANKRD34C,390616,ANKRD34C,390616
214723_x_at,ANKRD36,375248,ANKRD36,375248
220940_at,ANKRD36B,57730,ANKRD36B,57730
216686_at,ANKRD36BP2,645784,ANKRD36BP2,645784
211717_at,ANKRD40,91369,ANKRD40,91369
212731_at,ANKRD46,157567,ANKRD46,157567
219069_at,ANKRD49,54851,ANKRD49,54851
215759_at,ANKRD53,79998,ANKRD53,79998
220112_at,ANKRD55,79722,ANKRD55,79722
204671_s_at,ANKRD6,22881,ANKRD6,22881
204672_s_at,ANKRD6,22881,ANKRD6,22881
206112_at,ANKRD7,56311,ANKRD7,56311
212747_at,ANKS1A,23294,ANKS1A,23294
219989_s_at,ANKS1B,56899,ANKS1B,56899
218274_s_at,ANKZF1,55139,ANKZF1,55139
218804_at,ANO1,55107,ANO1,55107
218910_at,ANO10,55129,ANO10,55129
220111_s_at,ANO2,57101,ANO2,57101
215241_at,ANO3,63982,ANO3,63982
205206_at,ANOS1,3730,ANOS1,3730
201038_s_at,ANP32A,8125,ANP32A,8125
201043_s_at,ANP32A,8125,ANP32A,8125
201051_at,ANP32A,8125,ANP32A,8125
220710_at,ANP32A-IT1,80035,ANP32A-IT1,80035
201305_x_at,ANP32B,10541,ANP32B,10541
201306_s_at,ANP32B,10541,ANP32B,10541
208538_at,ANP32C,23520,ANP32C,23520
208571_at,ANP32D,23519,ANP32D,23519
208103_s_at,ANP32E,81611,ANP32E,81611
221505_at,ANP32E,81611,ANP32E,81611
202888_s_at,ANPEP,290,ANPEP,290
220092_s_at,ANTXR1,84168,ANTXR1,84168
220093_at,ANTXR1,84168,ANTXR1,84168
201012_at,ANXA1,301,ANXA1,301
210143_at,ANXA10,11199,ANXA10,11199
206200_s_at,ANXA11,311,ANXA11,311
214783_s_at,ANXA11,311,ANXA11,311
208323_s_at,ANXA13,312,ANXA13,312
201590_x_at,ANXA2,302,ANXA2,302
210427_x_at,ANXA2,302,ANXA2,302
213503_x_at,ANXA2,302,ANXA2,302
210876_at,ANXA2P1,303,ANXA2P1,303
208816_x_at,ANXA2P2,304,ANXA2P2,304
211241_at,ANXA2P3,305,ANXA2P3,305
209369_at,ANXA3,306,ANXA3,306
201301_s_at,ANXA4,307,ANXA4,307
201302_at,ANXA4,307,ANXA4,307
200782_at,ANXA5,308,ANXA5,308
200982_s_at,ANXA6,309,ANXA6,309
201366_at,ANXA7,310,ANXA7,310
209860_s_at,ANXA7,310,ANXA7,310
203074_at,ANXA8L1///ANXA8,728113///653145,ANXA8L1///ANXA8,728113///653145
210085_s_at,ANXA9,8416,ANXA9,8416
211712_s_at,ANXA9,8416,ANXA9,8416
205639_at,AOAH,313,AOAH,313
203559_s_at,AOC1,26,AOC1,26
207064_s_at,AOC2,314,AOC2,314
204894_s_at,AOC3,8639,AOC3,8639
216601_at,AOC4P,90586,AOC4P,90586
205082_s_at,AOX1,316,AOX1,316
205083_at,AOX1,316,AOX1,316
219023_at,AP1AR,55435,AP1AR,55435
205423_at,AP1B1,162,AP1B1,162
203350_at,AP1G1,164,AP1G1,164
201613_s_at,AP1G2,8906,AP1G2,8906
214341_at,AP1G2,8906,AP1G2,8906
218261_at,AP1M2,10053,AP1M2,10053
65517_at,AP1M2,10053,AP1M2,10053
205195_at,AP1S1,1174,AP1S1,1174
205196_s_at,AP1S1,1174,AP1S1,1174
209635_at,AP1S1,1174,AP1S1,1174
203299_s_at,AP1S2,8905,AP1S2,8905
203300_x_at,AP1S2,8905,AP1S2,8905
211779_x_at,AP2A2,161,AP2A2,161
212159_x_at,AP2A2,161,AP2A2,161
212161_at,AP2A2,161,AP2A2,161
215764_x_at,AP2A2,161,AP2A2,161
200612_s_at,AP2B1,163,AP2B1,163
200615_s_at,AP2B1,163,AP2B1,163
200613_at,AP2M1,1173,AP2M1,1173
202120_x_at,AP2S1,1175,AP2S1,1175
208074_s_at,AP2S1,1175,AP2S1,1175
211047_x_at,AP2S1,1175,AP2S1,1175
203141_s_at,AP3B1,8546,AP3B1,8546
203142_s_at,AP3B1,8546,AP3B1,8546
205678_at,AP3B2,8120,AP3B2,8120
206592_s_at,AP3D1,8943,AP3D1,8943
208710_s_at,AP3D1,8943,AP3D1,8943
210974_s_at,AP3D1,8943,AP3D1,8943
203410_at,AP3M2,10947,AP3M2,10947
202442_at,AP3S1,1176,AP3S1,1176
220228_at,AP4E1,23431,AP4E1,23431
220229_s_at,AP4E1,23431,AP4E1,23431
209837_at,AP4M1,9179,AP4M1,9179
210277_at,AP4S1,11154,AP4S1,11154
210278_s_at,AP4S1,11154,AP4S1,11154
210952_at,AP4S1,11154,AP4S1,11154
218139_s_at,AP5M1,55745,AP5M1,55745
219706_at,AP5S1,55317,AP5S1,55317
204859_s_at,APAF1,317,APAF1,317
211553_x_at,APAF1,317,APAF1,317
211554_s_at,APAF1,317,APAF1,317
206679_at,APBA1,320,APBA1,320
209870_s_at,APBA2,321,APBA2,321
209871_s_at,APBA2,321,APBA2,321
205146_x_at,APBA3,9546,APBA3,9546
215148_s_at,APBA3,9546,APBA3,9546
202652_at,APBB1,322,APBB1,322
219994_at,APBB1IP,54518,APBB1IP,54518
212970_at,APBB2,323,APBB2,323
212972_x_at,APBB2,323,APBB2,323
212985_at,APBB2,323,APBB2,323
213419_at,APBB2,323,APBB2,323
216747_at,APBB2,323,APBB2,323
216750_at,APBB2,323,APBB2,323
40148_at,APBB2,323,APBB2,323
203525_s_at,APC,324,APC,324
203526_s_at,APC,324,APC,324
203527_s_at,APC,324,APC,324
215310_at,APC,324,APC,324
216933_x_at,APC,324,APC,324
205320_at,APC2,10297,APC2,10297
217174_s_at,APC2,10297,APC2,10297
206350_at,APCS,325,APCS,325
201284_s_at,APEH,327,APEH,327
210027_s_at,APEX1,328,APEX1,328
204408_at,APEX2,27301,APEX2,27301
218389_s_at,APH1A,51107,APH1A,51107
221036_s_at,APH1B,83464,APH1B,83464
201686_x_at,API5,8539,API5,8539
201687_s_at,API5,8539,API5,8539
214959_s_at,API5,8539,API5,8539
214960_at,API5,8539,API5,8539
218698_at,APIP,51074,APIP,51074
213454_at,APITD1-CORT///APITD1,100526739///378708,APITD1-CORT///APITD1,100526739///378708
213592_at,APLNR,187,APLNR,187
209462_at,APLP1,333,APLP1,333
208248_x_at,APLP2,334,APLP2,334
208701_at,APLP2,334,APLP2,334
208702_x_at,APLP2,334,APLP2,334
208703_s_at,APLP2,334,APLP2,334
208704_x_at,APLP2,334,APLP2,334
211404_s_at,APLP2,334,APLP2,334
214875_x_at,APLP2,334,APLP2,334
206656_s_at,APMAP,57136,APMAP,57136
204450_x_at,APOA1,335,APOA1,335
217073_x_at,APOA1,335,APOA1,335
219465_at,APOA2,336,APOA2,336
219466_s_at,APOA2,336,APOA2,336
206894_at,APOA4,337,APOA4,337
205108_s_at,APOB,338,APOB,338
207158_at,APOBEC1,339,APOBEC1,339
206160_at,APOBEC2,10930,APOBEC2,10930
210873_x_at,APOBEC3A_B///APOBEC3A,100913187///200315,APOBEC3A_B///APOBEC3A,100913187///200315
206632_s_at,APOBEC3B,9582,APOBEC3B,9582
209584_x_at,APOBEC3C,27350,APOBEC3C,27350
214994_at,APOBEC3F,200316,APOBEC3F,200316
214995_s_at,APOBEC3F///APOBEC3G,200316///60489,APOBEC3F///APOBEC3G,200316///60489
204205_at,APOBEC3G,60489,APOBEC3G,60489
215579_at,APOBEC3G,60489,APOBEC3G,60489
220023_at,APOBR,55911,APOBR,55911
204416_x_at,APOC1,341,APOC1,341
213553_x_at,APOC1,341,APOC1,341
205820_s_at,APOC3,345,APOC3,345
204561_x_at,APOC4-APOC2///APOC4///APOC2,100533990///346///344,APOC4-APOC2///APOC4///APOC2,100533990///346///344
206738_at,APOC4-APOC2///APOC4///APOC2,100533990///346///344,APOC4-APOC2///APOC4///APOC2,100533990///346///344
201525_at,APOD,347,APOD,347
203381_s_at,APOE,348,APOE,348
203382_s_at,APOE,348,APOE,348
212884_x_at,APOE,348,APOE,348
207262_at,APOF,319,APOF,319
205216_s_at,APOH,350,APOH,350
209546_s_at,APOL1,8542,APOL1,8542
221013_s_at,APOL2,23780,APOL2,23780
221653_x_at,APOL2,23780,APOL2,23780
221087_s_at,APOL3,80833,APOL3,80833
220478_at,APOL5,80831,APOL5,80831
219716_at,APOL6,80830,APOL6,80830
221031_s_at,APOLD1,81575,APOLD1,81575
220890_s_at,APOLD1///DDX47,81575///51202,APOLD1///DDX47,81575///51202
205682_x_at,APOM,55937,APOM,55937
214910_s_at,APOM,55937,APOM,55937
221620_s_at,APOO,79135,APOO,79135
213282_at,APOOL,139322,APOOL,139322
213289_at,APOOL,139322,APOOL,139322
222269_at,APOOL,139322,APOOL,139322
200602_at,APP,351,APP,351
211277_x_at,APP,351,APP,351
214953_s_at,APP,351,APP,351
202629_at,APPBP2,10513,APPBP2,10513
202630_at,APPBP2,10513,APPBP2,10513
202631_s_at,APPBP2,10513,APPBP2,10513
215402_at,APPBP2,10513,APPBP2,10513
218158_s_at,APPL1,26060,APPL1,26060
218218_at,APPL2,55198,APPL2,55198
203219_s_at,APRT,353,APRT,353
213892_s_at,APRT,353,APRT,353
218527_at,APTX,54840,APTX,54840
207542_s_at,AQP1,358,AQP1,358
209047_at,AQP1,358,AQP1,358
206672_at,AQP2,359,AQP2,359
203747_at,AQP3,360,AQP3,360
39248_at,AQP3,360,AQP3,360
39249_at,AQP3,360,AQP3,360
210066_s_at,AQP4,361,AQP4,361
210067_at,AQP4,361,AQP4,361
210068_s_at,AQP4,361,AQP4,361
210906_x_at,AQP4,361,AQP4,361
213611_at,AQP5,362,AQP5,362
208435_s_at,AQP6,363,AQP6,363
216219_at,AQP6,363,AQP6,363
206784_at,AQP8,343,AQP8,343
205568_at,AQP9,366,AQP9,366
212583_at,AQR,9716,AQR,9716
212584_at,AQR,9716,AQR,9716
211110_s_at,AR,367,AR,367
211621_at,AR,367,AR,367
201895_at,ARAF,369,ARAF,369
212516_at,ARAP1,116985,ARAP1,116985
34206_at,ARAP1,116985,ARAP1,116985
213618_at,ARAP2,116984,ARAP2,116984
218950_at,ARAP3,64411,ARAP3,64411
210090_at,ARC,23237,ARC,23237
201176_s_at,ARCN1,372,ARCN1,372
205239_at,AREG,374,AREG,374
215564_at,AREG,374,AREG,374
202128_at,AREL1,9870,AREL1,9870
200011_s_at,ARF3,377,ARF3,377
200734_s_at,ARF3,377,ARF3,377
211622_s_at,ARF3,377,ARF3,377
201096_s_at,ARF4,378,ARF4,378
201097_s_at,ARF4,378,ARF4,378
201526_at,ARF5,381,ARF5,381
203311_s_at,ARF6,382,ARF6,382
203312_x_at,ARF6,382,ARF6,382
214182_at,ARF6,382,ARF6,382
217888_s_at,ARFGAP1,55738,ARFGAP1,55738
211975_at,ARFGAP2,84364,ARFGAP2,84364
202211_at,ARFGAP3,26286,ARFGAP3,26286
202955_s_at,ARFGEF1,10565,ARFGEF1,10565
202956_at,ARFGEF1,10565,ARFGEF1,10565
216266_s_at,ARFGEF1,10565,ARFGEF1,10565
215927_at,ARFGEF2,10564,ARFGEF2,10564
215931_s_at,ARFGEF2,10564,ARFGEF2,10564
218098_at,ARFGEF2,10564,ARFGEF2,10564
214483_s_at,ARFIP1,27236,ARFIP1,27236
218230_at,ARFIP1,27236,ARFIP1,27236
202109_at,ARFIP2,23647,ARFIP2,23647
203174_s_at,ARFRP1,10139,ARFRP1,10139
215984_s_at,ARFRP1,10139,ARFRP1,10139
206177_s_at,ARG1,383,ARG1,383
203945_at,ARG2,384,ARG2,384
203946_s_at,ARG2,384,ARG2,384
218067_s_at,ARGLU1,55082,ARGLU1,55082
202117_at,ARHGAP1,392,ARHGAP1,392
216689_x_at,ARHGAP1,392,ARHGAP1,392
217153_at,ARHGAP1,392,ARHGAP1,392
219431_at,ARHGAP10,79658,ARHGAP10,79658
204492_at,ARHGAP11A,9824,ARHGAP11A,9824
207606_s_at,ARHGAP12,94134,ARHGAP12,94134
218076_s_at,ARHGAP17,55114,ARHGAP17,55114
212738_at,ARHGAP19,84986,ARHGAP19,84986
37577_at,ARHGAP19,84986,ARHGAP19,84986
206298_at,ARHGAP22,58504,ARHGAP22,58504
221030_s_at,ARHGAP24,83478,ARHGAP24,83478
204882_at,ARHGAP25,9938,ARHGAP25,9938
38149_at,ARHGAP25,9938,ARHGAP25,9938
205068_s_at,ARHGAP26,23092,ARHGAP26,23092
205069_s_at,ARHGAP26,23092,ARHGAP26,23092
215955_x_at,ARHGAP26,23092,ARHGAP26,23092
220381_at,ARHGAP28,79822,ARHGAP28,79822
220382_s_at,ARHGAP28,79822,ARHGAP28,79822
203910_at,ARHGAP29,9411,ARHGAP29,9411
203431_s_at,ARHGAP32,9743,ARHGAP32,9743
210791_s_at,ARHGAP32,9743,ARHGAP32,9743
213827_at,ARHGAP33,115703,ARHGAP33,115703
215256_x_at,ARHGAP33,115703,ARHGAP33,115703
202044_at,ARHGAP35,2909,ARHGAP35,2909
202045_s_at,ARHGAP35,2909,ARHGAP35,2909
202046_s_at,ARHGAP35,2909,ARHGAP35,2909
204425_at,ARHGAP4,393,ARHGAP4,393
205414_s_at,ARHGAP44,9912,ARHGAP44,9912
215232_at,ARHGAP44,9912,ARHGAP44,9912
212873_at,ARHGAP45,23526,ARHGAP45,23526
217614_at,ARHGAP45,23526,ARHGAP45,23526
217936_at,ARHGAP5,394,ARHGAP5,394
206167_s_at,ARHGAP6,395,ARHGAP6,395
208085_s_at,ARHGAP6,395,ARHGAP6,395
201167_x_at,ARHGDIA,396,ARHGDIA,396
201168_x_at,ARHGDIA,396,ARHGDIA,396
211716_x_at,ARHGDIA,396,ARHGDIA,396
213606_s_at,ARHGDIA,396,ARHGDIA,396
201288_at,ARHGDIB,397,ARHGDIB,397
206888_s_at,ARHGDIG,398,ARHGDIG,398
215139_at,ARHGEF10,9639,ARHGEF10,9639
216620_s_at,ARHGEF10,9639,ARHGEF10,9639
221656_s_at,ARHGEF10L,55160,ARHGEF10L,55160
202913_at,ARHGEF11,9826,ARHGEF11,9826
202914_s_at,ARHGEF11,9826,ARHGEF11,9826
201333_s_at,ARHGEF12,23365,ARHGEF12,23365
201334_s_at,ARHGEF12,23365,ARHGEF12,23365
201335_s_at,ARHGEF12,23365,ARHGEF12,23365
210741_at,ARHGEF12,23365,ARHGEF12,23365
205507_at,ARHGEF15,22899,ARHGEF15,22899
217348_x_at,ARHGEF15,22899,ARHGEF15,22899
208009_s_at,ARHGEF16,27237,ARHGEF16,27237
203756_at,ARHGEF17,9828,ARHGEF17,9828
213039_at,ARHGEF18,23370,ARHGEF18,23370
207629_s_at,ARHGEF2,9181,ARHGEF2,9181
